time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
2019-01-01 00:00:00+00:00,eth,227755,0.501839,14491949908.86476289235756929,162.97415381486,69.52152897,139.154644360023,104142768.46823,448168,208452692.60900630309743431195,11.7586906160357
2019-01-02 00:00:00+00:00,eth,266633,0.55484275,16085342149.39252320872973088,166.443039624893,41.70494246,154.426368790181,104161888.12448,589959,385693905.85230869014303740755,11.6439987374827
2019-01-03 00:00:00+00:00,eth,298379,0.52864019,15320901932.881117609974748,167.335745541485,46.02906608,147.06208679135,104179821.37448,596620,332852765.4122719074675615995,11.5295354082112
2019-01-04 00:00:00+00:00,eth,264923,0.54952594,15988335594.35485415724162763,166.608668157402,28.8108417,153.442376972531,104197653.28073,549398,554941634.89300643414291641463,11.3655114827413
2019-01-05 00:00:00+00:00,eth,257064,0.55361162,16080661808.21942899585639517,171.579870752989,25.66702385,154.301756867329,104215675.40573,511189,626510572.6397413253521604951,11.2217899845479
2019-01-06 00:00:00+00:00,eth,266956,0.55912841,16254198815.51344523227227624,174.326549308663,48.41806888,155.940283167738,104233482.74948,487372,335705227.25217431983204038948,11.0935061119231
2019-01-07 00:00:00+00:00,eth,288553,0.5410863,15673813423.35932990484697856,175.407798833552,45.64917299,150.346131794272,104251524.37448,550964,343353721.32975935356212211296,10.9955075573551
2019-01-08 00:00:00+00:00,eth,277503,0.53747466,15541627570.98126847502958072,171.793873239685,49.17000252,149.052762711864,104269302.28073,553367,316079454.41937267116331076272,10.8643257063601
2019-01-09 00:00:00+00:00,eth,279728,0.53987829,15604497412.9710657754192339,175.546308730797,50.54345184,149.62985622443,104287324.78073,558847,308734303.721715078768642942,10.7251920072579
2019-01-10 00:00:00+00:00,eth,276872,0.46188903,13239434977.73662408046216997,172.356757363243,36.03278403,126.929803915839,104305171.59323,582839,367427478.43516824160401991539,10.5830215745687
2019-01-11 00:00:00+00:00,eth,309317,0.45627489,13037301364.21636145213350102,173.485439985883,27.83035316,124.970574225599,104322969.18698,541838,468456195.6917210219857970521,10.4650126618269
2019-01-12 00:00:00+00:00,eth,267659,0.45438856,12972603284.93215909646135692,168.355793721484,77.32287391,124.329310637054,104340667.68698,452707,167771871.74142742898227894072,10.3552123588115
2019-01-13 00:00:00+00:00,eth,260303,0.42384764,12036712893.33902573173896641,170.155157640466,40.71899158,115.339895382817,104358625.03073,481347,295604395.55010831456110918538,10.2866411707479
2019-01-14 00:00:00+00:00,eth,296695,0.47036371,13393983738.98452357455845236,171.554771517955,30.96570203,128.323583869082,104376633.93698,577239,432542550.58902567036478127636,10.0812386437181
2019-01-15 00:00:00+00:00,eth,277216,0.44292432,12561783789.2023453732785955,175.744789938485,44.73379644,120.32987609585,104394554.34323,539896,280811931.660180807116016628,9.98817713830749
2019-01-16 00:00:00+00:00,eth,259885,0.45083728,12782231812.53445865127393019,167.720642730983,42.25200073,122.420913793103,104412158.15573,507687,302523705.16639011561839267626,9.86369032474286
2019-01-17 00:00:00+00:00,eth,249911,0.45235215,12808087809.38598571861645031,166.10240737391,51.49076122,122.647751607247,104429862.28073,517082,248745357.55128137655511899761,9.72648010388938
2019-01-18 00:00:00+00:00,eth,250566,0.44174902,12479948049.78528654058256284,167.320288607267,65.63140479,119.485191408533,104447654.99948,538899,190152078.71740992561757109716,9.60319374174931
2019-01-19 00:00:00+00:00,eth,235309,0.45636238,12900255069.59988476104005006,173.476212102937,80.68080767,123.487991233197,104465664.56198,539125,159892487.96981875086365782851,9.525505689602
2019-01-20 00:00:00+00:00,eth,234174,0.43521185,12278394345.72126224806821371,173.357243063141,66.35347474,117.515231735827,104483428.78073,537705,185045235.2785062098589439948,9.4647816116578
2019-01-21 00:00:00+00:00,eth,242165,0.42995283,12113469245.22642574621271498,167.526416236438,63.40778047,115.918843074226,104499569.90573,582751,191040739.09728150388306663114,9.40971411251784
2019-01-22 00:00:00+00:00,eth,221052,0.44056514,12330309587.3123823695870194,168.96988130775,62.15163275,117.97571975453,104515654.68698,605558,198390758.877319796465937072,9.33948458875152
2019-01-23 00:00:00+00:00,eth,241743,0.43471843,12158407880.87747227199508743,159.055214955579,60.3248128,116.313436586791,104531413.03073,533819,201549036.23250240818133639048,9.26981563580934
2019-01-24 00:00:00+00:00,eth,232516,0.43535499,12161629154.50128801071004868,165.183877143532,50.05288474,116.326357977791,104547493.49948,520130,242975589.06489639411489395157,9.2058461765296
2019-01-25 00:00:00+00:00,eth,242692,0.43089808,12021398682.86191862782867541,166.364665812304,59.8057924,114.967366452367,104563573.59323,504903,201007263.67730942956865021322,9.18312502573182
2019-01-26 00:00:00+00:00,eth,281294,0.43148997,12030838854.29059624529114016,160.871167529152,93.78199498,115.040040035067,104579578.12448,464380,128285166.64594649546411543016,9.09560146229065
2019-01-27 00:00:00+00:00,eth,253559,0.41985527,11696077576.1625041287825672,159.060007766933,62.21102315,111.82207685564,104595424.31198,488814,188006513.7101721239940853264,9.05059664596689
2019-01-28 00:00:00+00:00,eth,275560,0.39847231,11053930033.05100009155552291,147.271706488026,36.64782383,105.667155756867,104610841.03073,568564,301625823.29114992629133607412,9.01101379314528
2019-01-29 00:00:00+00:00,eth,247558,0.39406571,10904977503.73515952072261552,137.815388258963,49.47996275,104.227875803624,104626304.81198,566026,220391788.88637905343121514312,8.95434217926156
