time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
2016-01-01 00:00:00+00:00,eth,2433,2.16605632,70101158.5766517201,0.483217172570618,264.8142656,0.92037,76166279.40573,8233,264718.21077706480245,1.36212557469186
2016-01-02 00:00:00+00:00,eth,2486,2.22649136,72383218.2097478802,0.480767233653097,370.22189736,0.94999,76193663.31198,9164,195513.06588391146213,1.36505356343772
2016-01-03 00:00:00+00:00,eth,2528,2.23809044,72948617.97720074634378680445,0.494175132642186,234.21166934,0.957062928112215,76221339.09323,9258,311464.489291945716962818230105,1.36942961849091
2016-01-04 00:00:00+00:00,eth,2623,2.22238525,72436321.7323185,0.491669516416654,626.14100996,0.95,76248759.71823,9474,115686.91489710265,1.37096134371518
2016-01-05 00:00:00+00:00,eth,2620,2.20757338,71898322.157997348,0.492788265556594,111.46929807,0.9426,76276598.93698,16430,645005.6060256329226,1.38404925938788
2016-01-06 00:00:00+00:00,eth,2743,2.22774819,72489013.1854435,0.496249809854807,159.11107193,0.95,76304224.40573,17074,455587.48554636065,1.39060021208919
2016-01-07 00:00:00+00:00,eth,2788,2.20804468,71747363.13574612943381578902,0.473369433135996,251.8267143,0.939947483343074,76331246.59323,22075,284907.672867512152706097887262,1.39488045644691
2016-01-08 00:00:00+00:00,eth,2696,2.29828206,75213854.6623003,0.497670877699048,446.00873052,0.985,76359243.31198,10919,168637.62862727582,1.39698825222034
2016-01-09 00:00:00+00:00,eth,2767,2.26559203,74088362.58719026449457506448,0.497718312684798,327.44139961,0.969910045587376,76386839.09323,11793,226264.493966386403226473182944,1.39990725410878
2016-01-10 00:00:00+00:00,eth,2909,2.3247523,76414127.06198,0.491594800172945,659.1491771,1,76414127.06198,10320,115928.426700098,1.40125697164543
2016-01-11 00:00:00+00:00,eth,3053,2.4620569,81861323.1633631856761592279,0.521793689302361,195.08089959,1.07090673290473,76441132.21823,10893,419627.5664934619616749273558,1.40736911168405
2016-01-12 00:00:00+00:00,eth,3070,2.63709005,90036108.005237726,0.507370321934664,104.26473404,1.17745,76467032.99948,10862,863533.6658205082198,1.41986642112107
2016-01-13 00:00:00+00:00,eth,2908,2.56117759,87006079.4050954114,0.491295876933386,207.78624283,1.13743,76493568.31198,17665,418728.77732898259551,1.42504238095496
2016-01-14 00:00:00+00:00,eth,2835,2.61281352,89216820.0865280072186662368,0.51495491232934,278.79295626,1.16592069608416,76520487.53073,10653,320011.02640533581073656807968,1.42889646080903
2016-01-15 00:00:00+00:00,eth,3217,2.81991099,98814204.7427074726286903152,0.529688524676535,99.83338549,1.29089104734074,76547284.87448,9875,989791.1831178553698562055704,1.44082930412433
2016-01-16 00:00:00+00:00,eth,2774,2.66310578,92791374.7956898692,0.537548256057869,173.21060228,1.21179,76573807.99948,10664,535714.17438719328186,1.44781901331666
2016-01-17 00:00:00+00:00,eth,2667,2.64132391,100418299.5895190568692893276,0.528553523514628,246.19996782,1.31093687901812,76600407.84323,9747,407872.91923678309252276848448,1.45223643011193
2016-01-18 00:00:00+00:00,eth,3137,2.7990783,112353933.970185128796882174,0.555148743560846,39.59072445,1.46624418176505,76627027.99948,12916,2837885.275854104102877510222,1.48465796832969
2016-01-19 00:00:00+00:00,eth,2933,2.61101411,103715244.3775582289445314316,0.548841034884317,85.54136506,1.35304659848042,76653120.81198,13420,1212457.20485033614811630535646,1.50039083384719
2016-01-20 00:00:00+00:00,eth,3455,2.7676534,111693248.5010000662760783328,0.549097850171391,154.14082158,1.45662153009936,76679663.31198,10610,724618.22478881146969113387312,1.50772537800708
2016-01-21 00:00:00+00:00,eth,3047,2.8235497,114746182.0751949289,0.551330029401315,189.81641027,1.49593,76705582.53073,10734,604511.39030356773284,1.51367639456766
2016-01-22 00:00:00+00:00,eth,3114,2.83956376,116632393.0467096,0.573484339420624,91.07376745,1.52,76731837.53073,13848,1280636.52484681416,1.52514961265305
2016-01-23 00:00:00+00:00,eth,3519,3.58174779,154455536.2626539171302651147,0.573856658709611,84.59819849,2.01225053594389,76757607.21823,11025,1825754.43698595330660492628908,1.53961648399234
2016-01-24 00:00:00+00:00,eth,3936,3.62872686,161354508.015172908965422278,0.606592233141845,49.84802232,2.1013847849211,76784846.43698,12798,3236928.979712096257017344307,1.56508347177543
2016-01-25 00:00:00+00:00,eth,4148,4.16871915,194616541.8045467880733432926,0.583595333567097,46.66771342,2.53372158971362,76810547.21823,17121,4170260.9262305423720669247198,1.59261634265596
2016-01-26 00:00:00+00:00,eth,4417,3.87587743,182918408.6583602567714215788,0.632694229198361,65.30038353,2.38058670368206,76837532.68698,16511,2801184.2928374664500502926096,1.61184139196156
2016-01-27 00:00:00+00:00,eth,4172,3.88137912,184573406.7173850191465631385,0.624104319807262,68.36154897,2.40130981823495,76863637.21823,18747,2699959.3994852675217002294145,1.62792671492366
2016-01-28 00:00:00+00:00,eth,4568,4.03478121,195797300.3008095901879941399,0.612189118097928,106.98765435,2.54645331911163,76890198.15573,16765,1830092.46709098938062856889483,1.63941953286616
2016-01-29 00:00:00+00:00,eth,4424,3.91742164,191339869.8199584245677357224,0.62743033871697,100.40827089,2.48763545119813,76916362.37448,16395,1905618.61209917174675012281352,1.65018075851911
2016-01-30 00:00:00+00:00,eth,4449,3.77984548,187791386.9309158516,0.631555552010141,79.02299435,2.44067,76942555.49948,14661,2376414.46617165298584,1.66810985240334
2016-01-31 00:00:00+00:00,eth,4497,3.52024342,172614493.8899968950691987696,0.603217918527866,80.00974716,2.24267177966102,76968237.37448,14166,2157418.31482898311860646906594,1.68183678459643
2016-02-01 00:00:00+00:00,eth,4303,2.97920958,166878042.0525704074429133536,0.633803359050668,143.65082538,2.16739736703682,76994668.62448,14199,1161692.19087270394700201328034,1.68937647337336
2016-02-02 00:00:00+00:00,eth,4261,3.28311151,188433045.3637584294,0.612175713750717,136.18437714,2.44653,77020533.31198,14291,1383661.24894368581412,1.69696588310021
2016-02-03 00:00:00+00:00,eth,4423,3.34432539,194931022.6277469,0.653326624639572,137.50525705,2.53,77047835.03073,14274,1417625.96431834301,1.70456167960532
2016-02-04 00:00:00+00:00,eth,4210,3.34470424,196545108.5127402136,0.651291682861257,267.26894973,2.55007,77074397.37448,14371,735383.24863205598287,1.70836548184216
2016-02-05 00:00:00+00:00,eth,4808,3.1728161,197726172.5900855173,0.652829192660144,144.46077997,2.56451,77100955.96823,15249,1368718.7112976495872,1.71526261062349
2016-02-06 00:00:00+00:00,eth,3957,3.15461147,196599034.7054595096,0.627185342824114,374.9006532,2.54902,77127301.74948,31418,524403.01991863860122,1.71776292997962
2016-02-07 00:00:00+00:00,eth,4143,3.33669411,223597738.3833874776837158498,0.650706898677325,95.99946407,2.89807110052601,77153986.43698,14264,2329156.11096300827516132862698,1.72891223236328
2016-02-08 00:00:00+00:00,eth,4647,3.57093132,245725570.1307216542423763576,0.677377170036895,61.39494996,3.18377219345412,77180638.31198,14719,4002374.3045044843576285661508,1.74758521127285
2016-02-09 00:00:00+00:00,eth,4872,4.14490261,300604098.7349732528389766664,0.658323779161859,60.46787613,3.89347676504968,77207112.53073,15517,4971302.4162831560328403173136,1.76759210255001
2016-02-10 00:00:00+00:00,eth,6143,4.08873952,338102777.6572043442473716128,0.669734948169753,38.72707624,4.37768284453536,77233273.78073,17141,8730397.7080284650375154174048,1.79601709097407
2016-02-11 00:00:00+00:00,eth,8046,5.06499071,453664650.6957645466177337705,0.697139439840925,48.66420476,5.87194032261835,77259751.59323,21440,9322347.9746440149836073975145,1.81923319661146
2016-02-12 00:00:00+00:00,eth,6614,4.55004515,422787001.8169083299641005268,0.672942438541149,40.3360181,5.47040384395091,77286250.49948,18109,10481624.6541265880283712769692,1.84630558588942
2016-02-13 00:00:00+00:00,eth,6183,4.34342257,403481065.0410384643635391324,0.713276557763781,74.16487009,5.21879062419638,77313135.18698,19327,5440325.918793786416327350419,1.86271288890502
2016-02-14 00:00:00+00:00,eth,5643,3.55259197,398750211.403057780635926058,0.721950336956253,91.51458947,5.15584398305085,77339464.24948,16624,4357231.0570251132070207533309,1.87402930783965
2016-02-15 00:00:00+00:00,eth,5776,3.51569827,398641211.9263570151051939874,0.74126171295578,120.71186749,5.15268737580363,77365689.56198,17159,3302419.39112675864690001524679,1.88302226260425
