time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
2020-01-01 00:00:00+00:00,eth,231794,0.60401742,14179620092.76739481102471703,141.54757568971382,176.20538564,129.963875336061,109104318.84323,466526,80472115.2020098452599757670659,7.890191013547687
2020-01-02 00:00:00+00:00,eth,220624,0.59007664,13828388490.16716415202537763,146.05796014602325,100.74034748,126.730876972531,109116174.53073,505639,137267627.478478015077214173258,7.874175998680854
2020-01-03 00:00:00+00:00,eth,255934,0.6217776,14601654728.57377959744789918,149.69087019658033,61.74709196,133.800767095266,109129828.21823,581641,236475180.713206738773735596937,7.869773270788393
2020-01-04 00:00:00+00:00,eth,240546,0.62295237,14630731356.00661006318391124,157.9610363492778,101.46191121,134.050349210988,109143552.71823,559074,144199248.5754853206409161025008,7.843534107870503
2020-01-05 00:00:00+00:00,eth,229160,0.62722837,14734260130.10799012277284483,153.30855471285054,120.27975632,134.982177089421,109157078.71823,524664,122499916.700692063508841197985,7.812992957497197
2020-01-06 00:00:00+00:00,eth,274755,0.66720181,15719385892.40542821930897978,154.87743634557387,65.55737504,143.988824079486,109170874.84323,626525,239780587.3614660865299294742488,7.806331517901166
2020-01-07 00:00:00+00:00,eth,276248,0.66257856,15640564381.28721409987413306,159.31358170418864,77.49870586,143.248955698422,109184491.46823,646478,201817103.9991729961401609695352,7.797858762679175
2020-01-08 00:00:00+00:00,eth,283219,0.65340864,15383007551.43259112382821514,155.2402139246162,54.78897234,140.872484044418,109198099.65573,653831,280768316.9497115700004774191744,7.796412162299247
2020-01-09 00:00:00+00:00,eth,282797,0.63867031,15013734414.70625510764615119,152.31236173003865,86.32297276,137.473664114553,109211713.46823,621399,173925131.8076589081809336515158,7.787668015863565
2020-01-10 00:00:00+00:00,eth,329508,0.66686883,15705453489.29252592433017198,157.52956031297418,90.40145741,143.789400935126,109225390.65573,605095,173730091.7475974585879245932308,7.768357350293099
2020-01-11 00:00:00+00:00,eth,281332,0.66279614,15604367250.22178482101942212,158.40100705747338,93.06432956,142.846074284044,109239034.59323,549612,167672913.1775113746142711788748,7.742647739392538
2020-01-12 00:00:00+00:00,eth,231191,0.67477319,15890489273.65794003868580786,156.42362679508912,123.4666155,145.447126008182,109252686.59323,523951,128702720.2395882972984152753276,7.736749552663783
2020-01-13 00:00:00+00:00,eth,260729,0.66859452,15724539631.08457484081413582,157.447702793516,86.65654536,143.910222209234,109266314.71823,565389,181458187.2209786348725281093648,7.724072088078914
2020-01-14 00:00:00+00:00,eth,311555,0.76360036,18145716456.78076203838514455,156.582988352002,44.21855428,166.047976914085,109279961.09323,671748,410364308.6286428484920675826495,7.716573340060109
2020-01-15 00:00:00+00:00,eth,321562,0.76241979,18126744829.5674157788141667,159.1159052152327,53.57730807,165.85377936879,109293528.90573,698399,338328771.666409473405104433756,7.712939698167201
2020-01-16 00:00:00+00:00,eth,305974,0.75477525,17932157511.73262410323675138,157.5992804774922,60.00444005,164.052933255406,109307143.46823,693649,298847176.8992194020375519489056,7.7088514191345725
