time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
2017-01-01 00:00:00+00:00,btc,466889,2.30193946,16033166928.50776653908721289416,2463610.66220954,63.38843434,997.257357977791,16077261.10040376,178054,252935209.65247593628470024328,56.1992362251678
2017-01-02 00:00:00+00:00,btc,695006,2.33524167,16353848176.3940157221575977371,2510987.79032895,42.66406173,1017.07788609001,16079248.60038371,289705,383316719.3760099804325814481,56.2165502205386
2017-01-03 00:00:00+00:00,btc,665048,2.35770988,16605694521.7007798571904388828,2589949.67052797,37.14883444,1032.60905318527,16081298.60035364,309610,447004455.7572652426209945389,56.2515347197183
2017-01-04 00:00:00+00:00,btc,695057,2.55770131,18246345823.2225146760682152804,2416233.53409012,31.06957842,1134.49644535359,16083211.10035356,326406,587273685.3786026863085012247,56.2720088234371
2017-01-05 00:00:00+00:00,btc,652932,2.23704042,16092973484.8223587498016311995,2210932.64557266,24.20054382,1000.49812893045,16084961.10035311,290836,664983960.950940242996060838,56.327810048441
2017-01-06 00:00:00+00:00,btc,718728,2.00164999,14357044093.61092780861715160859,2542572.54240856,28.2420756,892.463955639977,16086973.60031267,344354,508356549.25221340025254746742,56.3418924883971
2017-01-07 00:00:00+00:00,btc,641049,2.0252978,14535387579.87079146615939544327,2179347.89349305,36.61706997,903.453283635301,16088698.60031227,281650,396956599.54019979885483698113,56.3566173611101
2017-01-08 00:00:00+00:00,btc,594176,2.04304794,14682600907.60292820549352256008,2637326.79864739,49.86958897,912.484997077732,16090786.10018194,256747,294419930.28202612216195716412,56.3569174979928
2017-01-09 00:00:00+00:00,btc,615967,2.02053011,14539700661.88565346016391926449,2147763.14141344,33.4424657,903.508666803039,16092486.10014191,274558,434767603.39612460080796848404,56.3818387744845
2017-01-10 00:00:00+00:00,btc,698656,2.02492109,14589634708.70030586656373013034,2545880.37552233,35.57079509,906.498947399182,16094486.10013187,321863,410157677.67947739137919526264,56.3815100499628
2017-01-11 00:00:00+00:00,btc,639505,1.76845775,12689026925.13550563837771446469,2562350.134115,26.77739939,788.314655990649,16096398.60011181,305027,473870772.10919386792177435761,56.5106830296073
2017-01-12 00:00:00+00:00,btc,607660,1.81077416,12993296880.85747418875798585408,2880550.47756719,32.95596219,807.109833547633,16098548.59994176,287002,394262404.03061437099605664618,56.5604751043549
2017-01-13 00:00:00+00:00,btc,601486,1.85366729,13310975741.10820135034875483941,2512107.97462255,38.9780193,826.746927410871,16100423.59975171,279226,341499542.08010609144657085336,56.595390713451
2017-01-14 00:00:00+00:00,btc,595768,1.83889611,13204837500.05732388009837457096,2880550.47756719,53.55865456,820.045157276447,16102573.59962168,244189,246549089.18635209322938417341,56.545592057398
2017-01-15 00:00:00+00:00,btc,540189,1.84823542,13279051045.17868450759158391333,2796813.54507977,57.00584724,824.547065166569,16104661.09960157,228460,232941911.91259359036590027683,56.5120274807895
2017-01-16 00:00:00+00:00,btc,642798,1.86155157,13382120128.68228001510254549012,2830308.31807474,40.33431251,830.838035067212,16106773.59950151,273717,331780047.702485495195837354,55.9532488995115
2017-01-17 00:00:00+00:00,btc,652459,2.0228738,14594958398.36268852731726363665,2646087.06660242,35.20467736,906.026828112215,16108748.59939031,287927,414574411.5108387505208955826,55.4579816349308
2017-01-18 00:00:00+00:00,btc,651983,1.96641888,14197645178.66812366247216294256,2512107.97462255,36.61331037,881.259815371128,16110623.59934002,300621,387772780.88650727628157720488,54.9717666115023
2017-01-19 00:00:00+00:00,btc,687454,2.01003826,14537996019.98250541319036829168,2914045.25056216,41.74130742,902.263869959088,16112798.59919661,301202,348287989.03534845593514150384,54.8153412779026
2017-01-20 00:00:00+00:00,btc,659337,1.99263298,14425881540.14362430154052496224,3165256.04802441,39.29240923,895.174516189363,16115161.09903648,297795,367141690.31036221017471025692,54.5671962299555
2017-01-21 00:00:00+00:00,btc,629947,2.05421871,14900046542.1090787896857346154,3031276.95604454,55.85028803,924.46825949737,16117423.59895642,259231,266785491.4782826168571273186,54.1381931106747
2017-01-22 00:00:00+00:00,btc,572531,2.04635127,14869799008.14433215974332383632,2950275.25252868,53.88627985,922.467077381648,16119598.59895609,238139,275947774.629010825077313308,52.350342035369
2017-01-23 00:00:00+00:00,btc,619539,2.03609568,14817362335.954389697043403352,2695734.74214349,46.78306086,919.115744126242,16121323.598956,232043,316724944.0804288118348989257,48.2406685394527
2017-01-24 00:00:00+00:00,btc,724707,1.96451725,14313248721.79608255454798838528,2910612.14912595,41.2031457,887.743193804792,16123186.09895584,281463,347382426.19887449099998543184,47.248655469773
2017-01-25 00:00:00+00:00,btc,707539,1.97868447,14443045315.82567444823487840766,2910612.14912595,37.18165332,895.690033255406,16125048.59893561,307727,388445483.84285782957738118,46.6860901598806
2017-01-26 00:00:00+00:00,btc,719958,2.02100235,14783083522.672856440170094996,3027818.00748001,40.64007532,916.6674685564,16126986.09884539,311685,363756302.248287436636042048,45.8222776711206
2017-01-27 00:00:00+00:00,btc,660526,2.02710253,14846112302.75286961681492309,3320832.65336517,49.70460946,920.454463471654,16129111.098835,261285,298686831.35677299900577684696,45.5795939777303
2017-01-28 00:00:00+00:00,btc,669387,2.03067894,14885292937.06948451697193838233,2969215.07830298,69.0695137,922.774948568089,16131011.09882497,247025,215511766.92337178455069424353,45.1812923490291
2017-01-29 00:00:00+00:00,btc,636175,2.00928142,14771981709.629528505100219782,3262229.72418814,61.37900299,915.63202314436,16133098.59882495,240802,240668322.8674697832947017232,45.0179458052634
2017-01-30 00:00:00+00:00,btc,649149,2.01726706,14849161141.89028454462067578816,2812940.60049756,48.76727018,920.313260783168,16134898.59882487,252820,304490308.50271886212705987712,44.9734059179112
2017-01-31 00:00:00+00:00,btc,686217,2.11732767,15628390267.65396911750694710729,2832474.91022324,38.09928559,968.499105669199,16136711.09882471,310555,410201661.9671338614049132381,44.6997448976435
2017-02-01 00:00:00+00:00,btc,780918,2.1532295,15937898190.37759995923604688596,3750587.46733008,37.81638726,987.532590414962,16139111.09878458,344963,421454806.94380084050658289004,44.5741400962525
2017-02-02 00:00:00+00:00,btc,637933,2.19051199,16265430337.1771286244254756,3066886.62693136,44.90713588,1007.7043659848,16141073.5987845,258254,362201463.503242113056850016,44.5578680815009
2017-02-03 00:00:00+00:00,btc,713302,2.19895326,16389955943.8166548708240494718,2910612.14912595,36.21380444,1015.30203945061,16142936.09878438,323167,452588624.6445313744102037827,44.5299502687798
2017-02-04 00:00:00+00:00,btc,655245,2.23392412,16690201716.68176043160940737,2824555.82436805,46.35886625,1033.78597299825,16144736.09878436,285173,360021783.65897558333465769,44.3911132549205
2017-02-05 00:00:00+00:00,btc,694185,2.18915215,16381947061.8631857627408570294,3336807.82080876,53.23654861,1014.56787574518,16146723.59878433,293960,307719930.9527358030228491502,44.2627243915853
2017-02-06 00:00:00+00:00,btc,612564,2.20253705,16524823455.991667974138368192,2623276.58868614,42.43102458,1023.3174811806,16148286.09878432,227270,389451436.086772778696863092,44.1623916590687
2017-02-07 00:00:00+00:00,btc,721269,2.25911131,17016217921.2565751389505084925,3168918.11913285,39.88411863,1053.62445902981,16150173.59878425,329143,426641442.9035424760485145641,44.0872449739465
2017-02-08 00:00:00+00:00,btc,668157,2.25075614,16997840733.154908866462398098,3063987.05558541,39.11264448,1052.36764535359,16151998.5987822,308637,434586844.166160334458270317,44.0352443747323
2017-02-09 00:00:00+00:00,btc,753077,2.10032332,15875484012.4179876608245404554,3546669.94790366,30.03518062,982.751939450614,16154111.0987711,342842,528562961.32821652037854081086,43.9716826323835
2017-02-10 00:00:00+00:00,btc,659353,2.12395089,16101828644.84332723414627290692,3084973.26829489,33.00015704,996.650153126827,16155948.59873996,304305,487931879.39677268246828438618,43.8827591492823
2017-02-11 00:00:00+00:00,btc,623589,2.15345527,16341484984.2687032742000376462,2917083.56661898,62.84861475,1011.37532220923,16157686.09873994,259144,260013447.3808240279703954568,43.7729871358285
2017-02-12 00:00:00+00:00,btc,562366,2.14002159,16261183420.5227349283914467426,2938069.77932847,73.57791661,1006.29646487434,16159436.09873789,233606,221006304.2047808400331775956,43.6540748345474
2017-02-13 00:00:00+00:00,btc,674942,2.12270941,16160716998.96872458040743134735,3420752.67164672,42.51035199,999.953184979545,16161473.59868583,292905,380159566.8459876868653480195,43.5448970144988
