time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
2019-01-01 00:00:00+00:00,btc,433715,0.8391035,66480140226.7967457054461056612,41615985.2733756,120.19941785,3808.11783167738,17457479.82738074,235813,553082048.2660909548519310644,15.2255092496439
2019-01-02 00:00:00+00:00,btc,578607,0.85907301,68060061857.884943665180229328,42174589.1025484,69.70902488,3898.1974880187,17459367.32735344,271103,976345056.836329311737899992,15.1716385231155
2019-01-03 00:00:00+00:00,btc,598436,0.83487141,66080363535.8541001880650323556,43291796.7608941,61.32692315,3784.38863471654,17461304.82732614,287081,1077509846.2409120610688388628,15.131671915956
2019-01-04 00:00:00+00:00,btc,580495,0.8447265,66840702441.17109556982203347,41615985.2733756,57.00209431,3827.52459438925,17463167.32729884,283490,1172600818.500246213319425355,15.0874713481282
2019-01-05 00:00:00+00:00,btc,519070,0.83856669,66343570783.8597401812164873872,45526212.0775854,85.6136471,3798.61395499708,17465204.82729884,269637,774918170.5296132992450926364,15.0213551928624
2019-01-06 00:00:00+00:00,btc,498140,0.89346662,70671241074.1243018120691639476,39381569.9566843,85.11061427,4045.99377498539,17466967.32729884,251485,830345799.7885589242880465269,14.940624748027
2019-01-07 00:00:00+00:00,btc,613474,0.8841578,69892707335.8488641270831554152,39381569.9566843,58.0131443,4001.01827819988,17468729.82727154,288254,1204773645.2954631932618919888,14.8582235790265
2019-01-08 00:00:00+00:00,btc,607366,0.88278743,69754483224.10101968163123108,47202023.5651039,68.61701175,3992.6227893045,17470842.32724424,317666,1016577105.975535862490294705,14.794994746327
2019-01-09 00:00:00+00:00,btc,619701,0.88542141,69965986980.1870855099834900731,45805513.9921718,54.31023516,4004.25903565167,17472892.32720693,320698,1288265218.7391545266431977775,14.7462498379991
2019-01-10 00:00:00+00:00,btc,634499,0.80976747,63397040767.4916233395236887886,43571098.6754805,38.54873468,3627.90345002922,17474842.32717963,322365,1644594596.9634412542212657964,14.7150693182741
2019-01-11 00:00:00+00:00,btc,623617,0.80976244,63338354100.4783580774137656341,41336683.3587892,53.03548837,3624.16142109877,17476692.32715233,308638,1194263615.6068621616475081877,14.6862751211912
2019-01-12 00:00:00+00:00,btc,521168,0.80855945,63219821366.3443647358637835741,38543664.212925,85.101092,3617.02207831677,17478417.32715233,288972,742879085.1198452321236212807,14.6463167710833
2019-01-13 00:00:00+00:00,btc,477843,0.784834,61332009010.654375119135813687,38264362.2983386,104.35299762,3508.6701081239,17480129.82715233,273864,587735957.872455224133796727,14.6201258804061
2019-01-14 00:00:00+00:00,btc,604549,0.82050798,64105507741.0616972418305561405,43489353.9009638,63.72400736,3666.94519374635,17481992.32712503,328198,1005986760.740255674184549189,14.6098340045106
2019-01-15 00:00:00+00:00,btc,621686,0.80090242,62614046151.3258127998261841946,38609293.9848548,40.79833054,3581.29301548802,17483642.32709773,303591,1534720791.6402975595180917922,14.6095995906253
2019-01-16 00:00:00+00:00,btc,639811,0.80691139,63069259783.0334209733713263939,38901788.6362552,56.95511207,3606.98657568673,17485304.82707043,300170,1107350288.5727803528445972448,14.5315598619048
2019-01-17 00:00:00+00:00,btc,619396,0.81482992,63654546163.7787872650165917768,37146820.7278527,63.45041946,3640.12913062536,17486892.32704313,301704,1003217105.665200202408775976,14.4801896648077
2019-01-18 00:00:00+00:00,btc,606378,0.80838072,63123882957.8889597411309774109,40364261.8932572,62.76727814,3609.42673611923,17488617.32701583,301071,1005681381.0104203293514431549,14.4369961281392
2019-01-19 00:00:00+00:00,btc,519467,0.82616434,64491943106.9351097890904286872,38901788.6362552,98.03869091,3687.30196113384,17490279.82701583,278030,657821340.8084280790962268848,14.401071909358
2019-01-20 00:00:00+00:00,btc,518578,0.79319975,61893041071.1798301823674097449,45921660.2698651,102.98677859,3538.31372296903,17492242.32701583,298153,600980455.1354385817414841929,14.3762693190611
2019-01-21 00:00:00+00:00,btc,604061,0.79297133,61852610462.07103470902690235,43874197.7100622,64.31340666,3535.623393045,17494117.32701583,317864,961737430.4215830733720788,14.369019890105
2019-01-22 00:00:00+00:00,btc,594573,0.80398567,62587665112.3032301907661418152,38024304.6820539,61.05743948,3577.30834979544,17495742.32701583,293737,1025062066.9023841635171005064,14.3460316550453
2019-01-23 00:00:00+00:00,btc,685141,0.79874618,62149501274.1099804813398587926,42704219.1044605,61.99197216,3551.89382115722,17497567.32701583,294680,1002541121.2201473370883116978,14.3222378656367
2019-01-24 00:00:00+00:00,btc,619376,0.80256605,62431351929.4994027217003543808,47384133.5268671,59.418048,3567.58893366452,17499592.32701504,304938,1050713613.636869680792340114,14.2949470990278
