time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
2015-01-01 00:00:00+00:00,btc,145765,0.98274685,4304761773.7842076483550005559,333345.017260144,133.89628119,314.77647194623,13675614.78521033,60177,32149972.617236721249874592,16.1040754902899
2015-01-02 00:00:00+00:00,btc,212932,0.98668726,4322014357.17462695654319149291,333345.017260144,91.56610632,315.942731735827,13679739.78521033,83050,47201028.09704248830145397339,16.0999855529865
2015-01-03 00:00:00+00:00,btc,241755,0.89443575,3908737739.40163033716026796788,327284.198764505,49.31085887,285.647309760374,13683789.78496462,81404,79267281.66846909293315246814,16.0946209181602
2015-01-04 00:00:00+00:00,btc,235011,0.826303,3604547303.48548800735182532486,347486.927083302,60.35684978,263.334574810053,13688089.78496462,82769,59720600.34443702790999542106,16.1123103753651
2015-01-05 00:00:00+00:00,btc,242515,0.86470946,3765349926.23212377671977338524,315162.561773228,53.80928075,275.003851548802,13691989.78496462,95721,69975845.6836266819230278357,16.1192537838452
2015-01-06 00:00:00+00:00,btc,215554,0.90423431,3938260925.36373564665528823074,319203.107436987,58.30672215,287.549521040327,13695939.78496462,88848,67543857.38429873998467727441,16.1255173620081
2015-01-07 00:00:00+00:00,btc,204697,0.93577843,4076070558.88482870225207178878,282838.196463153,52.74017455,297.535565166569,13699439.78496462,92569,77285875.40425945577446494217,16.143057688842
2015-01-08 00:00:00+00:00,btc,230454,0.89651769,3896376434.10953495185478372352,296980.106286311,39.56751706,284.342391876096,13703114.78496462,105611,98474120.28242463854397547008,16.1832642599014
2015-01-09 00:00:00+00:00,btc,237524,0.9241025,4009200101.34931316889012364566,282838.196463153,39.1577148,292.501114552893,13706614.78496462,100397,102385956.94683515299677867273,16.2187001632527
2015-01-10 00:00:00+00:00,btc,274443,0.87375367,3787200643.16216682636975188128,296980.106286311,46.36628022,276.230532144944,13710289.78496462,106342,81680062.0010347211981204216,16.2415987474624
2015-01-11 00:00:00+00:00,btc,249636,0.85069708,3685757426.27080368907294888778,313142.288941348,53.12916321,268.755515488019,13714164.78496462,89751,69373526.77446188971119614384,16.2925665649749
2015-01-12 00:00:00+00:00,btc,222808,0.85146752,3684814575.28750821290923744948,291349.141441684,51.42641783,268.617232028054,13717714.78496462,100751,71652172.76355298660080546784,16.3325705677183
2015-01-13 00:00:00+00:00,btc,250066,0.71350593,3074962783.80220207012496981256,277602.083462638,29.87660323,224.108117767388,13720889.78496462,98240,102922101.30146874407041847,16.414008677102
2015-01-14 00:00:00+00:00,btc,257446,0.56357972,2410541394.6767754732708241665,316947.260646319,22.96983835,175.637640561075,13724514.78496462,106993,104943768.337606113084483468,16.526939942279
2015-01-15 00:00:00+00:00,btc,262427,0.68179854,2915078937.61878652612171356488,330062.319707546,33.11035525,212.341011396844,13728289.78463702,119661,88041306.57931828728673493428,16.6602297938808
2015-01-16 00:00:00+00:00,btc,246341,0.66753485,2850648523.43197572104593708728,303832.201585092,40.62029636,207.595204850964,13731764.78463702,104742,70177935.15107185933853599092,16.7317634489646
