time,asset,AdrActCnt,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
2009-04-10 00:00:00+00:00,btc,108,,0.00000536870912,,,525150,0,,0.0598428449014567
2009-04-11 00:00:00+00:00,btc,128,,0.00000596523235555556,1517.57142857,,531150,1,,0.0598257930904641
2009-04-12 00:00:00+00:00,btc,127,,0.0000058658118162963,565.31578947,,537050,2,,0.0609374732334047
2009-04-13 00:00:00+00:00,btc,117,,0.00000571668100740741,54280,,542800,1,,0.0603103721444363
2009-04-14 00:00:00+00:00,btc,124,,0.00000616407343407407,,,549000,0,,0.0596292714025501
2009-04-15 00:00:00+00:00,btc,113,,0.00000561726046814815,,,554650,0,,0.0590218516181376
2009-04-16 00:00:00+00:00,btc,123,,0.00000611436316444444,,,560800,0,,0.058374589871612
2009-04-17 00:00:00+00:00,btc,112,,0.00000556755019851852,,,566400,0,,0.0577974399717514
2009-04-18 00:00:00+00:00,btc,131,,0.00000626349397333333,3470.48842565,,572700,4,,0.0574497817356382
2009-04-19 00:00:00+00:00,btc,128,,0.00000591552208592593,1446.625,,578650,1,,0.0575503153892681
2009-04-20 00:00:00+00:00,btc,236,,0.00000591552208592593,101.66956522,,584600,2,,0.0668003592199795
2009-04-21 00:00:00+00:00,btc,125,,0.00000611436316444444,59075000,,590750,1,,0.0661049513330512
2009-04-22 00:00:00+00:00,btc,121,,0.00000601494262518518,,,596800,0,,0.0654348190348525
2009-04-23 00:00:00+00:00,btc,75,,0.00000372827022222222,,,600550,0,,0.0650262259595371
2009-04-24 00:00:00+00:00,btc,115,,0.00000571668100740741,,,606300,0,,0.0644095332343724
2009-04-25 00:00:00+00:00,btc,118,,0.0000058658118162963,,,612200,0,,0.0637887945115975
2009-04-26 00:00:00+00:00,btc,128,,0.00000556755019851852,823.73333333,,617800,2,,0.064424571058595
2009-04-27 00:00:00+00:00,btc,104,,0.00000516986804148148,,,623000,0,,0.0638868378812199
2009-04-28 00:00:00+00:00,btc,117,,0.00000581610154666667,,,628850,0,,0.0632925180885744
2009-04-29 00:00:00+00:00,btc,149,,0.00000636291451259259,635.25,,635250,1,,0.0642290436835891
2009-04-30 00:00:00+00:00,btc,131,,0.00000651204532148148,,,641800,0,,0.0635735431598629
2009-05-01 00:00:00+00:00,btc,121,,0.00000601494262518518,,,647850,0,,0.0629798564482519
2009-05-02 00:00:00+00:00,btc,142,,0.00000626349397333333,936.46657982,,654150,2,,0.0634411526408316
2009-05-03 00:00:00+00:00,btc,110,,0.00000526928858074074,26378,,659450,3,,0.0630070968231102
2009-05-04 00:00:00+00:00,btc,159,,0.00000636291451259259,443.9,,665850,1,,0.0646542464519036
2009-05-05 00:00:00+00:00,btc,146,,0.0000067108864,1345.2,,672600,1,,0.0647487808504312
2009-05-06 00:00:00+00:00,btc,135,,0.0000067108864,,,679350,0,,0.0641054390225951
2009-05-07 00:00:00+00:00,btc,122,,0.00000606465289481481,,,685450,0,,0.0635349478444817
2009-05-08 00:00:00+00:00,btc,107,,0.00000531899885037037,,,690800,0,,0.063042892298784
2009-05-09 00:00:00+00:00,btc,78,,0.00000387740103111111,,,694700,0,,0.062688973657694
2009-05-10 00:00:00+00:00,btc,85,,0.00000422537291851852,,,698950,0,,0.0623077902568138
2009-05-11 00:00:00+00:00,btc,123,,0.00000596523235555556,14099,,704950,1,,0.0618484005957869
2009-05-12 00:00:00+00:00,btc,130,,0.00000646233505185185,,,711450,0,,0.0612833368472837
2009-05-13 00:00:00+00:00,btc,117,,0.00000551783992888889,13785.81042107,,717000,5,,0.060881520223152
2009-05-14 00:00:00+00:00,btc,145,,0.00000690972747851852,4826.33333333,,723950,3,,0.0605042475309068
2009-05-15 00:00:00+00:00,btc,147,,0.00000676059666962963,1461.5,,730750,1,,0.0606254533014027
2009-05-16 00:00:00+00:00,btc,119,,0.00000591552208592593,,,736700,0,,0.0601358083344645
2009-05-17 00:00:00+00:00,btc,127,,0.00000631320424296296,,,743050,0,,0.0596218962384766
2009-05-18 00:00:00+00:00,btc,118,,0.0000058658118162963,,,748950,0,,0.0591522130983377
2009-05-19 00:00:00+00:00,btc,86,,0.00000427508318814815,,,753250,0,,0.058814537006306
2009-05-20 00:00:00+00:00,btc,120,,0.00000596523235555556,,,759250,0,,0.0583497530457689
2009-05-21 00:00:00+00:00,btc,82,,0.00000407624210962963,,,763350,0,,0.0580363529180586
2009-05-22 00:00:00+00:00,btc,61,,0.00000303232644740741,,,766400,0,,0.0578053888308977
2009-05-23 00:00:00+00:00,btc,32,,0.00000159072862814815,,,768000,0,,0.0576849609375
2009-05-24 00:00:00+00:00,btc,100,,0.00000497102696296296,,,773000,0,,0.0573118369987063
2009-05-25 00:00:00+00:00,btc,109,,0.00000541841938962963,,,778450,0,,0.0569105915601516
2009-05-26 00:00:00+00:00,btc,125,,0.0000062137837037037,,,784700,0,,0.0564573085255512
2009-05-27 00:00:00+00:00,btc,119,,0.00000591552208592593,,,790650,0,,0.0560324416619237
2009-05-28 00:00:00+00:00,btc,95,,0.00000472247561481481,,,795400,0,,0.0556978249937139
2009-05-29 00:00:00+00:00,btc,167,,0.00000526928858074074,266.9,,800700,1,,0.0590758711127763
2009-05-30 00:00:00+00:00,btc,109,,0.00000541841938962963,,,806150,0,,0.0586764870061403
2009-05-31 00:00:00+00:00,btc,96,,0.00000477218588444444,,,810950,0,,0.0583291818237869
2009-06-01 00:00:00+00:00,btc,73,,0.0000035294291437037,81450000,,814500,1,,0.0580749662369552
2009-06-02 00:00:00+00:00,btc,111,,0.00000551783992888889,,,820050,0,,0.0576819218340345
2009-06-03 00:00:00+00:00,btc,71,,0.0000035294291437037,,,823600,0,,0.0574332928606119
2009-06-04 00:00:00+00:00,btc,66,,0.00000328087779555556,,,826900,0,,0.0572040875559318
2009-06-05 00:00:00+00:00,btc,30,,0.00000149130808888889,,,828400,0,,0.0571005070014486
2009-06-06 00:00:00+00:00,btc,28,,0.00000139188754962963,,,829800,0,,0.0570041696794408
2009-06-07 00:00:00+00:00,btc,16,,0.000000795364314074074,,,830600,0,,0.0569492655911389
2009-06-08 00:00:00+00:00,btc,82,,0.00000407624210962963,,,834700,0,,0.0566695339642985
2009-06-09 00:00:00+00:00,btc,91,,0.0000045236345362963,,,839250,0,,0.0563622996723265
2009-06-10 00:00:00+00:00,btc,82,,0.00000407624210962963,,,843350,0,,0.0560882907452422
2009-06-11 00:00:00+00:00,btc,89,,0.00000442421399703704,,,847800,0,,0.0557938900684124
2009-06-12 00:00:00+00:00,btc,86,,0.00000427508318814815,,,852100,0,,0.0555123342330712
2009-06-13 00:00:00+00:00,btc,78,,0.00000387740103111111,,,856000,0,,0.0552594158878505
2009-06-14 00:00:00+00:00,btc,72,,0.00000357913941333333,,,859600,0,,0.0550279897626803
2009-06-15 00:00:00+00:00,btc,84,,0.00000417566264888889,,,863800,0,,0.0547604306552443
2009-06-16 00:00:00+00:00,btc,71,,0.0000035294291437037,,,867350,0,,0.0545363002248227
2009-06-17 00:00:00+00:00,btc,79,,0.00000392711130074074,,,871300,0,,0.0542890623206703
2009-06-18 00:00:00+00:00,btc,80,,0.00000397682157037037,,,875300,0,,0.0540409688106935
2009-06-19 00:00:00+00:00,btc,87,,0.00000432479345777778,,,879650,0,,0.0537737281873472
2009-06-20 00:00:00+00:00,btc,78,,0.00000387740103111111,,,883550,0,,0.0535363703242601
2009-06-21 00:00:00+00:00,btc,81,,0.00000402653184,,,887600,0,,0.0532920910319964
2009-06-22 00:00:00+00:00,btc,137,,0.00000377798049185185,297.13333333,,891400,1,,0.0564304016154364
2009-06-23 00:00:00+00:00,btc,76,,0.00000377798049185185,,,895200,0,,0.0561908623771224
2009-06-24 00:00:00+00:00,btc,100,,0.00000472247561481481,7200.17601408,,899950,2,,0.0560331685093616
2009-06-25 00:00:00+00:00,btc,89,,0.00000338029833481481,903.35,,903350,1,,0.0569292632977251
2009-06-26 00:00:00+00:00,btc,90,,0.00000447392426666667,,,907850,0,,0.0566470782618274
2009-06-27 00:00:00+00:00,btc,84,,0.00000417566264888889,,,912050,0,,0.0563862178608629
2009-06-28 00:00:00+00:00,btc,48,,0.00000228667240296296,36574,,914350,1,,0.0562717230819708
2009-06-29 00:00:00+00:00,btc,87,,0.00000412595237925926,7348,,918500,2,,0.0561535655960806
2009-06-30 00:00:00+00:00,btc,85,,0.00000422537291851852,,,922750,0,,0.0558949336223246
2009-07-01 00:00:00+00:00,btc,77,,0.00000367855995259259,9264.5,,926450,1,,0.0557796427222192
2009-07-02 00:00:00+00:00,btc,85,,0.00000412595237925926,93060,,930600,1,,0.0555416398022781
2009-07-03 00:00:00+00:00,btc,82,,0.00000407624210962963,,,934700,0,,0.0552980100567027
2009-07-04 00:00:00+00:00,btc,89,,0.00000442421399703704,,,939150,0,,0.0550359899909493
2009-07-05 00:00:00+00:00,btc,79,,0.00000392711130074074,,,943100,0,,0.0548054819213233
2009-07-06 00:00:00+00:00,btc,84,,0.00000417566264888889,,,947300,0,,0.0545624934023013
2009-07-07 00:00:00+00:00,btc,69,,0.00000343000860444444,,,950750,0,,0.054364501709177
2009-07-08 00:00:00+00:00,btc,74,,0.00000367855995259259,,,954450,0,,0.0541537534705852
2009-07-09 00:00:00+00:00,btc,86,,0.00000427508318814815,,,958750,0,,0.0539108735332464
2009-07-10 00:00:00+00:00,btc,81,,0.00000402653184,,,962800,0,,0.0536840984628168
2009-07-11 00:00:00+00:00,btc,83,,0.00000412595237925926,,,966950,0,,0.0534536946067532
2009-07-12 00:00:00+00:00,btc,77,,0.00000382769076148148,,,970800,0,,0.0532417078697981
2009-07-13 00:00:00+00:00,btc,78,,0.00000387740103111111,,,974700,0,,0.0530286754898943
2009-07-14 00:00:00+00:00,btc,69,,0.00000343000860444444,,,978150,0,,0.0528416398302919
2009-07-15 00:00:00+00:00,btc,45,,0.00000223696213333333,,,980400,0,,0.0527203692370461
2009-07-16 00:00:00+00:00,btc,71,,0.0000035294291437037,,,983950,0,,0.0525301590527974
2009-07-17 00:00:00+00:00,btc,47,,0.00000233638267259259,,,986300,0,,0.0524049984791646
2009-07-18 00:00:00+00:00,btc,4,,0.000000198841078518518,,,986500,0,,0.0523943740496706
2009-07-19 00:00:00+00:00,btc,70,,0.00000347971887407407,,,990000,0,,0.0522091414141414
2009-07-20 00:00:00+00:00,btc,192,,0.00000347971887407407,165.58333333,,993500,1,,0.0580644690488173
2009-07-21 00:00:00+00:00,btc,82,,0.00000407624210962963,,,997600,0,,0.0578258319967923
2009-07-22 00:00:00+00:00,btc,60,,0.00000298261617777778,,,1000600,0,,0.0576524585248851
2009-07-23 00:00:00+00:00,btc,76,,0.00000377798049185185,,,1004400,0,,0.0574343389088013
2009-07-24 00:00:00+00:00,btc,73,,0.00000362884968296296,,,1008050,0,,0.0572263776598383
2009-07-25 00:00:00+00:00,btc,32,,0.00000159072862814815,,,1009650,0,,0.0571356905858466
2009-07-26 00:00:00+00:00,btc,21,,0.00000104391566222222,,,1010700,0,,0.057076333234392
2009-07-27 00:00:00+00:00,btc,74,,0.00000367855995259259,,,1014400,0,,0.056868148659306
2009-07-28 00:00:00+00:00,btc,41,,0.00000203812105481481,,,1016450,0,,0.0567534556544837
2009-07-29 00:00:00+00:00,btc,22,,0.000000944495122962963,10174,,1017400,1,,0.0567987517200708
2009-07-30 00:00:00+00:00,btc,17,,0.000000745654044444444,203630,,1018150,1,,0.0567618229141089
2009-07-31 00:00:00+00:00,btc,17,,0.000000845074583703704,,,1019000,0,,0.0567144749754661
2009-08-01 00:00:00+00:00,btc,28,,0.00000139188754962963,,,1020400,0,,0.0566366620932967
2009-08-02 00:00:00+00:00,btc,23,,0.00000114333620148148,,,1021550,0,,0.056572903920513
2009-08-03 00:00:00+00:00,btc,12,,0.000000596523235555555,,,1022150,0,,0.0565396957393729
2009-08-04 00:00:00+00:00,btc,81,,0.00000402653184,,,1026200,0,,0.0563165562268564
2009-08-05 00:00:00+00:00,btc,87,,0.00000432479345777778,,,1030550,0,,0.0560788413953714
2009-08-06 00:00:00+00:00,btc,90,,0.00000447392426666667,,,1035050,0,,0.055835032124052
2009-08-07 00:00:00+00:00,btc,192,,0.00000397682157037037,188.91818182,,1039050,1,,0.0609133824166306
2009-08-08 00:00:00+00:00,btc,80,,0.00000397682157037037,,,1043050,0,,0.0606797852451944
2009-08-09 00:00:00+00:00,btc,101,,0.00000502073723259259,,,1048100,0,,0.0603874153229654
2009-08-10 00:00:00+00:00,btc,75,,0.00000372827022222222,,,1051850,0,,0.0601721253030375
2009-08-11 00:00:00+00:00,btc,70,,0.00000347971887407407,,,1055350,0,,0.0599725683422561
2009-08-12 00:00:00+00:00,btc,63,,0.00000313174698666667,,,1058500,0,,0.0597940954180444
2009-08-13 00:00:00+00:00,btc,85,,0.00000422537291851852,,,1062750,0,,0.0595549752999294
2009-08-14 00:00:00+00:00,btc,63,,0.00000313174698666667,,,1065900,0,,0.0593789755136504
2009-08-15 00:00:00+00:00,btc,26,,0.00000129246701037037,,,1067200,0,,0.0593066435532234
2009-08-16 00:00:00+00:00,btc,19,,0.000000944495122962963,,,1068150,0,,0.0592538969245892
2009-08-17 00:00:00+00:00,btc,17,,0.000000845074583703704,,,1069000,0,,0.0592067820392891
2009-08-18 00:00:00+00:00,btc,10,,0.000000497102696296296,,,1069500,0,,0.0591791023842917
2009-08-19 00:00:00+00:00,btc,18,,0.000000894784853333333,,,1070400,0,,0.0591293441704036
2009-08-20 00:00:00+00:00,btc,22,,0.00000109362593185185,,,1071500,0,,0.0590686420905273
2009-08-21 00:00:00+00:00,btc,14,,0.000000695943774814815,,,1072200,0,,0.0590300783435926
2009-08-22 00:00:00+00:00,btc,7,,0.000000347971887407407,,,1072550,0,,0.0590108153466039
2009-08-23 00:00:00+00:00,btc,15,,0.000000745654044444444,,,1073300,0,,0.0589695798006149
2009-08-24 00:00:00+00:00,btc,15,,0.000000745654044444444,,,1074050,0,,0.0589284018434896
2009-08-25 00:00:00+00:00,btc,50,,0.00000248551348148148,,,1076550,0,,0.0587915563605964
2009-08-26 00:00:00+00:00,btc,96,,0.00000238609294222222,469.20457659,,1078950,3,,0.0607920478242736
2009-08-27 00:00:00+00:00,btc,29,,0.00000144159781925926,,,1080400,0,,0.0607104590892262
2009-08-28 00:00:00+00:00,btc,75,,0.00000372827022222222,,,1084150,0,,0.0605004658027026
2009-08-29 00:00:00+00:00,btc,78,,0.00000387740103111111,,,1088050,0,,0.0602836082900602
2009-08-30 00:00:00+00:00,btc,99,,0.00000482189615407407,21858,,1092900,1,,0.0600618354835758
2009-08-31 00:00:00+00:00,btc,93,,0.00000427508318814815,3657.33333333,,1097200,1,,0.060099872402479
2009-09-01 00:00:00+00:00,btc,78,,0.00000387740103111111,,,1101100,0,,0.0598870039051857
2009-09-02 00:00:00+00:00,btc,66,,0.00000328087779555556,,,1104400,0,,0.0597080586743933
2009-09-03 00:00:00+00:00,btc,76,,0.00000303232644740741,1582.07142857,,1107450,1,,0.0601757009345794
2009-09-04 00:00:00+00:00,btc,64,,0.0000031814572562963,,,1110650,0,,0.0600023229640301
2009-09-05 00:00:00+00:00,btc,76,,0.00000377798049185185,,,1114450,0,,0.0597977298218852
2009-09-06 00:00:00+00:00,btc,68,,0.00000338029833481481,,,1117850,0,,0.0596158518584783
2009-09-07 00:00:00+00:00,btc,92,,0.00000387740103111111,1725.76923077,,1121750,1,,0.0599880365500334
2009-09-08 00:00:00+00:00,btc,69,,0.00000343000860444444,,,1125200,0,,0.0598041059367224
2009-09-09 00:00:00+00:00,btc,54,,0.00000268435456,,,1127900,0,,0.0596609451192482
2009-09-10 00:00:00+00:00,btc,67,,0.00000333058806518519,,,1131250,0,,0.0594842696132597
2009-09-11 00:00:00+00:00,btc,67,,0.00000333058806518519,,,1134600,0,,0.059308637405253
2009-09-12 00:00:00+00:00,btc,69,,0.00000343000860444444,,,1138050,0,,0.0591288431966961
2009-09-13 00:00:00+00:00,btc,75,,0.00000372827022222222,,,1141800,0,,0.0589346470485199
2009-09-14 00:00:00+00:00,btc,74,,0.00000367855995259259,,,1145500,0,,0.0587442863378437
2009-09-15 00:00:00+00:00,btc,44,,0.0000021872518637037,,,1147700,0,,0.05863168075281
2009-09-16 00:00:00+00:00,btc,74,,0.00000357913941333333,1151300,,1151300,1,,0.0584492139320768
2009-09-17 00:00:00+00:00,btc,186,,0.00000417566264888889,231.1,,1155500,1,,0.0625638944180009
2009-09-18 00:00:00+00:00,btc,78,,0.00000387740103111111,,,1159400,0,,0.0623534414352251
2009-09-19 00:00:00+00:00,btc,74,,0.00000367855995259259,,,1163100,0,,0.0621550855472444
2009-09-20 00:00:00+00:00,btc,78,,0.00000387740103111111,,,1167000,0,,0.0619473693230506
2009-09-21 00:00:00+00:00,btc,78,,0.00000343000860444444,2926.125,,1170450,1,,0.0621065231321287
2009-09-22 00:00:00+00:00,btc,66,,0.00000124275674074074,585.85,,1171700,1,,0.0637471878467184
2009-09-23 00:00:00+00:00,btc,36,,0.00000178956970666667,,,1173500,0,,0.0636494077545803
2009-09-24 00:00:00+00:00,btc,97,,0.00000482189615407407,,,1178350,0,,0.0633874315780541
2009-09-25 00:00:00+00:00,btc,119,,0.0000045236345362963,909.92307692,,1182900,2,,0.0642426071519148
2009-09-26 00:00:00+00:00,btc,117,,0.00000497102696296296,1484.875,,1187900,1,,0.0646456604091254
2009-09-27 00:00:00+00:00,btc,87,,0.00000432479345777778,,,1192250,0,,0.0644097966030614
2009-09-28 00:00:00+00:00,btc,85,,0.00000422537291851852,,,1196500,0,,0.0641810112829085
2009-09-29 00:00:00+00:00,btc,133,,0.00000437450372740741,558.55813953,,1200900,2,,0.0657361811974353
2009-09-30 00:00:00+00:00,btc,85,,0.00000422537291851852,,,1205150,0,,0.0655043604530556
