date,bitcoin,isPartial
2014-01-01,28,False
2014-01-02,33,False
2014-01-03,35,False
2014-01-04,30,False
2014-01-05,37,False
2014-01-06,43,False
2014-01-07,41,False
2014-01-08,38,False
2014-01-09,37,False
2014-01-10,39,False
2014-01-11,35,False
2014-01-12,33,False
2014-01-13,29,False
2014-01-14,36,False
2014-01-15,37,False
2014-01-16,40,False
2014-01-17,40,False
2014-01-18,29,False
2014-01-19,35,False
2014-01-20,39,False
2014-01-21,40,False
2014-01-22,42,False
2014-01-23,39,False
2014-01-24,36,False
2014-01-25,30,False
2014-01-26,32,False
2014-01-27,45,False
2014-01-28,50,False
2014-01-29,37,False
2014-01-30,32,False
2014-01-31,30,False
2014-02-01,26,False
2014-02-02,28,False
2014-02-03,24,False
2014-02-04,29,False
2014-02-05,31,False
2014-02-06,29,False
2014-02-07,45,False
2014-02-08,32,False
2014-02-09,31,False
2014-02-10,45,False
2014-02-11,44,False
2014-02-12,41,False
2014-02-13,36,False
2014-02-14,46,False
2014-02-15,30,False
2014-02-16,33,False
2014-02-17,28,False
2014-02-18,33,False
2014-02-19,31,False
2014-02-20,37,False
2014-02-21,34,False
2014-02-22,26,False
2014-02-23,26,False
2014-02-24,44,False
2014-02-25,100,False
2014-02-26,77,False
2014-02-27,47,False
2014-02-28,66,False
2014-03-01,48,False
2014-03-02,36,False
2014-03-03,39,False
2014-03-04,37,False
2014-03-05,44,False
2014-03-06,64,False
2014-03-07,78,False
2014-03-08,37,False
2014-03-09,30,False
2014-03-10,32,False
2014-03-11,27,False
2014-03-12,26,False
2014-03-13,26,False
2014-03-14,22,False
2014-03-15,20,False
2014-03-16,19,False
2014-03-17,22,False
2014-03-18,23,False
2014-03-19,22,False
2014-03-20,22,False
2014-03-21,28,False
2014-03-22,24,False
2014-03-23,20,False
2014-03-24,20,False
2014-03-25,26,False
2014-03-26,25,False
2014-03-27,24,False
2014-03-28,25,False
2014-03-29,21,False
2014-03-30,22,False
2014-03-31,20,False
2014-04-01,21,False
2014-04-02,20,False
2014-04-03,22,False
2014-04-04,17,False
2014-04-05,15,False
2014-04-06,16,False
2014-04-07,17,False
2014-04-08,18,False
2014-04-09,17,False
2014-04-10,23,False
2014-04-11,21,False
2014-04-12,14,False
2014-04-13,16,False
2014-04-14,16,False
2014-04-15,18,False
2014-04-16,19,False
2014-04-17,18,False
2014-04-18,16,False
2014-04-19,17,False
2014-04-20,14,False
2014-04-21,16,False
2014-04-22,16,False
2014-04-23,16,False
2014-04-24,18,False
2014-04-25,17,False
2014-04-26,13,False
2014-04-27,12,False
2014-04-28,16,False
2014-04-29,15,False
2014-04-30,15,False
2014-05-01,16,False
2014-05-02,13,False
2014-05-03,12,False
2014-05-04,12,False
2014-05-05,14,False
2014-05-06,14,False
2014-05-07,12,False
2014-05-08,14,False
2014-05-09,13,False
2014-05-10,14,False
2014-05-11,14,False
2014-05-12,13,False
2014-05-13,14,False
2014-05-14,13,False
2014-05-15,15,False
2014-05-16,14,False
2014-05-17,13,False
2014-05-18,12,False
2014-05-19,12,False
2014-05-20,15,False
2014-05-21,14,False
2014-05-22,19,False
2014-05-23,14,False
2014-05-24,11,False
2014-05-25,16,False
2014-05-26,16,False
2014-05-27,17,False
2014-05-28,16,False
2014-05-29,18,False
2014-05-30,16,False
2014-05-31,16,False
