date,bitcoin,isPartial
2012-06-01,24,False
2012-06-02,18,False
2012-06-03,23,False
2012-06-04,23,False
2012-06-05,41,False
2012-06-06,13,False
2012-06-07,35,False
2012-06-08,28,False
2012-06-09,20,False
2012-06-10,32,False
2012-06-11,30,False
2012-06-12,21,False
2012-06-13,39,False
2012-06-14,28,False
2012-06-15,32,False
2012-06-16,27,False
2012-06-17,26,False
2012-06-18,30,False
2012-06-19,25,False
2012-06-20,26,False
2012-06-21,24,False
2012-06-22,26,False
2012-06-23,42,False
2012-06-24,27,False
2012-06-25,20,False
2012-06-26,20,False
2012-06-27,30,False
2012-06-28,28,False
2012-06-29,23,False
2012-06-30,28,False
2012-07-01,24,False
2012-07-02,21,False
2012-07-03,19,False
2012-07-04,37,False
2012-07-05,23,False
2012-07-06,27,False
2012-07-07,26,False
2012-07-08,22,False
2012-07-09,41,False
2012-07-10,26,False
2012-07-11,37,False
2012-07-12,34,False
2012-07-13,31,False
2012-07-14,31,False
2012-07-15,29,False
2012-07-16,31,False
2012-07-17,40,False
2012-07-18,37,False
2012-07-19,46,False
2012-07-20,43,False
2012-07-21,34,False
2012-07-22,32,False
2012-07-23,31,False
2012-07-24,32,False
2012-07-25,30,False
2012-07-26,30,False
2012-07-27,22,False
2012-07-28,17,False
2012-07-29,20,False
2012-07-30,20,False
2012-07-31,41,False
2012-08-01,22,False
2012-08-02,27,False
2012-08-03,31,False
2012-08-04,46,False
2012-08-05,33,False
2012-08-06,34,False
2012-08-07,46,False
2012-08-08,27,False
2012-08-09,30,False
2012-08-10,23,False
2012-08-11,26,False
2012-08-12,35,False
2012-08-13,37,False
2012-08-14,30,False
2012-08-15,56,False
2012-08-16,48,False
2012-08-17,57,False
2012-08-18,54,False
2012-08-19,59,False
2012-08-20,39,False
2012-08-21,61,False
2012-08-22,54,False
2012-08-23,58,False
2012-08-24,25,False
2012-08-25,32,False
2012-08-26,33,False
2012-08-27,24,False
2012-08-28,49,False
2012-08-29,45,False
2012-08-30,28,False
2012-08-31,38,False
2012-09-01,30,False
2012-09-02,47,False
2012-09-03,25,False
2012-09-04,27,False
2012-09-05,100,False
2012-09-06,97,False
2012-09-07,53,False
2012-09-08,62,False
2012-09-09,54,False
2012-09-10,45,False
2012-09-11,38,False
2012-09-12,45,False
2012-09-13,37,False
2012-09-14,40,False
2012-09-15,28,False
2012-09-16,43,False
2012-09-17,41,False
2012-09-18,42,False
2012-09-19,49,False
2012-09-20,26,False
2012-09-21,33,False
2012-09-22,29,False
2012-09-23,44,False
2012-09-24,39,False
2012-09-25,51,False
2012-09-26,31,False
2012-09-27,34,False
2012-09-28,37,False
2012-09-29,43,False
2012-09-30,31,False
2012-10-01,39,False
2012-10-02,56,False
2012-10-03,39,False
2012-10-04,28,False
2012-10-05,31,False
2012-10-06,33,False
2012-10-07,31,False
2012-10-08,40,False
2012-10-09,46,False
2012-10-10,35,False
2012-10-11,43,False
2012-10-12,38,False
2012-10-13,31,False
2012-10-14,35,False
2012-10-15,36,False
2012-10-16,28,False
2012-10-17,17,False
2012-10-18,29,False
2012-10-19,45,False
2012-10-20,37,False
2012-10-21,42,False
2012-10-22,26,False
2012-10-23,29,False
2012-10-24,26,False
2012-10-25,22,False
2012-10-26,22,False
2012-10-27,35,False
2012-10-28,20,False
2012-10-29,25,False
2012-10-30,35,False
2012-10-31,27,False
2012-11-01,30,False
2012-11-02,33,False
2012-11-03,27,False
2012-11-04,30,False
2012-11-05,36,False
2012-11-06,33,False
2012-11-07,31,False
2012-11-08,25,False
2012-11-09,32,False
2012-11-10,27,False
2012-11-11,33,False
2012-11-12,36,False
2012-11-13,30,False
2012-11-14,28,False
2012-11-15,27,False
2012-11-16,39,False
2012-11-17,43,False
2012-11-18,43,False
2012-11-19,34,False
2012-11-20,32,False
2012-11-21,32,False
2012-11-22,31,False
2012-11-23,37,False
2012-11-24,36,False
2012-11-25,34,False
2012-11-26,51,False
2012-11-27,27,False
2012-11-28,70,False
2012-11-29,51,False
2012-11-30,44,False
2012-12-01,43,False
2012-12-02,54,False
2012-12-03,39,False
2012-12-04,31,False
2012-12-05,45,False
2012-12-06,51,False
2012-12-07,61,False
2012-12-08,57,False
2012-12-09,82,False
2012-12-10,52,False
2012-12-11,81,False
2012-12-12,44,False
2012-12-13,38,False
2012-12-14,62,False
2012-12-15,33,False
2012-12-16,40,False
2012-12-17,45,False
2012-12-18,34,False
2012-12-19,31,False
2012-12-20,44,False
2012-12-21,18,False
2012-12-22,29,False
2012-12-23,38,False
2012-12-24,33,False
2012-12-25,53,False
2012-12-26,28,False
2012-12-27,34,False
2012-12-28,38,False
2012-12-29,30,False
2012-12-30,38,False
2012-12-31,35,False
