date,bitcoin,isPartial
2012-01-01,25,False
2012-01-02,39,False
2012-01-03,29,False
2012-01-04,20,False
2012-01-05,32,False
2012-01-06,48,False
2012-01-07,31,False
2012-01-08,46,False
2012-01-09,35,False
2012-01-10,31,False
2012-01-11,31,False
2012-01-12,40,False
2012-01-13,25,False
2012-01-14,32,False
2012-01-15,31,False
2012-01-16,100,False
2012-01-17,48,False
2012-01-18,45,False
2012-01-19,29,False
2012-01-20,32,False
2012-01-21,49,False
2012-01-22,33,False
2012-01-23,28,False
2012-01-24,36,False
2012-01-25,29,False
2012-01-26,28,False
2012-01-27,23,False
2012-01-28,34,False
2012-01-29,31,False
2012-01-30,20,False
2012-01-31,36,False
2012-02-01,37,False
2012-02-02,26,False
2012-02-03,44,False
2012-02-04,21,False
2012-02-05,22,False
2012-02-06,19,False
2012-02-07,30,False
2012-02-08,31,False
2012-02-09,39,False
2012-02-10,31,False
2012-02-11,31,False
2012-02-12,33,False
2012-02-13,31,False
2012-02-14,19,False
2012-02-15,46,False
2012-02-16,28,False
2012-02-17,18,False
2012-02-18,23,False
2012-02-19,14,False
2012-02-20,27,False
2012-02-21,24,False
2012-02-22,25,False
2012-02-23,19,False
2012-02-24,22,False
2012-02-25,17,False
2012-02-26,24,False
2012-02-27,32,False
2012-02-28,20,False
2012-02-29,30,False
2012-03-01,21,False
2012-03-02,34,False
2012-03-03,40,False
2012-03-04,32,False
2012-03-05,25,False
2012-03-06,33,False
2012-03-07,27,False
2012-03-08,26,False
2012-03-09,20,False
2012-03-10,22,False
2012-03-11,20,False
2012-03-12,24,False
2012-03-13,21,False
2012-03-14,29,False
2012-03-15,31,False
2012-03-16,15,False
2012-03-17,26,False
2012-03-18,29,False
2012-03-19,21,False
2012-03-20,31,False
2012-03-21,16,False
2012-03-22,28,False
2012-03-23,15,False
2012-03-24,18,False
2012-03-25,24,False
2012-03-26,28,False
2012-03-27,19,False
2012-03-28,35,False
2012-03-29,27,False
2012-03-30,26,False
2012-03-31,26,False
2012-04-01,26,False
2012-04-02,27,False
2012-04-03,32,False
2012-04-04,31,False
2012-04-05,25,False
2012-04-06,30,False
2012-04-07,16,False
2012-04-08,27,False
2012-04-09,24,False
2012-04-10,27,False
2012-04-11,26,False
2012-04-12,38,False
2012-04-13,21,False
2012-04-14,21,False
2012-04-15,15,False
2012-04-16,21,False
2012-04-17,22,False
2012-04-18,42,False
2012-04-19,26,False
2012-04-20,34,False
2012-04-21,33,False
2012-04-22,30,False
2012-04-23,24,False
2012-04-24,21,False
2012-04-25,17,False
2012-04-26,38,False
2012-04-27,46,False
2012-04-28,40,False
2012-04-29,33,False
2012-04-30,42,False
2012-05-01,39,False
2012-05-02,27,False
2012-05-03,21,False
2012-05-04,16,False
2012-05-05,21,False
2012-05-06,34,False
2012-05-07,33,False
2012-05-08,22,False
2012-05-09,28,False
2012-05-10,36,False
2012-05-11,40,False
2012-05-12,28,False
2012-05-13,29,False
2012-05-14,40,False
2012-05-15,28,False
2012-05-16,21,False
2012-05-17,22,False
2012-05-18,27,False
2012-05-19,28,False
2012-05-20,14,False
2012-05-21,26,False
2012-05-22,24,False
2012-05-23,21,False
2012-05-24,26,False
2012-05-25,20,False
2012-05-26,27,False
2012-05-27,18,False
2012-05-28,21,False
2012-05-29,26,False
2012-05-30,24,False
2012-05-31,20,False
