date,bitcoin,isPartial
2019-01-01,33,False
2019-01-02,39,False
2019-01-03,39,False
2019-01-04,41,False
2019-01-05,31,False
2019-01-06,34,False
2019-01-07,36,False
2019-01-08,35,False
2019-01-09,37,False
2019-01-10,42,False
2019-01-11,39,False
2019-01-12,33,False
2019-01-13,32,False
2019-01-14,35,False
2019-01-15,35,False
2019-01-16,34,False
2019-01-17,32,False
2019-01-18,31,False
2019-01-19,29,False
2019-01-20,27,False
2019-01-21,32,False
2019-01-22,31,False
2019-01-23,30,False
2019-01-24,32,False
2019-01-25,29,False
2019-01-26,27,False
2019-01-27,25,False
2019-01-28,33,False
2019-01-29,31,False
2019-01-30,31,False
2019-01-31,30,False
2019-02-01,29,False
2019-02-02,27,False
2019-02-03,26,False
2019-02-04,34,False
2019-02-05,35,False
2019-02-06,33,False
2019-02-07,34,False
2019-02-08,35,False
2019-02-09,32,False
2019-02-10,29,False
2019-02-11,30,False
2019-02-12,32,False
2019-02-13,32,False
2019-02-14,29,False
2019-02-15,29,False
2019-02-16,27,False
2019-02-17,25,False
2019-02-18,37,False
2019-02-19,40,False
2019-02-20,34,False
2019-02-21,33,False
2019-02-22,30,False
2019-02-23,34,False
2019-02-24,41,False
2019-02-25,35,False
2019-02-26,33,False
2019-02-27,31,False
2019-02-28,30,False
2019-03-01,29,False
2019-03-02,26,False
2019-03-03,28,False
2019-03-04,29,False
2019-03-05,30,False
2019-03-06,32,False
2019-03-07,28,False
2019-03-08,28,False
2019-03-09,28,False
2019-03-10,26,False
2019-03-11,30,False
2019-03-12,27,False
2019-03-13,28,False
2019-03-14,27,False
2019-03-15,28,False
2019-03-16,29,False
2019-03-17,25,False
2019-03-18,31,False
2019-03-19,30,False
2019-03-20,31,False
2019-03-21,33,False
2019-03-22,30,False
2019-03-23,29,False
2019-03-24,25,False
2019-03-25,26,False
2019-03-26,28,False
2019-03-27,32,False
2019-03-28,31,False
2019-03-29,29,False
2019-03-30,27,False
2019-03-31,24,False
2019-04-01,29,False
2019-04-02,71,False
2019-04-03,74,False
2019-04-04,52,False
2019-04-05,46,False
2019-04-06,37,False
2019-04-07,38,False
2019-04-08,46,False
2019-04-09,43,False
2019-04-10,40,False
2019-04-11,44,False
2019-04-12,38,False
2019-04-13,34,False
2019-04-14,28,False
2019-04-15,36,False
2019-04-16,40,False
2019-04-17,39,False
2019-04-18,35,False
2019-04-19,34,False
2019-04-20,35,False
2019-04-21,32,False
2019-04-22,35,False
2019-04-23,46,False
2019-04-24,43,False
2019-04-25,38,False
2019-04-26,41,False
2019-04-27,33,False
2019-04-28,30,False
2019-04-29,33,False
2019-04-30,34,False
2019-05-01,34,False
2019-05-02,35,False
2019-05-03,45,False
2019-05-04,37,False
2019-05-05,40,False
2019-05-06,38,False
2019-05-07,45,False
2019-05-08,45,False
2019-05-09,49,False
2019-05-10,54,False
2019-05-11,71,False
2019-05-12,71,False
2019-05-13,85,False
2019-05-14,100,False
2019-05-15,79,False
2019-05-16,75,False
2019-05-17,76,False
2019-05-18,53,False
2019-05-19,61,False
2019-05-20,62,False
2019-05-21,60,False
2019-05-22,55,False
2019-05-23,54,False
2019-05-24,49,False
2019-05-25,47,False
2019-05-26,46,False
2019-05-27,69,False
2019-05-28,62,False
2019-05-29,59,False
2019-05-30,64,False
2019-05-31,58,False
