date,bitcoin,isPartial
2015-06-01,26,False
2015-06-02,25,False
2015-06-03,26,False
2015-06-04,23,False
2015-06-05,23,False
2015-06-06,27,False
2015-06-07,27,False
2015-06-08,24,False
2015-06-09,31,False
2015-06-10,25,False
2015-06-11,22,False
2015-06-12,25,False
2015-06-13,25,False
2015-06-14,26,False
2015-06-15,25,False
2015-06-16,27,False
2015-06-17,29,False
2015-06-18,55,False
2015-06-19,31,False
2015-06-20,31,False
2015-06-21,29,False
2015-06-22,32,False
2015-06-23,28,False
2015-06-24,27,False
2015-06-25,31,False
2015-06-26,26,False
2015-06-27,27,False
2015-06-28,26,False
2015-06-29,31,False
2015-06-30,47,False
2015-07-01,38,False
2015-07-02,28,False
2015-07-03,29,False
2015-07-04,32,False
2015-07-05,34,False
2015-07-06,34,False
2015-07-07,32,False
2015-07-08,38,False
2015-07-09,37,False
2015-07-10,35,False
2015-07-11,39,False
2015-07-12,46,False
2015-07-13,35,False
2015-07-14,33,False
2015-07-15,28,False
2015-07-16,30,False
2015-07-17,29,False
2015-07-18,30,False
2015-07-19,29,False
2015-07-20,31,False
2015-07-21,31,False
2015-07-22,30,False
2015-07-23,30,False
2015-07-24,29,False
2015-07-25,29,False
2015-07-26,28,False
2015-07-27,36,False
2015-07-28,29,False
2015-07-29,33,False
2015-07-30,29,False
2015-07-31,27,False
2015-08-01,51,False
2015-08-02,41,False
2015-08-03,28,False
2015-08-04,36,False
2015-08-05,29,False
2015-08-06,29,False
2015-08-07,31,False
2015-08-08,27,False
2015-08-09,28,False
2015-08-10,30,False
2015-08-11,27,False
2015-08-12,31,False
2015-08-13,26,False
2015-08-14,27,False
2015-08-15,30,False
2015-08-16,26,False
2015-08-17,31,False
2015-08-18,37,False
2015-08-19,39,False
2015-08-20,39,False
2015-08-21,33,False
2015-08-22,31,False
2015-08-23,31,False
2015-08-24,41,False
2015-08-25,37,False
2015-08-26,34,False
2015-08-27,32,False
2015-08-28,35,False
2015-08-29,28,False
2015-08-30,29,False
2015-08-31,29,False
2015-09-01,30,False
2015-09-02,28,False
2015-09-03,28,False
2015-09-04,28,False
2015-09-05,27,False
2015-09-06,28,False
2015-09-07,30,False
2015-09-08,30,False
2015-09-09,30,False
2015-09-10,26,False
2015-09-11,24,False
2015-09-12,25,False
2015-09-13,25,False
2015-09-14,25,False
2015-09-15,30,False
2015-09-16,28,False
2015-09-17,29,False
2015-09-18,35,False
2015-09-19,31,False
2015-09-20,27,False
2015-09-21,30,False
2015-09-22,30,False
2015-09-23,31,False
2015-09-24,29,False
2015-09-25,32,False
2015-09-26,29,False
2015-09-27,26,False
2015-09-28,29,False
2015-09-29,30,False
2015-09-30,32,False
2015-10-01,23,False
2015-10-02,23,False
2015-10-03,25,False
2015-10-04,27,False
2015-10-05,30,False
2015-10-06,30,False
2015-10-07,29,False
2015-10-08,27,False
2015-10-09,33,False
2015-10-10,25,False
2015-10-11,27,False
2015-10-12,29,False
2015-10-13,24,False
2015-10-14,31,False
2015-10-15,25,False
2015-10-16,27,False
2015-10-17,28,False
2015-10-18,30,False
2015-10-19,29,False
2015-10-20,31,False
2015-10-21,28,False
2015-10-22,34,False
2015-10-23,31,False
2015-10-24,28,False
2015-10-25,31,False
2015-10-26,33,False
2015-10-27,33,False
2015-10-28,34,False
2015-10-29,39,False
2015-10-30,40,False
2015-10-31,38,False
2015-11-01,39,False
2015-11-02,44,False
2015-11-03,62,False
2015-11-04,93,False
2015-11-05,78,False
2015-11-06,54,False
2015-11-07,47,False
2015-11-08,40,False
2015-11-09,48,False
2015-11-10,42,False
2015-11-11,48,False
2015-11-12,39,False
2015-11-13,37,False
2015-11-14,33,False
2015-11-15,33,False
2015-11-16,37,False
2015-11-17,33,False
2015-11-18,35,False
2015-11-19,36,False
2015-11-20,38,False
2015-11-21,34,False
2015-11-22,36,False
2015-11-23,38,False
2015-11-24,37,False
2015-11-25,33,False
2015-11-26,42,False
2015-11-27,39,False
2015-11-28,30,False
2015-11-29,34,False
2015-11-30,36,False
2015-12-01,36,False
2015-12-02,37,False
2015-12-03,37,False
2015-12-04,32,False
2015-12-05,31,False
2015-12-06,38,False
2015-12-07,36,False
2015-12-08,47,False
2015-12-09,100,False
2015-12-10,61,False
2015-12-11,50,False
2015-12-12,49,False
2015-12-13,45,False
2015-12-14,43,False
2015-12-15,47,False
2015-12-16,45,False
2015-12-17,39,False
2015-12-18,43,False
2015-12-19,42,False
2015-12-20,39,False
2015-12-21,37,False
2015-12-22,35,False
2015-12-23,40,False
2015-12-24,37,False
2015-12-25,39,False
2015-12-26,36,False
2015-12-27,39,False
2015-12-28,37,False
2015-12-29,34,False
2015-12-30,33,False
2015-12-31,35,False
