date,bitcoin,isPartial
2013-01-01,3,False
2013-01-02,4,False
2013-01-03,3,False
2013-01-04,3,False
2013-01-05,4,False
2013-01-06,5,False
2013-01-07,3,False
2013-01-08,4,False
2013-01-09,3,False
2013-01-10,4,False
2013-01-11,3,False
2013-01-12,4,False
2013-01-13,3,False
2013-01-14,3,False
2013-01-15,3,False
2013-01-16,4,False
2013-01-17,4,False
2013-01-18,3,False
2013-01-19,3,False
2013-01-20,2,False
2013-01-21,4,False
2013-01-22,3,False
2013-01-23,4,False
2013-01-24,4,False
2013-01-25,3,False
2013-01-26,4,False
2013-01-27,3,False
2013-01-28,4,False
2013-01-29,4,False
2013-01-30,3,False
2013-01-31,5,False
2013-02-01,4,False
2013-02-02,6,False
2013-02-03,5,False
2013-02-04,3,False
2013-02-05,4,False
2013-02-06,6,False
2013-02-07,4,False
2013-02-08,4,False
2013-02-09,5,False
2013-02-10,5,False
2013-02-11,4,False
2013-02-12,5,False
2013-02-13,5,False
2013-02-14,5,False
2013-02-15,5,False
2013-02-16,5,False
2013-02-17,5,False
2013-02-18,7,False
2013-02-19,6,False
2013-02-20,7,False
2013-02-21,5,False
2013-02-22,5,False
2013-02-23,5,False
2013-02-24,5,False
2013-02-25,4,False
2013-02-26,5,False
2013-02-27,4,False
2013-02-28,7,False
2013-03-01,7,False
2013-03-02,4,False
2013-03-03,8,False
2013-03-04,7,False
2013-03-05,8,False
2013-03-06,10,False
2013-03-07,8,False
2013-03-08,9,False
2013-03-09,8,False
2013-03-10,11,False
2013-03-11,8,False
2013-03-12,12,False
2013-03-13,10,False
2013-03-14,8,False
2013-03-15,7,False
2013-03-16,6,False
2013-03-17,7,False
2013-03-18,9,False
2013-03-19,10,False
2013-03-20,15,False
2013-03-21,19,False
2013-03-22,19,False
2013-03-23,19,False
2013-03-24,14,False
2013-03-25,17,False
2013-03-26,16,False
2013-03-27,21,False
2013-03-28,26,False
2013-03-29,29,False
2013-03-30,27,False
2013-03-31,24,False
2013-04-01,28,False
2013-04-02,32,False
2013-04-03,45,False
2013-04-04,45,False
2013-04-05,35,False
2013-04-06,30,False
2013-04-07,31,False
2013-04-08,45,False
2013-04-09,56,False
2013-04-10,91,False
2013-04-11,100,False
2013-04-12,87,False
2013-04-13,53,False
2013-04-14,46,False
2013-04-15,46,False
2013-04-16,39,False
2013-04-17,35,False
2013-04-18,31,False
2013-04-19,26,False
2013-04-20,22,False
2013-04-21,21,False
2013-04-22,19,False
2013-04-23,25,False
2013-04-24,24,False
2013-04-25,21,False
2013-04-26,19,False
2013-04-27,18,False
2013-04-28,18,False
2013-04-29,17,False
2013-04-30,17,False
2013-05-01,21,False
2013-05-02,21,False
2013-05-03,23,False
2013-05-04,17,False
2013-05-05,15,False
2013-05-06,16,False
2013-05-07,14,False
2013-05-08,15,False
2013-05-09,15,False
2013-05-10,15,False
2013-05-11,14,False
2013-05-12,15,False
2013-05-13,16,False
2013-05-14,16,False
2013-05-15,19,False
2013-05-16,16,False
2013-05-17,15,False
2013-05-18,14,False
2013-05-19,17,False
2013-05-20,17,False
2013-05-21,12,False
2013-05-22,12,False
2013-05-23,11,False
2013-05-24,11,False
2013-05-25,12,False
2013-05-26,10,False
2013-05-27,12,False
2013-05-28,16,False
2013-05-29,16,False
2013-05-30,14,False
2013-05-31,13,False
