date,bitcoin,isPartial
2010-06-01,0,False
2010-06-02,0,False
2010-06-03,0,False
2010-06-04,0,False
2010-06-05,0,False
2010-06-06,0,False
2010-06-07,0,False
2010-06-08,0,False
2010-06-09,0,False
2010-06-10,0,False
2010-06-11,0,False
2010-06-12,0,False
2010-06-13,0,False
2010-06-14,0,False
2010-06-15,0,False
2010-06-16,0,False
2010-06-17,0,False
2010-06-18,0,False
2010-06-19,0,False
2010-06-20,0,False
2010-06-21,0,False
2010-06-22,0,False
2010-06-23,18,False
2010-06-24,0,False
2010-06-25,0,False
2010-06-26,0,False
2010-06-27,0,False
2010-06-28,18,False
2010-06-29,0,False
2010-06-30,0,False
2010-07-01,0,False
2010-07-02,0,False
2010-07-03,0,False
2010-07-04,0,False
2010-07-05,0,False
2010-07-06,0,False
2010-07-07,0,False
2010-07-08,0,False
2010-07-09,0,False
2010-07-10,0,False
2010-07-11,46,False
2010-07-12,83,False
2010-07-13,100,False
2010-07-14,34,False
2010-07-15,0,False
2010-07-16,0,False
2010-07-17,0,False
2010-07-18,0,False
2010-07-19,0,False
2010-07-20,17,False
2010-07-21,34,False
2010-07-22,0,False
2010-07-23,36,False
2010-07-24,0,False
2010-07-25,22,False
2010-07-26,0,False
2010-07-27,17,False
2010-07-28,0,False
2010-07-29,0,False
2010-07-30,18,False
2010-07-31,23,False
2010-08-01,0,False
2010-08-02,0,False
2010-08-03,0,False
2010-08-04,0,False
2010-08-05,0,False
2010-08-06,0,False
2010-08-07,0,False
2010-08-08,0,False
2010-08-09,0,False
2010-08-10,0,False
2010-08-11,17,False
2010-08-12,17,False
2010-08-13,0,False
2010-08-14,0,False
2010-08-15,22,False
2010-08-16,0,False
2010-08-17,0,False
2010-08-18,0,False
2010-08-19,0,False
2010-08-20,0,False
2010-08-21,0,False
2010-08-22,0,False
2010-08-23,0,False
2010-08-24,0,False
2010-08-25,0,False
2010-08-26,16,False
2010-08-27,35,False
2010-08-28,0,False
2010-08-29,0,False
2010-08-30,0,False
2010-08-31,16,False
2010-09-01,0,False
2010-09-02,0,False
2010-09-03,0,False
2010-09-04,21,False
2010-09-05,0,False
2010-09-06,0,False
2010-09-07,0,False
2010-09-08,0,False
2010-09-09,0,False
2010-09-10,0,False
2010-09-11,0,False
2010-09-12,0,False
2010-09-13,15,False
2010-09-14,0,False
2010-09-15,0,False
2010-09-16,0,False
2010-09-17,17,False
2010-09-18,0,False
2010-09-19,0,False
2010-09-20,0,False
2010-09-21,0,False
2010-09-22,0,False
2010-09-23,0,False
2010-09-24,0,False
2010-09-25,0,False
2010-09-26,0,False
2010-09-27,15,False
2010-09-28,30,False
2010-09-29,0,False
2010-09-30,0,False
2010-10-01,16,False
2010-10-02,20,False
2010-10-03,0,False
2010-10-04,15,False
2010-10-05,15,False
2010-10-06,31,False
2010-10-07,0,False
2010-10-08,0,False
2010-10-09,0,False
2010-10-10,0,False
2010-10-11,0,False
2010-10-12,0,False
2010-10-13,0,False
2010-10-14,0,False
2010-10-15,0,False
2010-10-16,19,False
2010-10-17,19,False
2010-10-18,15,False
2010-10-19,0,False
2010-10-20,0,False
2010-10-21,0,False
2010-10-22,0,False
2010-10-23,0,False
2010-10-24,0,False
2010-10-25,15,False
2010-10-26,15,False
2010-10-27,0,False
2010-10-28,0,False
2010-10-29,16,False
2010-10-30,0,False
2010-10-31,0,False
2010-11-01,0,False
2010-11-02,15,False
2010-11-03,0,False
2010-11-04,0,False
2010-11-05,0,False
2010-11-06,0,False
2010-11-07,0,False
2010-11-08,29,False
2010-11-09,15,False
2010-11-10,0,False
2010-11-11,0,False
2010-11-12,0,False
2010-11-13,19,False
2010-11-14,0,False
2010-11-15,59,False
2010-11-16,29,False
2010-11-17,15,False
2010-11-18,15,False
2010-11-19,0,False
2010-11-20,0,False
2010-11-21,0,False
2010-11-22,14,False
2010-11-23,15,False
2010-11-24,30,False
2010-11-25,0,False
2010-11-26,16,False
2010-11-27,19,False
2010-11-28,0,False
2010-11-29,14,False
2010-11-30,14,False
2010-12-01,0,False
2010-12-02,14,False
2010-12-03,31,False
2010-12-04,0,False
2010-12-05,0,False
2010-12-06,14,False
2010-12-07,14,False
2010-12-08,15,False
2010-12-09,0,False
2010-12-10,0,False
2010-12-11,18,False
2010-12-12,36,False
2010-12-13,28,False
2010-12-14,15,False
2010-12-15,15,False
2010-12-16,30,False
2010-12-17,0,False
2010-12-18,56,False
2010-12-19,56,False
2010-12-20,45,False
2010-12-21,46,False
2010-12-22,0,False
2010-12-23,16,False
2010-12-24,40,False
2010-12-25,46,False
2010-12-26,41,False
2010-12-27,0,False
2010-12-28,0,False
2010-12-29,0,False
2010-12-30,34,False
2010-12-31,0,False
