date,bitcoin,isPartial
2019-06-01,29,False
2019-06-02,28,False
2019-06-03,31,False
2019-06-04,37,False
2019-06-05,30,False
2019-06-06,27,False
2019-06-07,29,False
2019-06-08,23,False
2019-06-09,23,False
2019-06-10,25,False
2019-06-11,26,False
2019-06-12,28,False
2019-06-13,26,False
2019-06-14,30,False
2019-06-15,30,False
2019-06-16,36,False
2019-06-17,37,False
2019-06-18,39,False
2019-06-19,33,False
2019-06-20,33,False
2019-06-21,42,False
2019-06-22,64,False
2019-06-23,46,False
2019-06-24,48,False
2019-06-25,55,False
2019-06-26,100,False
2019-06-27,84,False
2019-06-28,60,False
2019-06-29,45,False
2019-06-30,38,False
2019-07-01,47,False
2019-07-02,47,False
2019-07-03,42,False
2019-07-04,39,False
2019-07-05,37,False
2019-07-06,33,False
2019-07-07,30,False
2019-07-08,38,False
2019-07-09,42,False
2019-07-10,44,False
2019-07-11,41,False
2019-07-12,40,False
2019-07-13,33,False
2019-07-14,36,False
2019-07-15,42,False
2019-07-16,43,False
2019-07-17,46,False
2019-07-18,41,False
2019-07-19,35,False
2019-07-20,31,False
2019-07-21,30,False
2019-07-22,31,False
2019-07-23,32,False
2019-07-24,33,False
2019-07-25,32,False
2019-07-26,29,False
2019-07-27,31,False
2019-07-28,27,False
2019-07-29,29,False
2019-07-30,29,False
2019-07-31,31,False
2019-08-01,31,False
2019-08-02,32,False
2019-08-03,27,False
2019-08-04,28,False
2019-08-05,40,False
2019-08-06,42,False
2019-08-07,36,False
2019-08-08,35,False
2019-08-09,31,False
2019-08-10,29,False
2019-08-11,27,False
2019-08-12,32,False
2019-08-13,31,False
2019-08-14,36,False
2019-08-15,35,False
2019-08-16,31,False
2019-08-17,26,False
2019-08-18,26,False
2019-08-19,30,False
2019-08-20,30,False
2019-08-21,31,False
2019-08-22,29,False
2019-08-23,28,False
2019-08-24,26,False
2019-08-25,25,False
2019-08-26,27,False
2019-08-27,27,False
2019-08-28,28,False
2019-08-29,31,False
2019-08-30,27,False
2019-08-31,23,False
2019-09-01,23,False
2019-09-02,28,False
2019-09-03,31,False
2019-09-04,28,False
2019-09-05,26,False
2019-09-06,26,False
2019-09-07,23,False
2019-09-08,22,False
2019-09-09,27,False
2019-09-10,23,False
2019-09-11,24,False
2019-09-12,24,False
2019-09-13,23,False
2019-09-14,20,False
2019-09-15,21,False
2019-09-16,22,False
2019-09-17,21,False
2019-09-18,22,False
2019-09-19,24,False
2019-09-20,22,False
2019-09-21,20,False
2019-09-22,19,False
2019-09-23,22,False
2019-09-24,33,False
2019-09-25,37,False
2019-09-26,36,False
2019-09-27,33,False
2019-09-28,24,False
2019-09-29,24,False
2019-09-30,28,False
2019-10-01,27,False
2019-10-02,26,False
2019-10-03,25,False
2019-10-04,22,False
2019-10-05,20,False
2019-10-06,20,False
2019-10-07,26,False
2019-10-08,24,False
2019-10-09,24,False
2019-10-10,25,False
2019-10-11,22,False
2019-10-12,21,False
2019-10-13,19,False
2019-10-14,23,False
2019-10-15,23,False
2019-10-16,22,False
2019-10-17,23,False
2019-10-18,22,False
2019-10-19,19,False
2019-10-20,20,False
2019-10-21,21,False
2019-10-22,23,False
2019-10-23,25,False
2019-10-24,25,False
2019-10-25,29,False
2019-10-26,38,False
2019-10-27,29,False
2019-10-28,30,False
2019-10-29,29,False
2019-10-30,25,False
2019-10-31,25,False
2019-11-01,24,False
2019-11-02,20,False
2019-11-03,20,False
2019-11-04,22,False
2019-11-05,23,False
2019-11-06,23,False
2019-11-07,23,False
2019-11-08,23,False
2019-11-09,21,False
2019-11-10,19,False
2019-11-11,22,False
2019-11-12,21,False
2019-11-13,22,False
2019-11-14,20,False
2019-11-15,19,False
2019-11-16,21,False
2019-11-17,20,False
2019-11-18,22,False
2019-11-19,23,False
2019-11-20,23,False
2019-11-21,25,False
2019-11-22,30,False
2019-11-23,23,False
2019-11-24,22,False
2019-11-25,31,False
2019-11-26,27,False
2019-11-27,24,False
2019-11-28,23,False
2019-11-29,21,False
2019-11-30,20,False
2019-12-01,20,False
2019-12-02,21,False
2019-12-03,22,False
2019-12-04,22,False
2019-12-05,23,False
2019-12-06,20,False
2019-12-07,19,False
2019-12-08,19,False
2019-12-09,21,False
2019-12-10,20,False
2019-12-11,21,False
2019-12-12,23,False
2019-12-13,20,False
2019-12-14,20,False
2019-12-15,18,False
2019-12-16,21,False
2019-12-17,26,False
2019-12-18,26,False
2019-12-19,25,False
2019-12-20,21,False
2019-12-21,19,False
2019-12-22,19,False
2019-12-23,22,False
2019-12-24,19,False
2019-12-25,21,False
2019-12-26,21,False
2019-12-27,20,False
2019-12-28,20,False
2019-12-29,19,False
2019-12-30,20,False
2019-12-31,18,False
