date,bitcoin,isPartial
2011-01-01,0,False
2011-01-02,2,False
2011-01-03,0,False
2011-01-04,1,False
2011-01-05,2,False
2011-01-06,0,False
2011-01-07,3,False
2011-01-08,1,False
2011-01-09,1,False
2011-01-10,0,False
2011-01-11,0,False
2011-01-12,1,False
2011-01-13,2,False
2011-01-14,1,False
2011-01-15,3,False
2011-01-16,1,False
2011-01-17,0,False
2011-01-18,1,False
2011-01-19,0,False
2011-01-20,1,False
2011-01-21,1,False
2011-01-22,1,False
2011-01-23,4,False
2011-01-24,2,False
2011-01-25,1,False
2011-01-26,1,False
2011-01-27,1,False
2011-01-28,1,False
2011-01-29,0,False
2011-01-30,1,False
2011-01-31,1,False
2011-02-01,3,False
2011-02-02,0,False
2011-02-03,0,False
2011-02-04,2,False
2011-02-05,3,False
2011-02-06,1,False
2011-02-07,6,False
2011-02-08,1,False
2011-02-09,1,False
2011-02-10,11,False
2011-02-11,12,False
2011-02-12,10,False
2011-02-13,8,False
2011-02-14,5,False
2011-02-15,2,False
2011-02-16,11,False
2011-02-17,3,False
2011-02-18,8,False
2011-02-19,8,False
2011-02-20,1,False
2011-02-21,6,False
2011-02-22,6,False
2011-02-23,5,False
2011-02-24,3,False
2011-02-25,8,False
2011-02-26,3,False
2011-02-27,4,False
2011-02-28,5,False
2011-03-01,6,False
2011-03-02,9,False
2011-03-03,5,False
2011-03-04,6,False
2011-03-05,4,False
2011-03-06,7,False
2011-03-07,8,False
2011-03-08,2,False
2011-03-09,2,False
2011-03-10,3,False
2011-03-11,0,False
2011-03-12,1,False
2011-03-13,3,False
2011-03-14,2,False
2011-03-15,0,False
2011-03-16,1,False
2011-03-17,7,False
2011-03-18,4,False
2011-03-19,3,False
2011-03-20,1,False
2011-03-21,7,False
2011-03-22,11,False
2011-03-23,21,False
2011-03-24,13,False
2011-03-25,6,False
2011-03-26,8,False
2011-03-27,5,False
2011-03-28,5,False
2011-03-29,10,False
2011-03-30,5,False
2011-03-31,4,False
2011-04-01,4,False
2011-04-02,3,False
2011-04-03,3,False
2011-04-04,7,False
2011-04-05,8,False
2011-04-06,2,False
2011-04-07,3,False
2011-04-08,4,False
2011-04-09,7,False
2011-04-10,6,False
2011-04-11,4,False
2011-04-12,3,False
2011-04-13,3,False
2011-04-14,2,False
2011-04-15,5,False
2011-04-16,9,False
2011-04-17,4,False
2011-04-18,12,False
2011-04-19,13,False
2011-04-20,4,False
2011-04-21,5,False
2011-04-22,7,False
2011-04-23,9,False
2011-04-24,11,False
2011-04-25,4,False
2011-04-26,11,False
2011-04-27,11,False
2011-04-28,10,False
2011-04-29,15,False
2011-04-30,9,False
2011-05-01,11,False
2011-05-02,11,False
2011-05-03,20,False
2011-05-04,11,False
2011-05-05,8,False
2011-05-06,12,False
2011-05-07,19,False
2011-05-08,10,False
2011-05-09,31,False
2011-05-10,10,False
2011-05-11,15,False
2011-05-12,10,False
2011-05-13,19,False
2011-05-14,20,False
2011-05-15,19,False
2011-05-16,84,False
2011-05-17,48,False
2011-05-18,38,False
2011-05-19,66,False
2011-05-20,68,False
2011-05-21,63,False
2011-05-22,53,False
2011-05-23,49,False
2011-05-24,54,False
2011-05-25,56,False
2011-05-26,46,False
2011-05-27,34,False
2011-05-28,31,False
2011-05-29,36,False
2011-05-30,32,False
2011-05-31,100,False
