date,bitcoin,isPartial
2014-06-01,43,False
2014-06-02,45,False
2014-06-03,58,False
2014-06-04,49,False
2014-06-05,50,False
2014-06-06,49,False
2014-06-07,38,False
2014-06-08,46,False
2014-06-09,38,False
2014-06-10,45,False
2014-06-11,49,False
2014-06-12,57,False
2014-06-13,57,False
2014-06-14,47,False
2014-06-15,44,False
2014-06-16,58,False
2014-06-17,48,False
2014-06-18,48,False
2014-06-19,47,False
2014-06-20,43,False
2014-06-21,35,False
2014-06-22,45,False
2014-06-23,39,False
2014-06-24,37,False
2014-06-25,35,False
2014-06-26,37,False
2014-06-27,45,False
2014-06-28,37,False
2014-06-29,38,False
2014-06-30,44,False
2014-07-01,46,False
2014-07-02,53,False
2014-07-03,48,False
2014-07-04,40,False
2014-07-05,37,False
2014-07-06,39,False
2014-07-07,39,False
2014-07-08,38,False
2014-07-09,39,False
2014-07-10,45,False
2014-07-11,42,False
2014-07-12,37,False
2014-07-13,32,False
2014-07-14,40,False
2014-07-15,41,False
2014-07-16,45,False
2014-07-17,40,False
2014-07-18,41,False
2014-07-19,43,False
2014-07-20,48,False
2014-07-21,40,False
2014-07-22,46,False
2014-07-23,37,False
2014-07-24,39,False
2014-07-25,40,False
2014-07-26,38,False
2014-07-27,29,False
2014-07-28,41,False
2014-07-29,42,False
2014-07-30,46,False
2014-07-31,43,False
2014-08-01,36,False
2014-08-02,34,False
2014-08-03,30,False
2014-08-04,31,False
2014-08-05,47,False
2014-08-06,42,False
2014-08-07,42,False
2014-08-08,38,False
2014-08-09,41,False
2014-08-10,34,False
2014-08-11,39,False
2014-08-12,42,False
2014-08-13,56,False
2014-08-14,51,False
2014-08-15,45,False
2014-08-16,60,False
2014-08-17,44,False
2014-08-18,48,False
2014-08-19,44,False
2014-08-20,45,False
2014-08-21,44,False
2014-08-22,44,False
2014-08-23,44,False
2014-08-24,41,False
2014-08-25,40,False
2014-08-26,42,False
2014-08-27,40,False
2014-08-28,37,False
2014-08-29,36,False
2014-08-30,38,False
2014-08-31,41,False
2014-09-01,45,False
2014-09-02,42,False
2014-09-03,42,False
2014-09-04,45,False
2014-09-05,43,False
2014-09-06,34,False
2014-09-07,44,False
2014-09-08,42,False
2014-09-09,47,False
2014-09-10,57,False
2014-09-11,60,False
2014-09-12,47,False
2014-09-13,31,False
2014-09-14,43,False
2014-09-15,40,False
2014-09-16,44,False
2014-09-17,42,False
2014-09-18,45,False
2014-09-19,44,False
2014-09-20,35,False
2014-09-21,39,False
2014-09-22,38,False
2014-09-23,49,False
2014-09-24,46,False
2014-09-25,46,False
2014-09-26,42,False
2014-09-27,38,False
2014-09-28,39,False
2014-09-29,42,False
2014-09-30,43,False
2014-10-01,47,False
2014-10-02,39,False
2014-10-03,45,False
2014-10-04,41,False
2014-10-05,53,False
2014-10-06,59,False
2014-10-07,53,False
2014-10-08,41,False
2014-10-09,44,False
2014-10-10,39,False
2014-10-11,42,False
2014-10-12,38,False
2014-10-13,36,False
2014-10-14,50,False
2014-10-15,53,False
2014-10-16,40,False
2014-10-17,39,False
2014-10-18,32,False
2014-10-19,38,False
2014-10-20,32,False
2014-10-21,33,False
2014-10-22,35,False
2014-10-23,44,False
2014-10-24,39,False
2014-10-25,33,False
2014-10-26,36,False
2014-10-27,32,False
2014-10-28,42,False
2014-10-29,39,False
2014-10-30,32,False
2014-10-31,32,False
2014-11-01,32,False
2014-11-02,32,False
2014-11-03,33,False
2014-11-04,38,False
2014-11-05,37,False
2014-11-06,50,False
2014-11-07,40,False
2014-11-08,37,False
2014-11-09,45,False
2014-11-10,38,False
2014-11-11,36,False
2014-11-12,42,False
2014-11-13,53,False
2014-11-14,42,False
2014-11-15,38,False
2014-11-16,45,False
2014-11-17,35,False
2014-11-18,45,False
2014-11-19,40,False
2014-11-20,40,False
2014-11-21,38,False
2014-11-22,36,False
2014-11-23,34,False
2014-11-24,39,False
2014-11-25,35,False
2014-11-26,40,False
2014-11-27,36,False
2014-11-28,31,False
2014-11-29,29,False
2014-11-30,37,False
2014-12-01,34,False
2014-12-02,42,False
2014-12-03,45,False
2014-12-04,41,False
2014-12-05,33,False
2014-12-06,33,False
2014-12-07,43,False
2014-12-08,43,False
2014-12-09,40,False
2014-12-10,33,False
2014-12-11,55,False
2014-12-12,48,False
2014-12-13,40,False
2014-12-14,37,False
2014-12-15,35,False
2014-12-16,44,False
2014-12-17,45,False
2014-12-18,45,False
2014-12-19,42,False
2014-12-20,36,False
2014-12-21,41,False
2014-12-22,33,False
2014-12-23,36,False
2014-12-24,34,False
2014-12-25,42,False
2014-12-26,42,False
2014-12-27,100,False
2014-12-28,37,False
2014-12-29,38,False
2014-12-30,39,False
2014-12-31,37,False
