Date,ROC_14
2015-04-23,-2.960484064095037
2015-04-24,-2.0349727531861705
2015-04-25,-4.2958854349497315
2015-04-26,-7.081428988833494
2015-04-27,2.092279995931734
2015-04-28,3.0553155889830874
2015-04-29,0.8823569633454431
2015-04-30,3.312729878968468
2015-05-01,4.1263946101274485
2015-05-02,5.181857592607453
2015-05-03,7.977536173112232
2015-05-04,6.4070933692019105
2015-05-05,0.3621407881464256
2015-05-06,-1.876365252552914
2015-05-07,0.3687670652679831
2015-05-08,5.446063323804773
2015-05-09,6.820973571363442
2015-05-10,9.509188654989353
2015-05-11,5.613953874505051
2015-05-12,6.755220947160279
2015-05-13,4.680525068556141
2015-05-14,0.33199813111437493
2015-05-15,2.381086233159513
2015-05-16,0.5205835935984338
2015-05-17,-1.4794597934792209
2015-05-18,-2.464249084498882
2015-05-19,-1.7677360186706292
2015-05-20,1.8434894973800242
2015-05-21,-0.8384833188670893
2015-05-22,-1.441383030268295
2015-05-23,-1.2239930975884383
2015-05-24,0.2734119528953416
2015-05-25,-2.084591009081027
2015-05-26,-1.657322323235666
2015-05-27,0.38328856184521864
2015-05-28,0.2021719578347403
2015-05-29,-0.21422234741225177
2015-05-30,-1.1890592116128196
2015-05-31,-2.792206123324925
2015-06-01,-4.376141320404026
2015-06-02,-2.6488860994394736
2015-06-03,-3.480079235783573
2015-06-04,-4.6825027538200175
2015-06-05,-6.4057161081431335
2015-06-06,-5.548156055498077
2015-06-07,-7.500220281545921
2015-06-08,-3.6358664601414126
2015-06-09,-3.402551115098329
2015-06-10,-3.57379619328404
2015-06-11,-3.244626481739721
2015-06-12,-3.0004716275403354
2015-06-13,-0.4041260776784128
2015-06-14,1.45662147394221
2015-06-15,6.233908701405566
2015-06-16,11.112346012559971
2015-06-17,10.364187434363025
2015-06-18,11.003280277561034
2015-06-19,8.736978266243067
2015-06-20,8.684110265304202
2015-06-21,9.450335956636069
2015-06-22,8.097110653879259
2015-06-23,6.657120225330582
2015-06-24,5.118816321083641
2015-06-25,5.700352141221532
2015-06-26,5.918723767919287
2015-06-27,7.9982154025675545
2015-06-28,6.623192759462682
2015-06-29,8.546888254492945
2015-06-30,4.853419480604737
2015-07-01,3.7455292406916696
2015-07-02,2.5722164023948446
2015-07-03,4.79546530180619
2015-07-04,6.392011653785001
2015-07-05,11.465333847112436
2015-07-06,8.923435585986583
2015-07-07,8.969035740064601
2015-07-08,12.585495759455734
2015-07-09,10.885136032440613
2015-07-10,16.954448392516632
2015-07-11,16.783530882036523
2015-07-12,24.84067029295356
2015-07-13,13.61139314745341
2015-07-14,9.271985933310557
2015-07-15,10.520417054141639
2015-07-16,8.878590564907807
2015-07-17,9.025648402977527
2015-07-18,5.372084263659893
2015-07-19,0.6255751058369841
2015-07-20,3.6988399200789335
2015-07-21,3.6159856667330903
2015-07-22,2.37715564189811
2015-07-23,2.533545573271123
2015-07-24,1.187811206084577
2015-07-25,-1.5072579536106079
2015-07-26,-5.848481429698483
2015-07-27,0.5375742414965856
2015-07-28,2.42222096208371
2015-07-29,1.3158167535198828
2015-07-30,3.4639976342249135
2015-07-31,1.8527828469103946
2015-08-01,2.437245399481114
2015-08-02,3.2893052034973724
2015-08-03,0.8050734984134555
2015-08-04,3.4024133181334015
2015-08-05,1.6809648051542503
2015-08-06,0.9157739746439519
2015-08-07,-3.0155001587616637
2015-08-08,-9.59482878711404
2015-08-09,-9.430924789178075
2015-08-10,-9.929022387485908
2015-08-11,-8.165357061917856
2015-08-12,-8.01615709128296
2015-08-13,-8.216959159377414
2015-08-14,-6.664325100951862
2015-08-15,-7.12000918831921
2015-08-16,-8.53001755249121
2015-08-17,-8.267690451759279
2015-08-18,-25.99379961264504
2015-08-19,-19.581947465256466
2015-08-20,-15.517070907032105
2015-08-21,-16.81635013089813
2015-08-22,-11.726958143033727
2015-08-23,-13.925450099012004
2015-08-24,-20.408744203846375
2015-08-25,-18.039763347794214
2015-08-26,-15.220970333112604
2015-08-27,-14.8860163341344
2015-08-28,-12.904244919940222
2015-08-29,-12.147151648190047
2015-08-30,-11.506840536524155
2015-08-31,-10.822716684128286
2015-09-01,8.073757883867128
2015-09-02,1.1469671133304438
2015-09-03,-3.4701537250013903
2015-09-04,-0.9764826782589275
2015-09-05,2.0092009288996904
2015-09-06,5.115063699755962
2015-09-07,13.944276917368036
2015-09-08,9.926492875104165
2015-09-09,5.4629370315750325
2015-09-10,6.098709422990378
2015-09-11,3.764541803048327
2015-09-12,2.3714009155339832
2015-09-13,0.7654237324944191
2015-09-14,0.25558863928782927
2015-09-15,0.9569478394628295
2015-09-16,-0.08417246843444026
2015-09-17,1.1563360865748606
2015-09-18,1.1624078166131202
2015-09-19,-1.5003046753705673
2015-09-20,-3.597394156060607
2015-09-21,-5.3208891501665745
2015-09-22,-5.331948288266519
2015-09-23,-3.310685748340203
2015-09-24,-1.6555046890160408
2015-09-25,-2.0669943414185044
2015-09-26,-0.3779329865291725
2015-09-27,0.9739237298598935
2015-09-28,3.684466585098245
2015-09-29,2.7715519366943164
2015-09-30,3.0420203799972123
2015-10-01,3.3675636688356603
2015-10-02,1.8534146963387066
2015-10-03,3.126228492891414
2015-10-04,3.0478508109998304
2015-10-05,5.8559519959853645
2015-10-06,6.697225831413434
2015-10-07,5.5088689675558244
2015-10-08,3.315152398185006
2015-10-09,3.7368604396054383
2015-10-10,4.52376810657622
2015-10-11,6.140738518871802
2015-10-12,2.578384830589231
2015-10-13,5.416858643133904
2015-10-14,6.747860770548675
2015-10-15,7.060021840715325
2015-10-16,10.778231598817634
2015-10-17,13.366572921150643
2015-10-18,9.814530282408661
2015-10-19,9.5905352639835
2015-10-20,9.509763198696852
2015-10-21,9.59093941015372
2015-10-22,13.090584088209113
2015-10-23,13.350087524750842
2015-10-24,14.988506987115446
2015-10-25,14.826953877835036
2015-10-26,16.302765977068677
2015-10-27,17.74692543320335
2015-10-28,20.88544080007808
2015-10-29,23.40948504299154
2015-10-30,24.782697835775135
2015-10-31,16.082607001037896
2015-11-01,24.379782291523533
2015-11-02,37.1063968034985
2015-11-03,49.711452977778436
2015-11-04,54.56487477581335
2015-11-05,40.99327060161846
2015-11-06,35.434146711459505
2015-11-07,37.21871728343904
2015-11-08,31.615912370668987
2015-11-09,33.283212405883475
2015-11-10,14.646958650052945
2015-11-11,2.122659779299796
2015-11-12,7.741471746009498
2015-11-13,2.663895126873994
2015-11-14,5.965006364390457
2015-11-15,-1.6178590853360486
2015-11-16,-8.427163734598297
2015-11-17,-16.936073431433442
2015-11-18,-18.70260306303345
2015-11-19,-15.582863481854837
2015-11-20,-14.005927807285158
2015-11-21,-15.409512932161306
2015-11-22,-13.078785156021311
2015-11-23,-15.04535107966155
2015-11-24,-4.979828928890595
2015-11-25,5.503972616529329
2015-11-26,4.297470266685499
2015-11-27,6.321844666258647
2015-11-28,7.35192683787147
2015-11-29,15.96922327648267
2015-11-30,14.08008018551552
2015-12-01,8.175023572639727
2015-12-02,7.351390147361148
2015-12-03,10.699712214651136
2015-12-04,12.78204924400772
2015-12-05,18.971208441204258
2015-12-06,19.796563962820144
2015-12-07,22.439535931091402
2015-12-08,29.84477262158478
2015-12-09,27.225887288335148
2015-12-10,17.804894971274443
2015-12-11,26.224855770548828
2015-12-12,21.71799686996241
2015-12-13,16.822517463424912
2015-12-14,17.71992296193714
2015-12-15,28.368664621778784
2015-12-16,26.656581335407537
2015-12-17,26.321304108653855
2015-12-18,27.65354631921193
2015-12-19,18.864423113770414
2015-12-20,13.864291747949187
2015-12-21,10.89736352728703
2015-12-22,5.0555520117686825
2015-12-23,5.948327249732199
2015-12-24,9.50853848682085
2015-12-25,0.8220214052906849
2015-12-26,-4.074285945262657
2015-12-27,-2.520318353444695
2015-12-28,-4.931090106042957
2015-12-29,-6.949613498435303
2015-12-30,-6.223758967757065
2015-12-31,-5.593564441212473
2016-01-01,-6.315999057297406
2016-01-02,-6.247594439002158
2016-01-03,-2.862986560931524
2016-01-04,-1.2648225303299898
2016-01-05,-1.0564122516050323
2016-01-06,-3.0054158941651865
2016-01-07,0.6732132050467632
2016-01-08,-0.5317651634544784
2016-01-09,7.270284260494764
2016-01-10,5.952372297402797
2016-01-11,6.192355645293368
2016-01-12,0.6251977531441355
2016-01-13,1.3480397232670693
2016-01-14,-0.060614494024413546
2016-01-15,-16.11732412898862
2016-01-16,-10.59020627421332
2016-01-17,-11.095524661781564
2016-01-18,-10.60354606350481
2016-01-19,-11.994398805328244
2016-01-20,-2.0682582986661924
2016-01-21,-10.43253339883563
2016-01-22,-15.607529352243187
2016-01-23,-13.431304430522118
2016-01-24,-10.04930663818675
2016-01-25,-12.644615158282857
2016-01-26,-9.992652298686433
2016-01-27,-8.649751446559772
2016-01-28,-11.623588562557806
2016-01-29,4.156386705875503
2016-01-30,-2.3948757629132955
2016-01-31,-3.5396411213839074
2016-02-01,-3.6449290841312654
2016-02-02,-1.4996722850665
2016-02-03,-11.965115456734965
2016-02-04,-5.0377562027784535
2016-02-05,1.0606775978511784
2016-02-06,-2.830773897954597
2016-02-07,-6.539183334995647
2016-02-08,-4.666277294176002
2016-02-09,-4.111666207640907
2016-02-10,-3.373150123546098
2016-02-11,-0.16698063797011553
2016-02-12,1.2620103123323512
2016-02-13,3.596774615051035
2016-02-14,10.430166801422946
2016-02-15,7.272098022816964
2016-02-16,8.823657537621553
2016-02-17,12.534967082828086
2016-02-18,8.4136286762162
2016-02-19,8.856831094052398
2016-02-20,16.105831137841896
2016-02-21,16.509481659357995
2016-02-22,17.218238879852166
2016-02-23,11.889242837956493
2016-02-24,11.347075840659837
2016-02-25,11.823927825313095
2016-02-26,12.462560277726475
2016-02-27,10.375906843358873
2016-02-28,6.451878862140159
2016-02-29,9.373662977741116
2016-03-01,6.781789531292892
2016-03-02,1.8416089386928292
2016-03-03,-0.17093541110133614
2016-03-04,-2.339914423376166
2016-03-05,-8.370770218108603
2016-03-06,-7.085493260356768
2016-03-07,-5.351702977338202
2016-03-08,-1.6076606538572458
2016-03-09,-2.375546189319111
2016-03-10,-1.7461073281529238
2016-03-11,-2.420908802071353
2016-03-12,-4.8310059026954395
2016-03-13,-4.484156106906312
2016-03-14,-4.857013741728022
2016-03-15,-4.204098516643295
2016-03-16,-1.645803964156467
2016-03-17,-0.2442776128972035
2016-03-18,-0.3384908750263649
2016-03-19,2.464985602379377
2016-03-20,1.4834192165368298
2016-03-21,-0.24473945702401245
2016-03-22,0.9945127083901495
2016-03-23,0.7667647194269822
2016-03-24,-0.17668309926569536
2016-03-25,-1.0702174532465913
2016-03-26,1.5356281721896403
2016-03-27,3.067154417460305
2016-03-28,1.8713470491553696
2016-03-29,-0.07532951318111047
2016-03-30,-0.5263592743813272
2016-03-31,-0.9252980667855293
2016-04-01,2.0539685013334807
2016-04-02,2.5409035093703514
2016-04-03,1.7278309418879534
2016-04-04,1.9687527339695032
2016-04-05,1.4209917401101446
2016-04-06,1.2850436183906577
2016-04-07,1.5252339891957956
2016-04-08,0.7603480021173503
2016-04-09,0.3507648076771952
2016-04-10,-1.218708145511882
2016-04-11,-0.4120363786343728
2016-04-12,2.0825157226676216
2016-04-13,2.1498685646197613
2016-04-14,1.8124509999308813
2016-04-15,2.81199690235423
2016-04-16,2.304496920123067
2016-04-17,1.5431060582575817
2016-04-18,1.695836932071626
2016-04-19,2.7071207289746546
2016-04-20,4.245503622876523
2016-04-21,6.311131607838427
2016-04-22,6.039743418063903
2016-04-23,7.360560688760742
2016-04-24,8.774705249673875
2016-04-25,9.21764729365373
2016-04-26,9.618990758865497
2016-04-27,4.944848078030972
2016-04-28,5.828428319444234
2016-04-29,5.907191830841763
2016-04-30,4.121494749062737
2016-05-01,5.726736315357717
2016-05-02,3.7513626948440626
2016-05-03,3.3971704139489356
2016-05-04,1.2082260553257784
2016-05-05,-0.32240641679675
2016-05-06,3.1108023341118063
2016-05-07,1.8330729990762462
2016-05-08,-0.001524135623132139
2016-05-09,-0.20436494913990133
2016-05-10,-3.259892500914674
2016-05-11,1.808234732072611
2016-05-12,1.2817069469208908
2016-05-13,0.12591338085881087
2016-05-14,1.6401297995639608
2016-05-15,1.2598601383125851
2016-05-16,2.135068527802919
2016-05-17,0.7725900965042776
2016-05-18,1.7677668136257152
2016-05-19,-2.067301982974701
2016-05-20,-3.682961623507419
2016-05-21,-3.347179421421731
2016-05-22,-4.192583073592438
2016-05-23,-3.545842719293235
2016-05-24,-1.0898326927292534
2016-05-25,-0.6911430308561006
2016-05-26,-0.3038899186285082
2016-05-27,3.9050136046586914
2016-05-28,16.320764242639196
2016-05-29,15.00650811474047
2016-05-30,17.548990352128957
2016-05-31,17.101345292823765
2016-06-01,18.1032902655619
2016-06-02,22.624480563686955
2016-06-03,28.580265573243935
2016-06-04,29.22890635745301
2016-06-05,30.87796282406321
2016-06-06,31.831677751757105
2016-06-07,29.287346437288054
2016-06-08,29.3697319819878
2016-06-09,26.742452578327946
2016-06-10,21.967031161054162
2016-06-11,14.46815621141695
2016-06-12,27.84907713431737
2016-06-13,31.93921270745175
2016-06-14,29.013379927561743
2016-06-15,29.34310809586689
2016-06-16,42.443845472734054
2016-06-17,31.573599945199682
2016-06-18,32.03969835610505
2016-06-19,32.836795086356396
2016-06-20,25.905968259525135
2016-06-21,15.618360023162436
2016-06-22,2.487944966845923
2016-06-23,8.58761021363652
2016-06-24,15.209282631252186
2016-06-25,9.624756597691508
2016-06-26,-6.45333319365503
2016-06-27,-6.970844350644267
2016-06-28,-5.624321585580905
2016-06-29,-7.859095146298212
2016-06-30,-12.132329306557676
2016-07-01,-9.695834379193602
2016-07-02,-6.9456611169088305
2016-07-03,-13.762715251392354
2016-07-04,-7.265618013400177
2016-07-05,0.5962685375846766
2016-07-06,13.624019852725722
2016-07-07,2.6579541018010966
2016-07-08,0.18397727634678063
2016-07-09,-2.129375213022644
2016-07-10,3.176680835336576
2016-07-11,-1.1622641976355874
2016-07-12,2.712522642759474
2016-07-13,2.278204481749868
2016-07-14,-2.2661717039970886
2016-07-15,-1.9282999744279161
2016-07-16,-6.101303593518425
2016-07-17,3.1571458237323657
2016-07-18,-1.5440333382174876
2016-07-19,0.333568429738218
2016-07-20,-1.719395111572286
2016-07-21,3.816962533207491
2016-07-22,-2.3861128215213356
2016-07-23,0.7060353700184763
2016-07-24,1.8364217499481583
2016-07-25,0.9940397693572134
2016-07-26,-1.9211509003390637
2016-07-27,-0.01772859739647137
2016-07-28,-0.46241174847475586
2016-07-29,-0.9442825086559359
2016-07-30,-0.8656654689106813
2016-07-31,-8.061995689205581
2016-08-01,-9.929200335867439
2016-08-02,-18.63660180822213
2016-08-03,-14.921474616136699
2016-08-04,-13.040820296506395
2016-08-05,-11.616012872811543
2016-08-06,-10.33901175464742
2016-08-07,-10.372981967034667
2016-08-08,-9.638168413205573
2016-08-09,-9.816591431286703
2016-08-10,-9.51307002214512
2016-08-11,-10.06281812681168
2016-08-12,-10.568314770540177
2016-08-13,-10.603664213119046
2016-08-14,-8.677709966636883
2016-08-15,-6.438031896288887
2016-08-16,5.475052747067988
2016-08-17,1.211435096765645
2016-08-18,-0.6866822632166869
2016-08-19,0.10207496993748233
2016-08-20,-1.034573230848046
2016-08-21,-1.9204000340130478
2016-08-22,-0.7276872982113325
2016-08-23,-0.7461788621413112
2016-08-24,-2.013335425829532
2016-08-25,-1.9281316364079593
2016-08-26,-1.3459107455351393
2016-08-27,-2.6709891003182107
2016-08-28,0.6028269291233901
2016-08-29,1.210599591188899
2016-08-30,0.011077360053612928
2016-08-31,0.39356577419211725
2016-09-01,-0.3508533642615608
2016-09-02,-0.016159338323562533
2016-09-03,2.839098947353924
2016-09-04,4.700776490110559
2016-09-05,3.3808154886763697
2016-09-06,4.63152250438108
2016-09-07,5.922624036150093
2016-09-08,8.403993031125157
2016-09-09,7.454489326414548
2016-09-10,9.39770698441813
2016-09-11,5.716382954726473
2016-09-12,5.945927553103592
2016-09-13,5.495735519056377
2016-09-14,6.11880976273762
2016-09-15,6.089790072541268
2016-09-16,5.46203557895748
2016-09-17,1.2992107020258103
2016-09-18,0.2037433099445929
2016-09-19,0.4347191484570967
2016-09-20,-0.34794181379618205
2016-09-21,-2.830557100901887
2016-09-22,-4.792789263963504
2016-09-23,-3.214046514514368
2016-09-24,-3.3494260608650794
2016-09-25,-0.9712906729931969
2016-09-26,-0.03287354005653276
2016-09-27,-0.504728319117731
2016-09-28,-0.9752988116910388
2016-09-29,-0.24080110188793302
2016-09-30,0.4550388402600136
2016-10-01,1.319995557836573
2016-10-02,0.1669207019168173
2016-10-03,0.4769988933024827
2016-10-04,0.3110191748112445
2016-10-05,2.572557156494004
2016-10-06,2.8044740598095474
2016-10-07,2.3686127498950826
2016-10-08,2.7351953536610685
2016-10-09,2.6506884341849
2016-10-10,1.8010220427985502
2016-10-11,5.758489271691536
2016-10-12,5.202998471244991
2016-10-13,5.13346173050413
2016-10-14,5.02562699432445
2016-10-15,4.016890722527866
2016-10-16,5.0318142226079
2016-10-17,4.420607478574801
2016-10-18,4.548649952346495
2016-10-19,2.9401977126333634
2016-10-20,2.9095249781624144
2016-10-21,2.545211022256444
2016-10-22,6.16791202644682
2016-10-23,6.537306581053182
2016-10-24,5.616688680799653
2016-10-25,2.5763083489803273
2016-10-26,6.619385008724499
2016-10-27,8.091725651931746
2016-10-28,7.694363437296814
2016-10-29,11.87402856589741
2016-10-30,9.387488257833997
2016-10-31,9.66515476179508
2016-11-01,14.394790399577717
2016-11-02,17.494917766449337
2016-11-03,9.16895864806888
2016-11-04,11.125769034591837
2016-11-05,7.017259183708413
2016-11-06,8.286926424375496
2016-11-07,7.551688775750831
2016-11-08,7.947226525858242
2016-11-09,6.62962225480912
2016-11-10,3.954742896700947
2016-11-11,3.880224919734454
2016-11-12,-1.3191413529626939
2016-11-13,0.023792643114473044
2016-11-14,0.5776280773902798
2016-11-15,-2.490296598201247
2016-11-16,0.4547633928343009
2016-11-17,7.590674762468286
2016-11-18,6.875374239238119
2016-11-19,6.851970797507145
2016-11-20,2.7411701591961934
2016-11-21,5.13659701761886
2016-11-22,5.846175760703898
2016-11-23,2.9478473142527495
2016-11-24,3.4596544823571884
2016-11-25,3.522834743253278
2016-11-26,4.301514821809049
2016-11-27,4.273880604071234
2016-11-28,4.367528367906948
2016-11-29,3.3704811647255806
2016-11-30,0.2006161000180251
2016-12-01,2.1319146496033614
2016-12-02,3.507114594947325
2016-12-03,2.5995987674706678
2016-12-04,5.8610785309126
2016-12-05,2.631326208307039
2016-12-06,1.7138571468414243
2016-12-07,3.161189210451787
2016-12-08,4.122848908841226
2016-12-09,4.199428509433112
2016-12-10,5.339810327888905
2016-12-11,5.149486894801658
2016-12-12,6.017016242175921
2016-12-13,6.110900125008012
2016-12-14,4.799580524360869
2016-12-15,2.816432166820748
2016-12-16,0.8950531488790991
2016-12-17,2.551231498225759
2016-12-18,2.152554919453098
2016-12-19,4.48319183630117
2016-12-20,4.7959731764456
2016-12-21,8.611669005298928
2016-12-22,12.15993308898411
2016-12-23,19.30527434758598
2016-12-24,16.029431763110622
2016-12-25,16.428071890432783
2016-12-26,16.34728101952989
2016-12-27,19.55554273278757
2016-12-28,24.880963007600542
2016-12-29,25.113996454794375
2016-12-30,22.465209004855048
2016-12-31,21.86490462434105
2017-01-01,26.28552684619143
2017-01-02,28.892641504778595
2017-01-03,30.337280175404757
2017-01-04,38.41019652795501
2017-01-05,17.216095355627402
2017-01-06,-2.1457009890504475
2017-01-07,1.0861995781031197
2017-01-08,1.675549779993979
2017-01-09,-0.5268763102027729
2017-01-10,-2.7345731618254154
2017-01-11,-20.305331859431284
2017-01-12,-17.325479528001296
2017-01-13,-14.278874787194217
2017-01-14,-15.079849800742673
2017-01-15,-17.6823214762849
2017-01-16,-18.616687350134576
2017-01-17,-13.01942658133477
2017-01-18,-23.218588210552905
2017-01-19,-11.27977722433945
2017-01-20,-0.7952760069519393
2017-01-21,1.4532463864454837
2017-01-22,1.4787109478475946
2017-01-23,2.01411796483677
2017-01-24,-1.6516856439038996
2017-01-25,15.915635600326205
2017-01-26,14.009350653861063
2017-01-27,11.622311835423016
2017-01-28,12.607102735409947
2017-01-29,11.888323053957773
2017-01-30,10.684833370679359
2017-01-31,6.879878122249017
2017-02-01,11.550073559809725
2017-02-02,12.538135418454633
2017-02-03,15.070403859697489
2017-02-04,13.138692571576915
2017-02-05,11.103059663988834
2017-02-06,12.718400731758539
2017-02-07,18.893852126527875
2017-02-08,17.916853062125604
2017-02-09,8.369460419371544
2017-02-10,7.493776678445219
2017-02-11,8.990981084043348
2017-02-12,8.666167164025374
2017-02-13,7.633787769597866
2017-02-14,3.5188444875142944
2017-02-15,1.8661820618309122
2017-02-16,1.5457554047727529
2017-02-17,1.5826554225026657
2017-02-18,1.104614031536344
2017-02-19,1.9983675978201054
2017-02-20,4.029278527474189
2017-02-21,5.083155812875817
2017-02-22,5.1144325173124505
2017-02-23,17.331046055015186
2017-02-24,18.712542348804597
2017-02-25,13.87724150875913
2017-02-26,16.615499695785864
2017-02-27,19.11164037640485
2017-02-28,17.462543934647854
2017-03-01,21.342361562360757
2017-03-02,21.75991608642358
2017-03-03,21.867506287296766
2017-03-04,19.0370034354165
2017-03-05,20.923397086105133
2017-03-06,17.856810271612634
2017-03-07,9.705010781363299
2017-03-08,2.913808412008412
2017-03-09,1.8659163759184638
2017-03-10,-4.853118429155812
2017-03-11,2.796719029836736
