Date,TSI_13_25_13
2020-06-05,24.52787615322619
2020-06-06,24.658312103350724
2020-06-07,25.165657407778482
2020-06-08,25.72254000674776
2020-06-09,25.879357600641484
2020-06-10,26.34095073292288
2020-06-11,23.194949318466065
2020-06-12,21.477757856299284
2020-06-13,20.29819642153982
2020-06-14,18.294198629786884
2020-06-15,15.757668967113316
2020-06-16,14.404166812943318
2020-06-17,12.99685029026789
2020-06-18,11.629831379182644
2020-06-19,9.394828092836848
2020-06-20,7.9392504393349705
2020-06-21,6.659101290734713
2020-06-22,8.282195423015573
2020-06-23,9.908180417267141
2020-06-24,9.238019837534663
2020-06-25,8.032562908494397
2020-06-26,6.287183605952673
2020-06-27,3.31930387317153
2020-06-28,1.4512582820090234
2020-06-29,0.571574788391199
2020-06-30,-0.5760624131881402
2020-07-01,-0.3953615237566845
2020-07-02,-0.6514855771947997
2020-07-03,-1.8127421315750245
2020-07-04,-1.8489136589213828
2020-07-05,-2.221066617182976
2020-07-06,0.9586608258918944
2020-07-07,2.84974142064385
2020-07-08,6.128226941223137
2020-07-09,7.749199570835809
2020-07-10,8.497511151400658
2020-07-11,8.690386006187069
2020-07-12,9.452112640056464
2020-07-13,9.374462785449932
2020-07-14,9.452228701121594
2020-07-15,9.001423372128519
2020-07-16,7.233514802156311
2020-07-17,5.522393098754609
2020-07-18,4.82387958411898
2020-07-19,5.064601727952875
2020-07-20,4.547096516731142
2020-07-21,6.602597413922856
2020-07-22,12.692484399611855
2020-07-23,20.021321586221454
2020-07-24,26.24149603596222
2020-07-25,34.94759583653062
2020-07-26,41.73240607267491
2020-07-27,47.9325254357178
2020-07-28,50.90452484695519
2020-07-29,53.241032653142824
2020-07-30,56.40681139051167
2020-07-31,59.5770246789281
2020-08-01,64.42680871946
2020-08-02,64.03268358790056
2020-08-03,64.56460372373334
2020-08-04,65.11291411511763
2020-08-05,66.04684796828646
2020-08-06,65.33525291067623
2020-08-07,61.645707999724586
2020-08-08,59.562412291800946
2020-08-09,57.446876798062384
2020-08-10,56.048276190975294
2020-08-11,52.15954385103265
2020-08-12,49.738060922264914
2020-08-13,50.004873246443914
2020-08-14,50.664460077062884
2020-08-15,50.52238589681198
2020-08-16,50.434413933497574
2020-08-17,49.689184039324196
2020-08-18,48.15749282477901
2020-08-19,44.22323397428886
2020-08-20,41.70340425057516
2020-08-21,35.69937550378531
2020-08-22,31.5257021767309
2020-08-23,27.656124924898343
2020-08-24,25.865258867277337
2020-08-25,21.429289102419258
2020-08-26,18.20373410732466
2020-08-27,15.210421437968458
2020-08-28,13.962580078266434
2020-08-29,13.320254773076162
2020-08-30,15.268544313837294
2020-08-31,17.3422771870024
2020-09-01,22.233077891000864
2020-09-02,21.679121999595882
2020-09-03,15.70818214395687
2020-09-04,11.694929089339281
2020-09-05,4.390616389294284
2020-09-06,0.4896983129527829
2020-09-07,-2.4069393487122346
2020-09-08,-5.588240967990204
2020-09-09,-7.056977780433497
2020-09-10,-6.981530503198999
2020-09-11,-6.456373043758095
2020-09-12,-5.162709376707361
2020-09-13,-5.493419339756299
2020-09-14,-4.9399885097209815
2020-09-15,-5.282749627400435
2020-09-16,-5.4897620075119145
2020-09-17,-4.003902435181453
