Date,RSI_14
2018-05-31,41.945517579406435
2018-06-01,42.37190679140197
2018-06-02,44.524660325266176
2018-06-03,49.13724408676948
2018-06-04,45.264063507798845
2018-06-05,48.100645257170136
2018-06-06,47.74483739136921
2018-06-07,47.40910387541743
2018-06-08,46.65938196886793
2018-06-09,45.98954522127669
2018-06-10,35.035745959593164
2018-06-11,36.59275493417738
2018-06-12,32.14916689561888
2018-06-13,30.06176561115039
2018-06-14,39.325293392148964
2018-06-15,35.847121599988476
2018-06-16,37.632693319199106
2018-06-17,37.80663822317551
2018-06-18,41.806200613406816
2018-06-19,45.69420721485059
2018-06-20,45.404807338500696
2018-06-21,43.829355391842725
2018-06-22,34.82968031420405
2018-06-23,36.80558537792114
2018-06-24,34.6174461790656
2018-06-25,35.26638324485335
