Date,ROC_14
2018-06-18,-12.49508771288702
2018-06-19,-11.709446935101886
2018-06-20,-11.670765002820527
2018-06-21,-12.858836435174526
2018-06-22,-22.50294623637802
2018-06-23,-20.59067017800992
2018-06-24,-13.069278447426946
2018-06-25,-13.683890649356933
2018-06-26,-12.895620080474224
2018-06-27,-7.356950848143451
2018-06-28,-18.735644464094527
2018-06-29,-11.200518778667867
2018-06-30,-8.898772556745737
2018-07-01,-9.297669125654096
2018-07-02,-8.391744461795836
2018-07-03,-13.711498709645875
2018-07-04,-12.857379399317336
2018-07-05,-10.041397470517499
2018-07-06,1.75927612051483
2018-07-07,3.612074390400455
2018-07-08,6.871076055806835
2018-07-09,3.5567354763387016
2018-07-10,0.38172709614952005
2018-07-11,0.9388209044300488
2018-07-12,1.8252021788074835
2018-07-13,-0.4545766225840908
2018-07-14,-4.194822772010531
2018-07-15,-0.8961955703369329
2018-07-16,1.117290141221794
2018-07-17,7.92921217267637
2018-07-18,2.823560658405899
2018-07-19,-1.0103030975901595
2018-07-20,-4.918439901160876
2018-07-21,-5.9439447508933485
2018-07-22,-6.023478074418975
2018-07-23,-5.418499045633185
2018-07-24,10.34679802723888
2018-07-25,5.817235970137435
2018-07-26,7.897008795032856
2018-07-27,8.211234863983385
2018-07-28,7.065581346490313
2018-07-29,3.7379132545793503
2018-07-30,-4.905150125560176
2018-07-31,-13.400147728747447
2018-08-01,-12.43795506052906
2018-08-02,-12.137070147598038
2018-08-03,-7.196838047636511
2018-08-04,-11.933324914871179
2018-08-05,-10.690802187325698
2018-08-06,-9.802531488994404
2018-08-07,-20.68493488283465
2018-08-08,-24.525231337231368
2018-08-09,-21.215760113535953
2018-08-10,-28.848158974084527
2018-08-11,-31.010200707430712
2018-08-12,-31.520469536639297
2018-08-13,-37.32073773340924
2018-08-14,-35.71025119946665
2018-08-15,-32.88983451811062
2018-08-16,-30.19114669301297
2018-08-17,-24.514058345243907
2018-08-18,-27.363892177093074
2018-08-19,-26.718076373302612
2018-08-20,-32.544052066946975
2018-08-21,-25.846165204909475
2018-08-22,-23.91163595443393
2018-08-23,-24.203203019131802
2018-08-24,-15.32395676715199
2018-08-25,-13.183614394993059
2018-08-26,-13.885225467983275
2018-08-27,-0.3113485455478848
2018-08-28,6.297945577826791
2018-08-29,2.4606527940915557
2018-08-30,-1.3681770053455833
2018-08-31,-10.364903314362595
2018-09-01,-0.15922578559792733
2018-09-02,-2.148365104258565
2018-09-03,5.447751997172956
2018-09-04,1.3403342507731786
2018-09-05,-14.376746812570751
2018-09-06,-16.921086423565367
2018-09-07,-23.24087426304573
2018-09-08,-29.21371776050745
2018-09-09,-28.442533007201387
2018-09-10,-30.995473762482973
2018-09-11,-37.58292663071542
2018-09-12,-36.6320835651995
2018-09-13,-25.60708336115901
2018-09-14,-25.17809130032149
2018-09-15,-24.469002700583374
2018-09-16,-25.06428843150794
2018-09-17,-31.59244899976372
2018-09-18,-26.510987257196295
2018-09-19,-9.625061045449678
2018-09-20,-2.442930781103425
2018-09-21,13.526975499505433
2018-09-22,21.484605352140562
2018-09-23,24.073250067503203
2018-09-24,16.060058049311653
2018-09-25,18.068695537873914
2018-09-26,17.736229587016794
2018-09-27,8.109616413985687
2018-09-28,5.030956628917704
2018-09-29,3.837735373962592
2018-09-30,5.557394848396924
2018-10-01,16.62312318382817
2018-10-02,8.194305754657293
2018-10-03,5.010265468052877
2018-10-04,-1.0565877387350042
2018-10-05,-7.698391623138567
2018-10-06,-6.387226070978469
2018-10-07,-7.453443642177026
2018-10-08,0.22953220355059756
2018-10-09,4.337195845925823
2018-10-10,4.596773177296876
2018-10-11,-17.066097791634384
2018-10-12,-11.54440553956727
2018-10-13,-13.725901822390885
2018-10-14,-15.947317513436998
2018-10-15,-9.1277861504241
2018-10-16,-7.509873184817395
2018-10-17,-6.080124233681728
2018-10-18,-8.489859880929007
2018-10-19,-10.489406114115551
2018-10-20,-8.746447422406888
2018-10-21,-9.276975717074077
2018-10-22,-10.99692414566914
2018-10-23,-10.37186993648337
2018-10-24,-9.707706678610094
2018-10-25,6.976290897756909
2018-10-26,3.355914456177489
2018-10-27,2.1862400280286964
2018-10-28,4.931150498043602
2018-10-29,-5.940278343290495
2018-10-30,-5.979438082510901
2018-10-31,-4.685076190684567
2018-11-01,-2.2030817940545955
2018-11-02,-1.5177222086978581
2018-11-03,-2.55268859401655
2018-11-04,1.1426202449290601
2018-11-05,2.4734845678338724
2018-11-06,6.908228148286311
2018-11-07,6.539545196035745
2018-11-08,4.692213991551286
2018-11-09,3.317288810678476
2018-11-10,4.075705261593754
2018-11-11,2.908952352029326
2018-11-12,6.677417350147308
2018-11-13,4.692342424426488
2018-11-14,-8.098040967945863
2018-11-15,-9.084232342941156
2018-11-16,-12.688710162451965
2018-11-17,-13.080333962406598
2018-11-18,-14.660744422688532
2018-11-19,-28.65546539082794
2018-11-20,-40.335173224967924
2018-11-21,-37.057226104516594
2018-11-22,-40.29807181375852
2018-11-23,-41.3083032334248
2018-11-24,-46.599351474845044
2018-11-25,-44.89921491244847
2018-11-26,-48.514385881979614
2018-11-27,-46.81036239524311
2018-11-28,-32.50274151442293
2018-11-29,-34.98963087508158
2018-11-30,-35.395961965372614
2018-12-01,-31.819038840390157
2018-12-02,-34.26844056617867
2018-12-03,-26.981722266162787
2018-12-04,-15.440364148859365
2018-12-05,-25.036721017791507
2018-12-06,-27.579550869102086
2018-12-07,-24.33285385305045
2018-12-08,-18.79779145687548
2018-12-09,-18.297929196168205
2018-12-10,-15.368389858941157
2018-12-11,-19.14798347153924
2018-12-12,-26.00883954299027
2018-12-13,-26.37624260430137
2018-12-14,-25.503896447633945
2018-12-15,-28.82335472453079
2018-12-16,-26.74378805243638
2018-12-17,-12.661178536596617
2018-12-18,-8.258220801844496
2018-12-19,-1.1778194321562796
2018-12-20,26.651631239418492
2018-12-21,17.366143834126756
2018-12-22,26.692663730869516
2018-12-23,37.442115899551865
2018-12-24,52.955234414317445
2018-12-25,45.98223593701769
2018-12-26,45.557818293405816
2018-12-27,34.708615785884334
2018-12-28,63.26627927576665
2018-12-29,63.44980509483737
2018-12-30,64.03472469010264
2018-12-31,40.190151290770636
2019-01-01,39.27009211140029
2019-01-02,53.105422295946525
2019-01-03,28.324748507043406
2019-01-04,41.17558073756895
2019-01-05,33.2984445231304
2019-01-06,20.63311173497542
2019-01-07,8.172686025122978
2019-01-08,15.799909499331676
2019-01-09,14.36119848393247
2019-01-10,10.335986906111438
2019-01-11,-7.336659483607555
2019-01-12,-8.73203583862814
2019-01-13,-16.417658467714137
2019-01-14,-3.223803121486424
2019-01-15,-13.34098526132179
2019-01-16,-20.316729142500456
2019-01-17,-17.02691406933894
2019-01-18,-21.717723299371183
2019-01-19,-19.994767878785037
2019-01-20,-24.261357647529024
2019-01-21,-22.76964062682485
2019-01-22,-21.02431494346415
2019-01-23,-22.11526584105861
2019-01-24,-8.755904355059318
2019-01-25,-8.757451734470067
2019-01-26,-7.524055000959384
2019-01-27,-2.987665191725941
2019-01-28,-17.416111320413897
2019-01-29,-13.467291947081572
2019-01-30,-11.84935221367378
2019-01-31,-13.480401791082597
2019-02-01,-11.073833556363999
2019-02-02,-11.314544557128691
2019-02-03,-10.029026950454533
2019-02-04,-7.968949447792884
2019-02-05,-9.519380319683401
2019-02-06,-10.670956930491615
2019-02-07,-10.929847199990018
2019-02-08,2.482767798840113
2019-02-09,2.5256913460107056
2019-02-10,10.05349847483743
2019-02-11,13.799065321087923
2019-02-12,16.07420761940357
2019-02-13,12.52995442308178
2019-02-14,13.384137448654055
2019-02-15,13.465876482034101
2019-02-16,11.61815248827629
2019-02-17,24.286502033794545
2019-02-18,35.50009486967185
2019-02-19,35.27683288857253
2019-02-20,42.54227075442725
2019-02-21,39.79090565779304
2019-02-22,25.006515173012488
2019-02-23,32.960100731062994
2019-02-24,8.85064004044407
2019-02-25,15.271816502960611
2019-02-26,12.659783974500161
2019-02-27,11.074629025189676
2019-02-28,12.650148337750956
2019-03-01,11.74708060714762
2019-03-02,8.880999364790988
2019-03-03,-1.0100810952176076
2019-03-04,-12.542404561890642
2019-03-05,-5.176470706411573
2019-03-06,-7.198042675285299
2019-03-07,-5.5404757670461375
2019-03-08,-9.366924830192458
2019-03-09,-13.117564942440863
2019-03-10,0.6669144301854946
2019-03-11,-4.283155813840778
2019-03-12,-2.640885333093246
2019-03-13,-2.1031138946376315
2019-03-14,-2.219184868884805
2019-03-15,0.9147873745565249
2019-03-16,6.103426607063711
2019-03-17,5.860992811915566
2019-03-18,9.078895348169258
2019-03-19,1.956727088490151
2019-03-20,1.3668224346202074
2019-03-21,-1.0131068682105004
2019-03-22,1.5203222596211763
2019-03-23,0.19898911996238944
2019-03-24,0.16689324338472478
2019-03-25,0.894384634461054
2019-03-26,0.756806128068388
2019-03-27,5.796865999124412
2019-03-28,4.266555224822177
2019-03-29,3.4901376979722176
2019-03-30,-0.21453645284703615
2019-03-31,1.0811029033893194
2019-04-01,1.761955870826748
2019-04-02,16.682809656838636
2019-04-03,14.765074304717917
2019-04-04,15.67409988971946
2019-04-05,20.653963529556705
2019-04-06,20.042942315309496
2019-04-07,27.407524147396177
2019-04-08,33.49437682175267
2019-04-09,30.011894697635434
2019-04-10,25.78182469919337
2019-04-11,18.70693716373102
2019-04-12,15.606532977182797
2019-04-13,15.778904785539915
2019-04-14,18.60197477567236
2019-04-15,13.92075454781807
2019-04-16,2.2332636052802224
2019-04-17,3.401461528256977
2019-04-18,9.972310725846256
2019-04-19,4.950364362177129
2019-04-20,4.702737235013976
2019-04-21,-2.569805005048731
2019-04-22,-4.651176569335136
2019-04-23,-2.6498533244647127
2019-04-24,-6.491229640182262
2019-04-25,-6.669382123334245
2019-04-26,-5.092523368616064
2019-04-27,-3.6947846257170847
2019-04-28,-6.281896582069402
2019-04-29,-3.943809138357768
2019-04-30,-3.2557575896125845
2019-05-01,-3.6731884299298856
2019-05-02,-6.726292042737681
2019-05-03,-3.3136139877145254
2019-05-04,-5.596900226326984
2019-05-05,-3.8788355356208393
2019-05-06,0.4529754309803291
2019-05-07,-0.9618904412888263
2019-05-08,3.0888202300800582
2019-05-09,10.248590509832113
2019-05-10,10.74254326393227
2019-05-11,22.639829749166985
2019-05-12,19.09166144643537
2019-05-13,26.832314063795913
2019-05-14,33.905093231269866
2019-05-15,53.684620082893034
2019-05-16,62.845713971102654
2019-05-17,45.13908428154241
2019-05-18,43.022690938123006
2019-05-19,59.859950185957935
2019-05-20,45.87878450962404
2019-05-21,50.30500299590113
2019-05-22,43.142169773263326
2019-05-23,44.439878424075104
2019-05-24,44.092080531055025
2019-05-25,29.569867501207668
2019-05-26,42.56996613009869
2019-05-27,38.61711577251372
2019-05-28,25.15334581403539
2019-05-29,9.02381176658784
2019-05-30,-3.0874064206883767
2019-05-31,9.988722849229937
2019-06-01,13.12730697891855
2019-06-02,3.418899911618478
2019-06-03,0.295204471326449
2019-06-04,-5.437392824312526
2019-06-05,0.9612204490617504
2019-06-06,1.426486480218836
2019-06-07,0.5793430815084655
2019-06-08,-2.3918720454386033
2019-06-09,-12.724374388925764
2019-06-10,-9.287645241576502
2019-06-11,-9.562129976943968
2019-06-12,-3.1739534108480294
2019-06-13,0.12109992729274488
2019-06-14,-1.5016372391107313
2019-06-15,1.3670577991063082
2019-06-16,-0.37091943849494324
2019-06-17,8.60748133693745
2019-06-18,9.825630559324372
2019-06-19,9.059174864332675
2019-06-20,8.90699718670458
2019-06-21,17.52674294783121
2019-06-22,25.898390407497995
2019-06-23,32.06578882450177
2019-06-24,25.413916038488125
2019-06-25,29.43443052726884
2019-06-26,29.07203048301923
2019-06-27,14.872555534116149
2019-06-28,17.84963264234922
2019-06-29,18.97245944248509
2019-06-30,7.975827314083772
2019-07-01,7.031139167454792
2019-07-02,10.014865808387551
2019-07-03,12.495994858335058
2019-07-04,4.721550514176376
2019-07-05,-2.3440179999423494
2019-07-06,-7.057071925488733
2019-07-07,-0.6910444982600294
2019-07-08,0.9105980145270642
2019-07-09,-2.9061726902991913
2019-07-10,-13.882825347920846
2019-07-11,-8.687193089553425
2019-07-12,-11.229585641602903
2019-07-13,-15.80962071609201
2019-07-14,-21.712690740165165
2019-07-15,-21.749376763872974
2019-07-16,-31.690291646774448
2019-07-17,-30.226002393348907
2019-07-18,-20.36988797793181
2019-07-19,-23.147458404573516
2019-07-20,-20.319418328096695
2019-07-21,-26.192229898484776
2019-07-22,-30.547793171263805
2019-07-23,-31.129299718818583
2019-07-24,-25.157022278845986
2019-07-25,-18.267698847149084
2019-07-26,-20.503753803663994
2019-07-27,-23.027821236390047
2019-07-28,-7.202587855743426
2019-07-29,-8.054779402310164
2019-07-30,5.69004387423131
2019-07-31,3.389921279039343
2019-08-01,-3.8654143772802185
2019-08-02,-1.5640895983986547
2019-08-03,-2.8931994822590457
2019-08-04,-1.3123405226365126
2019-08-05,7.655365418644267
2019-08-06,6.248400190973924
2019-08-07,4.305363391678174
2019-08-08,0.6028048812539044
2019-08-09,-4.161871016953245
2019-08-10,-0.3253360484929413
2019-08-11,2.3232118272075164
2019-08-12,0.00947611335706533
2019-08-13,-0.8614528878272631
2019-08-14,-14.656206104193481
2019-08-15,-13.455117196307375
2019-08-16,-14.885599092423107
2019-08-17,-16.541238525046797
2019-08-18,-12.653805597747104
2019-08-19,-13.2882562654701
2019-08-20,-13.032097576750147
2019-08-21,-17.447413083185815
2019-08-22,-13.401239341404313
2019-08-23,-7.498114853149951
2019-08-24,-7.470471554262026
2019-08-25,-13.53606607973845
2019-08-26,-10.582087712845844
2019-08-27,-10.154031417277587
2019-08-28,-6.815244032050927
2019-08-29,-10.071678261765415
2019-08-30,-8.954488204246292
2019-08-31,-7.118347747383991
2019-09-01,-11.75571495874438
2019-09-02,-12.18393193301316
2019-09-03,-8.682140287405781
2019-09-04,-5.83158426269188
2019-09-05,-8.945550696567006
2019-09-06,-12.711474575641034
2019-09-07,-6.810066681838767
2019-09-08,-2.9366258595105
2019-09-09,-4.117899459386365
2019-09-10,-4.122029944613503
2019-09-11,2.7807958261238053
2019-09-12,6.783612679099504
2019-09-13,7.270332883665165
2019-09-14,9.06577736385923
2019-09-15,10.580760845641702
2019-09-16,10.522064328278136
2019-09-17,16.217007697003694
2019-09-18,20.114532582052224
2019-09-19,27.014403916289886
2019-09-20,28.297807616606985
2019-09-21,20.898148029565288
2019-09-22,16.646776638131723
2019-09-23,11.466691647880145
2019-09-24,-6.494588573812021
2019-09-25,-4.3825834942159965
2019-09-26,-7.893757051375616
2019-09-27,-3.53306646822491
2019-09-28,-7.1941665293545505
2019-09-29,-10.161617585631511
2019-09-30,-8.746734502890197
2019-10-01,-14.988980639541627
2019-10-02,-14.514445026467193
2019-10-03,-20.824898031281535
2019-10-04,-18.832854286586297
2019-10-05,-18.172502619930597
2019-10-06,-18.192898847519146
2019-10-07,-10.26883690483189
2019-10-08,8.27480063393693
2019-10-09,13.107967163021005
2019-10-10,14.954099820840794
2019-10-11,4.498107185569933
2019-10-12,3.5823167985457705
2019-10-13,6.786765330459921
2019-10-14,3.9409640204116636
2019-10-15,2.2925641589759405
2019-10-16,-2.5991880605062745
2019-10-17,1.6147378088596787
2019-10-18,-1.9005356278750551
2019-10-19,-1.9497943984230104
2019-10-20,1.430282709767039
2019-10-21,-3.4579593583048296
2019-10-22,-5.340412941519612
2019-10-23,-15.98114345001549
2019-10-24,-15.38723264406363
2019-10-25,-0.5731937306766688
2019-10-26,-0.5481299506496784
2019-10-27,1.190205253160559
2019-10-28,-2.298927657641292
2019-10-29,4.926245382961758
2019-10-30,4.9306813413589
2019-10-31,3.335742855922974
2019-11-01,5.960417146422414
2019-11-02,6.368921600903099
2019-11-03,3.925521643401386
2019-11-04,6.536782120887841
2019-11-05,9.868384404678942
2019-11-06,17.97447982203948
2019-11-07,15.914305307128318
2019-11-08,1.480947265536714
2019-11-09,2.8877710894424036
2019-11-10,2.841401963582535
2019-11-11,1.5475662421509329
2019-11-12,-1.8383490924192891
2019-11-13,1.9310910794490654
2019-11-14,1.1049350671573865
2019-11-15,-1.8746083530384428
2019-11-16,-0.3139104199238463
2019-11-17,1.4768884386241465
2019-11-18,-3.109971273459633
2019-11-19,-6.259037010431601
2019-11-20,-8.296452972637812
2019-11-21,-14.104857453307728
2019-11-22,-18.426267719091893
2019-11-23,-17.0843377787676
2019-11-24,-24.61644900116785
2019-11-25,-21.03249928692781
2019-11-26,-20.27277290062791
2019-11-27,-18.72326535187796
2019-11-28,-18.431250784074127
2019-11-29,-13.969012466952702
2019-11-30,-16.803352010384533
2019-12-01,-18.330619478801648
2019-12-02,-17.44600831278975
2019-12-03,-16.623390947065953
2019-12-04,-16.477449654350494
2019-12-05,-7.564427115477312
2019-12-06,-0.7145425265801197
2019-12-07,-3.0306968450189986
2019-12-08,5.901943212651517
2019-12-09,1.193803523420378
2019-12-10,-1.8111822762641783
2019-12-11,-6.145038003553727
2019-12-12,-4.029573370125384
2019-12-13,-6.670397925546789
2019-12-14,-6.339632738726975
2019-12-15,-5.338294824518175
2019-12-16,-10.361744429013864
2019-12-17,-17.135134675905693
2019-12-18,-9.305456979365301
2019-12-19,-13.352088077404956
2019-12-20,-13.491379166179806
2019-12-21,-13.8720592346112
2019-12-22,-12.489502757500137
2019-12-23,-13.230602785462075
2019-12-24,-11.761470341876878
2019-12-25,-11.944575344763864
2019-12-26,-13.215833679958422
2019-12-27,-12.232344562081
2019-12-28,-10.181705183380563
2019-12-29,-5.8393673506877075
2019-12-30,-0.7338638070707448
2019-12-31,5.715125398673138
2020-01-01,-1.7207560647771625
2020-01-02,-1.4776834314230158
2020-01-03,3.9558441605734407
2020-01-04,5.4150967786073645
2020-01-05,2.9494537132493726
2020-01-06,12.19933445861181
2020-01-07,11.219328746555913
2020-01-08,11.706567246771415
2020-01-09,9.985643459396476
2020-01-10,13.166073766984955
2020-01-11,11.380995014537865
2020-01-12,8.248826525894781
2020-01-13,8.740710603666235
2020-01-14,28.04124546512712
2020-01-15,27.085732219908977
2020-01-16,29.025017695014775
2020-01-17,27.284624171920235
2020-01-18,29.833789994986716
2020-01-19,22.522597191704975
2020-01-20,15.811298930530416
2020-01-21,18.219618820546792
2020-01-22,19.139447354864856
2020-01-23,17.232330920996365
2020-01-24,13.258475520953272
2020-01-25,12.84348863447593
2020-01-26,15.220794212909805
2020-01-27,18.51551745384432
2020-01-28,6.275762011726127
2020-01-29,5.305673353370466
2020-01-30,12.348284431083778
2020-01-31,5.4925761690542085
2020-02-01,4.737684786516105
2020-02-02,12.965028793911149
2020-02-03,13.609671521235267
2020-02-04,11.522547646186588
2020-02-05,21.353136207181134
2020-02-06,30.326496230329347
2020-02-07,36.598865296146464
2020-02-08,38.35631776744337
2020-02-09,35.99625643238271
2020-02-10,30.767879975915168
2020-02-11,33.72499485684426
2020-02-12,51.61703171565981
2020-02-13,45.16138041228168
2020-02-14,57.75823027078373
2020-02-15,44.1296258941456
2020-02-16,37.7892622052993
2020-02-17,40.29091196644406
2020-02-18,48.97949462193234
2020-02-19,27.191730764259027
2020-02-20,21.47997522886518
2020-02-21,19.249906002242877
2020-02-22,17.560306061692255
2020-02-23,19.763699805836545
2020-02-24,18.653016032532378
2020-02-25,5.07370757619563
2020-02-26,-14.967951681959658
2020-02-27,-15.421847349266848
2020-02-28,-20.215856237620343
2020-02-29,-16.953238108479706
2020-03-01,-15.746421837575353
2020-03-02,-13.437901540194142
2020-03-03,-20.38164734360206
2020-03-04,-13.568471813164463
2020-03-05,-11.118951234257857
2020-03-06,-8.311470557733946
2020-03-07,-9.331177121901002
2020-03-08,-26.69004068066182
2020-03-09,-23.840944831958765
2020-03-10,-18.985881050996888
2020-03-11,-13.652827254054955
2020-03-12,-50.454049006112534
2020-03-13,-41.25881087101864
2020-03-14,-43.913187112738726
2020-03-15,-42.816841947126086
2020-03-16,-52.02932753832117
2020-03-17,-49.24138595559874
2020-03-18,-48.84940949605483
2020-03-19,-40.42180112663514
2020-03-20,-45.49347950908378
2020-03-21,-44.15935016155854
2020-03-22,-38.55113255403424
2020-03-23,-33.207555513361285
2020-03-24,-30.884419879613635
2020-03-25,-30.108831836520757
2020-03-26,23.155408466983253
2020-03-27,0.5526426280699326
2020-03-28,6.228789813454605
2020-03-29,0.29503898045128985
2020-03-30,20.160473757121377
2020-03-31,17.24622073143065
2020-04-01,18.105077511964907
2020-04-02,3.9791591799036574
2020-04-03,7.047115899347167
2020-04-04,9.336546786217092
2020-04-05,16.400669043377093
2020-04-06,25.367924239223715
2020-04-07,18.98257847475271
2020-04-08,26.75987246370104
2020-04-09,23.44985681246705
2020-04-10,18.273016183323044
2020-04-11,20.78803833335614
2020-04-12,28.314728468853524
2020-04-13,17.5878226764276
2020-04-14,17.967050015215193
2020-04-15,13.014636565467463
2020-04-16,21.212713216098788
2020-04-17,20.794565978697555
2020-04-18,28.711461818484008
2020-04-19,26.519821299063985
2020-04-20,1.8690800556333542
2020-04-21,4.624874071743212
2020-04-22,5.767921510568197
2020-04-23,8.326072708059563
2020-04-24,19.458378412125388
2020-04-25,23.574911210476124
2020-04-26,22.44915252796307
2020-04-27,26.199946460047528
2020-04-28,25.900974000736966
2020-04-29,41.543887091301016
2020-04-30,20.588529057473636
2020-05-01,24.808245908349935
2020-05-02,15.20024013610406
2020-05-03,16.1430484581226
2020-05-04,20.822656019906095
2020-05-05,19.704267107271512
