Date,STOCHd_14_3_3
2018-06-20,0.5687904898710329
2018-06-21,8.86725363765955
2018-06-22,7.646873313459931
2018-06-23,-0.8290402901609196
2018-06-24,-23.802934488009793
2018-06-25,-38.319568138305705
2018-06-26,-48.75314257534711
2018-06-27,-41.626912738443814
2018-06-28,-35.500701593673675
2018-06-29,-28.210708756406856
2018-06-30,-25.642624185845232
2018-07-01,-20.430537327519918
2018-07-02,-10.900360872937037
2018-07-03,0.06455383266835331
2018-07-04,8.888130602714975
2018-07-05,20.134049817034185
2018-07-06,31.08414400154003
2018-07-07,44.66707656871399
2018-07-08,54.129102263997304
2018-07-09,62.99547597787839
2018-07-10,60.69547811741895
2018-07-11,42.44287758787379
2018-07-12,10.323888511050585
2018-07-13,-15.34402494868312
2018-07-14,-26.84189892285254
2018-07-15,-23.61527186738796
2018-07-16,-15.328259465024248
2018-07-17,-1.0713628161628368
2018-07-18,17.60450409097473
2018-07-19,35.166971225399394
2018-07-20,41.163751843837595
2018-07-21,34.52641765977598
2018-07-22,23.548851700464912
2018-07-23,18.212204511296992
2018-07-24,18.898165746268205
2018-07-25,22.35938090200844
2018-07-26,26.842232079575712
2018-07-27,31.855117050875492
2018-07-28,32.605081934221474
2018-07-29,25.46289886098253
2018-07-30,7.031134344108426
2018-07-31,-23.568519040884624
2018-08-01,-52.897364011458734
2018-08-02,-68.8496806392164
2018-08-03,-60.97924637235585
2018-08-04,-45.35543121685476
2018-08-05,-32.11151402982192
2018-08-06,-25.629066735170827
2018-08-07,-25.734496011356583
2018-08-08,-28.39479448258706
2018-08-09,-33.38397401664809
2018-08-10,-32.770622650886
2018-08-11,-29.503767985964753
2018-08-12,-24.959277017944775
2018-08-13,-22.393541623262877
2018-08-14,-21.486954520930727
2018-08-15,-21.32988100042036
2018-08-16,-18.019995922512674
2018-08-17,-11.540855373668672
2018-08-18,-4.856432695020727
2018-08-19,-0.6867240584182571
2018-08-20,-0.836717048627651
2018-08-21,-3.3100117366351864
2018-08-22,-10.085653250344224
2018-08-23,-15.449719919698625
2018-08-24,-18.753692308917305
2018-08-25,-16.043794056883367
2018-08-26,-13.589183915761254
2018-08-27,-11.73300332136462
2018-08-28,-10.964688939364606
2018-08-29,-5.187695332982315
2018-08-30,1.3871968571684066
2018-08-31,4.6519113294382
2018-09-01,3.0496877911923512
2018-09-02,9.755413676371019
2018-09-03,23.93443605779821
2018-09-04,39.45069556951182
2018-09-05,7.8238781665716175
2018-09-06,-37.02188973194228
2018-09-07,-88.50888252462545
2018-09-08,-74.70311018748357
2018-09-09,-53.46401894717457
2018-09-10,-25.53434720443656
2018-09-11,-22.640145111654494
2018-09-12,-18.794324847296718
2018-09-13,-14.772355767156498
2018-09-14,-8.644344661989843
2018-09-15,0.6193366930199057
2018-09-16,11.561320192367603
2018-09-17,17.622416076550028
2018-09-18,19.684489830326097
2018-09-19,20.08153208078269
2018-09-20,26.59823813786566
2018-09-21,37.20328898504729
2018-09-22,51.32740398808528
2018-09-23,63.40216389707333
2018-09-24,72.46128857437236
2018-09-25,71.76035647483442
2018-09-26,56.92211245427871
2018-09-27,33.136883965450956
2018-09-28,12.296901025619258
2018-09-29,4.726616926844109
2018-09-30,10.304903429538038
2018-10-01,20.682003823228836
2018-10-02,31.884745849592168
2018-10-03,29.462719737939775
2018-10-04,19.13420026899846
2018-10-05,1.353337437246397
2018-10-06,-3.4210921142376605
2018-10-07,-0.9433234203885835
2018-10-08,9.103029631631832
2018-10-09,17.957399815079114
2018-10-10,20.439248802239188
2018-10-11,-39.15370465458659
2018-10-12,-110.60294580644278
2018-10-13,-176.06047074486796
2018-10-14,-128.42124479128648
2018-10-15,-70.79434975440996
2018-10-16,-10.69652358589022
2018-10-17,-0.9895094621886766
2018-10-18,9.938555212597551
2018-10-19,14.378098904998568
2018-10-20,13.8574213064054
2018-10-21,11.585259682047672
2018-10-22,12.234760013217269
2018-10-23,13.628925517600345
2018-10-24,16.106771647865383
2018-10-25,18.913044252053837
2018-10-26,21.31690922704689
2018-10-27,19.208781418654834
2018-10-28,12.495106645047459
2018-10-29,-9.42760512860235
2018-10-30,-32.92951499284491
2018-10-31,-54.079659579909794
2018-11-01,-44.92904449691256
2018-11-02,-28.68369682433077
2018-11-03,-6.578544656164444
2018-11-04,3.38312262594687
2018-11-05,17.78447987967081
2018-11-06,30.80371668596038
2018-11-07,50.77141459176179
2018-11-08,62.274189845155014
2018-11-09,71.47410795226872
2018-11-10,67.67232596544856
2018-11-11,62.9168916625455
2018-11-12,56.952513389379504
2018-11-13,52.73090287540174
2018-11-14,27.734837104777913
2018-11-15,-7.410346654851334
2018-11-16,-47.24744273065972
2018-11-17,-48.5454374824565
2018-11-18,-35.2400158926131
2018-11-19,-20.0046247820609
2018-11-20,-24.130791194485838
2018-11-21,-33.93245034578589
2018-11-22,-33.230368119835894
2018-11-23,-25.886234924800934
2018-11-24,-17.114296083757644
2018-11-25,-14.443879595884624
2018-11-26,-15.69595995238494
2018-11-27,-16.23393446440978
2018-11-28,-14.521976575731031
2018-11-29,-9.855008589239509
2018-11-30,-4.302270819070103
2018-12-01,-0.3347523756608162
2018-12-02,2.051860437537201
2018-12-03,0.993099097585687
2018-12-04,-2.2388071955194193
2018-12-05,-13.015243157726616
2018-12-06,-26.99676725557978
2018-12-07,-42.36979672889317
2018-12-08,-49.17785654503086
2018-12-09,-45.80674537301787
2018-12-10,-36.068147562973465
2018-12-11,-26.0280211218298
2018-12-12,-20.541008726312015
2018-12-13,-18.049479015112084
2018-12-14,-17.030188035591184
2018-12-15,-15.695161859184907
2018-12-16,-12.526602279305598
2018-12-17,-8.483824503359266
2018-12-18,0.6289998839991023
2018-12-19,18.97265569621458
2018-12-20,41.403777558062394
2018-12-21,61.04907167911515
2018-12-22,66.72471249716641
2018-12-23,69.2183836215804
2018-12-24,69.81721943011104
2018-12-25,73.49942759247874
2018-12-26,75.35361370499264
2018-12-27,73.009228183343
2018-12-28,68.54580590251125
2018-12-29,65.23163045922034
2018-12-30,68.32822192077342
2018-12-31,76.0958469101116
2019-01-01,80.61965733949377
2019-01-02,79.18953271111643
2019-01-03,74.92090121440344
2019-01-04,73.00960784051114
2019-01-05,77.22410344041144
2019-01-06,81.2818721505093
2019-01-07,83.74815865269927
2019-01-08,79.2728965034323
2019-01-09,74.23182188064023
2019-01-10,55.70794758605385
2019-01-11,31.50671727982026
2019-01-12,-0.933548164136365
2019-01-13,-16.48793427250267
2019-01-14,-24.2719579688852
2019-01-15,-23.892615876876913
2019-01-16,-24.174942456329692
2019-01-17,-21.02051847598763
2019-01-18,-16.070981928635454
2019-01-19,-12.186662973866788
2019-01-20,-11.342316378015129
2019-01-21,-11.512662928356997
2019-01-22,-13.409366114170803
2019-01-23,-15.861537844886245
2019-01-24,-18.989057149874366
2019-01-25,-21.38138625211833
2019-01-26,-20.603282728192223
2019-01-27,-19.962036809137178
2019-01-28,-27.828683902425638
2019-01-29,-37.63688677242766
2019-01-30,-45.084540937670454
2019-01-31,-33.64863640438131
2019-02-01,-21.312061861002217
2019-02-02,-9.307796995107035
2019-02-03,-7.6804397056742495
2019-02-04,-5.461050642557538
2019-02-05,-4.279463166342258
2019-02-06,-6.963741473597981
2019-02-07,-12.573739576192656
2019-02-08,-19.5619601910452
2019-02-09,-7.984056443443902
2019-02-10,13.561619047302685
2019-02-11,46.414806227320724
2019-02-12,62.837926724253514
2019-02-13,73.62739479298182
2019-02-14,75.00767979291335
2019-02-15,79.33519864941861
2019-02-16,81.39640635001655
2019-02-17,80.66954321887066
2019-02-18,77.29378329109754
2019-02-19,74.73249064204767
2019-02-20,76.79055865523895
2019-02-21,82.21771907212347
2019-02-22,85.02125161844812
2019-02-23,83.5828508494313
2019-02-24,75.02210173998422
2019-02-25,62.20749513063965
2019-02-26,47.7774479931066
2019-02-27,37.31608160061027
2019-02-28,32.52797182753311
2019-03-01,31.016922971960344
2019-03-02,27.453393273664645
2019-03-03,17.89198366774547
2019-03-04,1.4072321525076557
2019-03-05,-13.272677410634415
2019-03-06,-18.32426536798885
2019-03-07,-11.24993711812907
2019-03-08,0.3634946797770298
2019-03-09,9.926304324689175
2019-03-10,17.12316579951982
2019-03-11,21.743788656559627
2019-03-12,18.44579811452134
2019-03-13,7.805638060183664
2019-03-14,-3.8131219842705915
2019-03-15,-4.298856554297626
2019-03-16,5.836652433776366
2019-03-17,24.158361620808268
2019-03-18,42.17031394833015
2019-03-19,54.719447815315455
2019-03-20,57.42429733279304
2019-03-21,51.368582707734824
2019-03-22,40.64379258766102
2019-03-23,30.23311008530642
2019-03-24,24.737628593579135
2019-03-25,19.493247085023366
2019-03-26,11.7378514748701
2019-03-27,1.147294067147522
2019-03-28,0.8132299164743385
2019-03-29,10.281284375486374
2019-03-30,30.4797830233079
2019-03-31,47.85023162819255
2019-04-01,64.17148678071506
2019-04-02,65.55426693580559
2019-04-03,63.67009777130499
2019-04-04,56.91370970821296
2019-04-05,62.266077162394616
2019-04-06,68.44143109710495
2019-04-07,75.90753926668658
2019-04-08,79.12544670656952
2019-04-09,81.3155850677131
2019-04-10,84.14242900230666
2019-04-11,81.77479384689669
2019-04-12,75.20861450871276
2019-04-13,63.72565600833705
2019-04-14,56.026237929062574
2019-04-15,43.08276498584635
2019-04-16,24.743648762880895
2019-04-17,0.8230996057895084
2019-04-18,-9.380851829193686
2019-04-19,-4.117773792645104
2019-04-20,10.702559950022467
2019-04-21,21.79471280842401
2019-04-22,25.47237501688817
2019-04-23,25.389588017711617
2019-04-24,17.688833263228712
2019-04-25,-9.38951452895413
2019-04-26,-45.65439662474978
2019-04-27,-70.59031131034475
2019-04-28,-58.07928266249632
2019-04-29,-35.88265812480721
2019-04-30,-18.307958817013628
2019-05-01,-16.065022721156627
2019-05-02,-9.752516967398204
2019-05-03,1.04324487922114
2019-05-04,11.925949593340798
2019-05-05,17.8698684088272
2019-05-06,18.978584067481588
2019-05-07,24.060160241079505
2019-05-08,34.26166759024389
2019-05-09,50.64698528481693
2019-05-10,60.321362268356005
2019-05-11,63.176365603055906
2019-05-12,61.33261052279057
2019-05-13,59.74457208616568
2019-05-14,62.16475009967896
2019-05-15,63.056082639927446
2019-05-16,66.23226204860437
2019-05-17,67.43362295988949
2019-05-18,69.8657204600393
2019-05-19,69.01614907734395
2019-05-20,69.32367132978369
2019-05-21,70.68172396234674
2019-05-22,74.71375061688778
2019-05-23,76.22618602417833
2019-05-24,74.36819675158198
2019-05-25,71.37031205103344
2019-05-26,69.75079153738511
2019-05-27,72.14790621648973
2019-05-28,75.04505717894341
2019-05-29,77.1441140533377
2019-05-30,67.82870652863659
2019-05-31,50.37126732750164
2019-06-01,33.44360334765241
2019-06-02,32.97052901554204
2019-06-03,40.66523117470964
2019-06-04,36.314795281609456
2019-06-05,13.680078488819346
2019-06-06,-15.341740632076224
2019-06-07,-27.941120699467024
2019-06-08,-28.35858527543407
2019-06-09,-25.41684593087534
2019-06-10,-33.31093201211686
2019-06-11,-42.968682257784444
2019-06-12,-43.82211764285389
2019-06-13,-26.631791705075127
2019-06-14,-2.2696612962089353
2019-06-15,23.941201893805925
2019-06-16,43.51948943365295
2019-06-17,61.55411208836548
2019-06-18,70.83687995596192
2019-06-19,73.18490499923246
2019-06-20,69.3979074313511
2019-06-21,65.41358666148848
2019-06-22,64.61394078109943
2019-06-23,67.7458826399388
2019-06-24,75.05543993355184
2019-06-25,81.70315289939141
2019-06-26,83.08923264618083
2019-06-27,74.06844262731884
2019-06-28,59.229971894428225
2019-06-29,42.91098819362073
2019-06-30,35.04490667784816
2019-07-01,30.307749054498405
2019-07-02,25.792730313684913
2019-07-03,19.591639416055084
2019-07-04,10.569632163646508
2019-07-05,1.9613557075896306
2019-07-06,-11.266091590732584
2019-07-07,-18.177458161627438
2019-07-08,-16.39970715167398
2019-07-09,-4.837900402154666
2019-07-10,3.8642412324972
2019-07-11,-4.166308995823493
2019-07-12,-22.902585183782218
2019-07-13,-40.69938204183438
2019-07-14,-49.105925424801335
2019-07-15,-52.20864557483369
2019-07-16,-55.82827991237959
2019-07-17,-49.504238397725366
2019-07-18,-40.26844126506236
2019-07-19,-24.938672019424207
2019-07-20,-14.43541797498788
2019-07-21,-4.9905833119649055
2019-07-22,-0.8410414267709303
2019-07-23,-1.5244461999043828
2019-07-24,-6.192648435870748
2019-07-25,-10.268275927181591
2019-07-26,-12.126403528269838
2019-07-27,-20.166928943562574
2019-07-28,-34.364206225309935
2019-07-29,-50.52082173004959
2019-07-30,-49.69245810471975
2019-07-31,-37.906261156033494
2019-08-01,-22.016995499892857
2019-08-02,-8.301067286595172
2019-08-03,5.694199488874176
2019-08-04,23.165042730858215
2019-08-05,37.442892154553455
2019-08-06,47.79389601899107
2019-08-07,50.60412979622049
2019-08-08,47.63070210730273
2019-08-09,35.54568858324253
2019-08-10,15.313452935545875
2019-08-11,-7.94153441739168
2019-08-12,-23.063626082680234
2019-08-13,-27.44158796700826
2019-08-14,-31.959633207712745
2019-08-15,-38.312681545794554
2019-08-16,-45.08569799479191
2019-08-17,-36.56179352620602
2019-08-18,-24.559986039875806
2019-08-19,-9.487467605205682
2019-08-20,-0.041243849110150776
2019-08-21,6.70023116984035
2019-08-22,6.511166296727038
2019-08-23,1.4495444708689538
2019-08-24,-1.3616184110838825
2019-08-25,-0.6559719788162693
2019-08-26,0.40040777576462555
2019-08-27,-1.3786096984979495
2019-08-28,-12.683397350423228
2019-08-29,-25.546517758748717
2019-08-30,-37.66496286240967
2019-08-31,-31.905575815483076
2019-09-01,-21.343810240767883
2019-09-02,-9.209155550841182
2019-09-03,-2.46150763342482
2019-09-04,4.647018995569759
2019-09-05,11.211914608566795
2019-09-06,10.61292985650691
2019-09-07,4.546768409882964
2019-09-08,1.9479237332143946
2019-09-09,8.80646848319178
2019-09-10,27.12176048224835
2019-09-11,42.88328223572404
2019-09-12,55.93443033759916
2019-09-13,59.82669099712084
2019-09-14,61.348760603678805
2019-09-15,60.812103603234654
2019-09-16,60.99068042000118
2019-09-17,63.925871243559094
2019-09-18,67.57360211544395
2019-09-19,70.83974576197107
2019-09-20,74.60610552004916
2019-09-21,76.00150149392036
2019-09-22,78.11656023348414
2019-09-23,74.10664339905911
2019-09-24,56.19723772386843
2019-09-25,28.2207174038746
2019-09-26,-4.979023474624145
2019-09-27,-20.237563846969607
2019-09-28,-23.7190496797452
2019-09-29,-16.032082422133783
2019-09-30,-10.829316983336094
2019-10-01,-6.631820436335346
2019-10-02,-2.7773249931879107
2019-10-03,1.480354923826605
2019-10-04,4.160354971465439
2019-10-05,4.540318256867983
2019-10-06,3.2977138914608517
2019-10-07,1.8363851453286888
2019-10-08,8.427470066673171
2019-10-09,20.14186355587225
2019-10-10,40.76354214721197
2019-10-11,49.72485153971726
2019-10-12,52.24141433266838
2019-10-13,40.53070124198481
2019-10-14,31.89372431006241
2019-10-15,23.469910717675358
2019-10-16,16.67169436007892
2019-10-17,5.889630505709064
2019-10-18,-9.32201747035406
2019-10-19,-20.001291364757805
2019-10-20,-26.541019438169638
2019-10-21,-24.202859455953448
2019-10-22,-22.003379893645235
2019-10-23,-24.86861637059575
2019-10-24,-30.84169845105497
2019-10-25,-35.80949452057617
2019-10-26,-20.42597042696969
2019-10-27,3.2668449282944585
2019-10-28,35.88839515852283
2019-10-29,55.92311326875222
2019-10-30,68.56619863024578
2019-10-31,69.0930512106346
2019-11-01,67.19209435314953
2019-11-02,65.03391021553587
2019-11-03,64.91990078702997
2019-11-04,65.65294761029162
2019-11-05,66.50604275675725
2019-11-06,70.74480510771146
2019-11-07,71.79010682479276
2019-11-08,59.42378815060326
2019-11-09,31.953839718125483
2019-11-10,2.1865000650938833
2019-11-11,-10.515789364924823
2019-11-12,-10.90551002784945
2019-11-13,-3.9967284455933285
2019-11-14,-1.5512095614979708
2019-11-15,-7.731771099974914
2019-11-16,-23.801974556484435
2019-11-17,-42.37543786365481
2019-11-18,-50.702931886640364
2019-11-19,-54.01339911149413
2019-11-20,-55.8694567574933
2019-11-21,-66.50130462649788
2019-11-22,-74.0810515032375
2019-11-23,-78.5704565441077
2019-11-24,-65.8932368143946
2019-11-25,-49.612942454802756
2019-11-26,-34.56411190131733
2019-11-27,-28.407915061033723
2019-11-28,-21.016029662131924
2019-11-29,-12.423864633208437
2019-11-30,-3.0520154012859226
2019-12-01,-0.22619960877643586
2019-12-02,-0.6828916630615526
2019-12-03,-5.643174692027114
2019-12-04,-12.976179530981073
2019-12-05,-27.438180502644112
2019-12-06,-42.12249472340259
2019-12-07,-50.72554520419265
2019-12-08,-43.91428057970747
2019-12-09,-34.734078756287886
2019-12-10,-31.323284900208375
2019-12-11,-37.66087675945645
2019-12-12,-45.00490906182097
2019-12-13,-46.13032652923615
2019-12-14,-44.78516090663906
2019-12-15,-44.25432611794694
2019-12-16,-58.069049906964004
2019-12-17,-73.59037212441741
2019-12-18,-88.97469459161447
2019-12-19,-82.49281905343663
2019-12-20,-67.18705360208429
2019-12-21,-42.53359287728675
2019-12-22,-24.241894250715557
2019-12-23,-12.335769634649528
2019-12-24,-8.593009515358771
2019-12-25,-10.855883153400287
2019-12-26,-14.866239475831167
2019-12-27,-19.58925185322339
2019-12-28,-20.287030320128764
2019-12-29,-17.14908749130505
2019-12-30,-4.651859960536609
2019-12-31,7.975887434655921
2020-01-01,20.21031419112758
2020-01-02,16.610002696695474
2020-01-03,7.1041569231546875
2020-01-04,1.6368782279358858
2020-01-05,15.1727218526626
2020-01-06,40.713270442949764
2020-01-07,60.8299548714157
2020-01-08,67.13605822562893
2020-01-09,65.3954396835241
2020-01-10,58.704508085341
2020-01-11,56.8902124356377
2020-01-12,58.16262073642778
2020-01-13,68.52635741577205
2020-01-14,71.28390107830994
2020-01-15,71.57738391464608
2020-01-16,67.01461772803815
2020-01-17,72.00869344423477
2020-01-18,75.22913305589263
2020-01-19,77.01148159353345
2020-01-20,72.730245981551
2020-01-21,69.02072573401378
2020-01-22,67.85995357746326
2020-01-23,67.29703871065504
2020-01-24,63.24923146362699
2020-01-25,54.635414190820235
2020-01-26,46.62739457467861
2020-01-27,41.90676351371715
2020-01-28,42.34056410795311
2020-01-29,48.02242783232149
2020-01-30,55.74610531732088
2020-01-31,62.284549102604444
2020-02-01,62.629120172921745
2020-02-02,64.2818377788097
2020-02-03,69.09089431164895
2020-02-04,76.04327316679598
2020-02-05,79.81586122212673
2020-02-06,78.42769775900298
2020-02-07,76.25511011794312
2020-02-08,77.20597862903942
2020-02-09,80.98859187245745
2020-02-10,84.56839495797588
2020-02-11,83.73481546055261
2020-02-12,78.75474519900439
2020-02-13,75.08689710214811
2020-02-14,74.19194286627818
2020-02-15,77.84072656651995
2020-02-16,76.69522458577462
2020-02-17,72.18147149859728
2020-02-18,65.14043376054676
2020-02-19,62.947200336021446
2020-02-20,61.846026534821014
2020-02-21,59.396768364747665
2020-02-22,54.663637906327246
2020-02-23,52.78101699834672
2020-02-24,52.90126400348112
2020-02-25,39.1099611601584
2020-02-26,8.019886743769598
2020-02-27,-34.026183678653894
2020-02-28,-55.9966681406043
2020-02-29,-55.87802505478123
2020-03-01,-41.28571280907956
2020-03-02,-29.381959686451022
2020-03-03,-22.21922979676614
2020-03-04,-16.902999992897296
2020-03-05,-12.448024572083234
2020-03-06,-7.945793849980219
2020-03-07,-1.233564118903917
2020-03-08,-2.9664865291578137
2020-03-09,-11.020528703414444
2020-03-10,-27.538389206313855
2020-03-11,-34.5931955020894
2020-03-12,-52.081145972482666
2020-03-13,-66.93104857049757
2020-03-14,-80.3449548242885
2020-03-15,-60.41822926582472
2020-03-16,-35.74939781689222
2020-03-17,-14.47819152551299
2020-03-18,-10.783695046384077
2020-03-19,-7.9089372567904235
2020-03-20,-4.132345125928257
2020-03-21,0.792836012058355
2020-03-22,4.974484907581641
2020-03-23,7.956072053089559
2020-03-24,10.100906388845535
2020-03-25,19.286164429691834
2020-03-26,36.7563800040414
2020-03-27,59.58823910999897
2020-03-28,70.78965593152901
2020-03-29,68.92947192912176
2020-03-30,56.50570322552816
2020-03-31,49.9613634227706
2020-04-01,41.30733608095857
2020-04-02,37.01607383826116
2020-04-03,31.39039236369612
2020-04-04,41.676851854150705
2020-04-05,55.80567946687529
2020-04-06,64.00242274811227
2020-04-07,65.59623096383474
2020-04-08,63.49331417825281
2020-04-09,72.60810667881238
2020-04-10,75.82774324578622
2020-04-11,76.3009489521828
2020-04-12,67.09586360406074
2020-04-13,59.85756276446492
2020-04-14,54.69329335001245
2020-04-15,49.56147557209817
2020-04-16,42.777781628057134
2020-04-17,40.242752037923566
2020-04-18,45.02831974410839
2020-04-19,59.00536826568035
2020-04-20,63.26527712787549
2020-04-21,60.83648355868585
2020-04-22,48.690445029968735
2020-04-23,46.65121247062242
2020-04-24,52.756744003653715
2020-04-25,66.52452627108578
2020-04-26,78.05721091770717
2020-04-27,84.60707669952212
2020-04-28,88.21345795492782
2020-04-29,85.80109421440386
2020-04-30,81.42932148117217
2020-05-01,74.46399204801253
2020-05-02,75.19558432645532
2020-05-03,78.0358964173087
2020-05-04,79.9461118842033
2020-05-05,74.92450921941453
2020-05-06,66.41071847613775
2020-05-07,58.799200445065
2020-05-08,54.27380259795333
2020-05-09,53.026403394159225
2020-05-10,38.448120290707074
2020-05-11,12.775412405340939
2020-05-12,-21.965162770004344
2020-05-13,-33.16737951245172
2020-05-14,-25.949228798951292
2020-05-15,-6.423503975079977
