time,TSI_13_25_13,TSIs_13_25_13
2016-07-07,-15.713967873653225,-5.671208495273702
2016-07-08,-15.486584445008287,-7.0734050595215
2016-07-09,-15.77510714652343,-8.316505357664633
2016-07-10,-15.999772207222268,-9.414114907601439
2016-07-11,-16.68373199090987,-10.452631633788357
2016-07-12,-17.27540659119999,-11.42731377056145
2016-07-13,-17.918068543580468,-12.354564452421311
2016-07-14,-16.349784986331628,-12.92531024297993
2016-07-15,-14.158054226512768,-13.101416526341765
2016-07-16,-12.746447378088929,-13.050706648019933
2016-07-17,-12.284798442423826,-12.941291190077632
2016-07-18,-12.176920903048357,-12.832095434787735
2016-07-19,-10.857978804813824,-12.550078773362891
2016-07-20,-8.058078272822899,-11.908364416142891
2016-07-21,-5.275742547038111,-10.96084700627078
2016-07-22,1.0406477530279479,-9.246347754942391
2016-07-23,5.210728954785802,-7.181051082124078
2016-07-24,5.108702195619579,-5.425372042446414
2016-07-25,6.902634491389835,-3.664228251898378
2016-07-26,4.841593047820675,-2.449110923367085
2016-07-27,5.03345130482415,-1.3801734621969086
2016-07-28,4.8882596379433005,-0.4846830193197361
2016-07-29,4.760094521792153,0.2645709151248194
2016-07-30,4.069768178013017,0.8081705241088475
2016-07-31,2.5875512132371226,1.062367765412887
2016-08-01,-0.0926901090777463,0.8973594976285107
2016-08-02,-6.158192472994757,-0.11057649817481308
2016-08-03,-7.236650632287615,-1.1285870887623561
2016-08-04,-6.945857217951157,-1.9596256786464705
2016-08-05,-6.8475338944977935,-2.6578982809109455
2016-08-06,-6.996514040477606,-3.277700532277611
2016-08-07,-7.065672708481529,-3.818839414592457
2016-08-08,-6.692974665822268,-4.229430164768145
2016-08-09,-4.895900488251883,-4.324640210980108
2016-08-10,-3.732265396427089,-4.240015237472534
2016-08-11,-3.3265053663951165,-4.109513827318618
2016-08-12,-2.850448034628524,-3.9296472855057476
2016-08-13,-2.7815683396801507,-3.7656360075306625
2016-08-14,-3.206016488420204,-3.685690361943454
2016-08-15,-3.72092791935583,-3.6907242987166504
2016-08-16,-4.157032279873206,-3.7573397245961586
2016-08-17,-5.126803754460077,-3.9529774431481473
2016-08-18,-6.030806492859082,-4.249810164535424
2016-08-19,-6.827700555095855,-4.618080220329771
2016-08-20,-6.358791697165028,-4.866753288449094
2016-08-21,-6.214723028759803,-5.059320394207767
2016-08-22,-6.239765697295836,-5.227955437506063
2016-08-23,-6.445571813277588,-5.4019006340448525
2016-08-24,-6.580969381861945,-5.570339026590151
2016-08-25,-5.861241017162268,-5.61189645381474
2016-08-26,-5.382195972274684,-5.579082099309018
2016-08-27,-5.208286526214961,-5.526111303152725
2016-08-28,-5.523970114378199,-5.525805419042079
2016-08-29,-5.932490722821671,-5.583903319582021
2016-08-30,-5.34252476867008,-5.549420669451744
2016-08-31,-3.6619051144949193,-5.279775590172198
2016-09-01,-0.5576637572596126,-4.605188185470401
2016-09-02,2.114067119635775,-3.6452945704552335
2016-09-03,3.488620856994583,-2.62616379510526
2016-09-04,4.120254766188842,-1.6623897149203883
2016-09-05,4.72826365132804,-0.7494392340277559
2016-09-06,5.0550099583083155,0.07976779344882556
2016-09-07,4.764957519130121,0.7490806114032963
2016-09-08,3.778698322560175,1.1818831415685647
2016-09-09,3.9414280974497298,1.5761038495515884
2016-09-10,6.045463949957336,2.2145838638952666
2016-09-11,5.567446664815288,2.693564264026698
2016-09-12,6.13915353115763,3.18579130218826
2016-09-13,6.7286513200972164,3.6919141618895397
2016-09-14,7.145244746290194,4.185247102518205
2016-09-15,7.716315041163753,4.689685379467569
2016-09-16,10.760492698750024,5.556943567936491
2016-09-17,13.994408869477335,6.762295753870898
2016-09-18,14.700045486515394,7.896260001391541
2016-09-19,17.42997878732337,9.258219827953232
2016-09-20,25.07786309708319,11.51816886640037
2016-09-21,25.825181658865333,13.562027836752506
2016-09-22,23.804146072279433,15.025187584684925
2016-09-23,22.82035449349487,16.13878285737206
2016-09-24,20.490720365324197,16.760488215650938
2016-09-25,19.066343097341875,17.0898960558925
2016-09-26,17.15220455196984,17.098797269617833
2016-09-27,16.271408133703474,16.980598821630068
2016-09-28,16.148613078893646,16.861743715524867
2016-09-29,15.386402751756242,16.65098072070078
2016-09-30,15.108411032524126,16.43061362238983
2016-10-01,14.80009082720368,16.197681794506096
2016-10-02,14.674904813460378,15.98014222578528
2016-10-03,15.189729085381945,15.867226062870518
2016-10-04,14.927420233652247,15.732968087267908
2016-10-05,13.73062497182917,15.44691907077666
2016-10-06,11.880742048613934,14.9374652104677
2016-10-07,9.600814805732536,14.175086581219821
2016-10-08,5.9116464967378635,12.994595140579541
2016-10-09,2.280068997809808,11.463948548755294
2016-10-10,-1.8912638627155924,9.556061061402312
2016-10-11,-5.328980183609384,7.4296265978292135
2016-10-12,-7.913317584791551,5.2377774288833905
2016-10-13,-9.480940618040176,3.1351034221800242
2016-10-14,-10.997450584224362,1.1161671355508265
2016-10-15,-12.02327411173396,-0.7608958997755714
2016-10-16,-12.87160501868273,-2.490997202476594
2016-10-17,-13.561385835310999,-4.072481292881509
2016-10-18,-10.959725471723438,-5.0563733184303565
2016-10-19,-11.256666591195524,-5.942129500253952
2016-10-20,-11.115655881112799,-6.681204697519501
2016-10-21,-10.895385936106852,-7.283230588746266
2016-10-22,-10.884988326048125,-7.7977674083608175
2016-10-23,-11.274892463950899,-8.294499559159402
2016-10-24,-11.744088096882482,-8.78729792169127
2016-10-25,-14.94118642833585,-9.666424851211925
2016-10-26,-16.460878570937716,-10.637061096887038
2016-10-27,-17.766632241148606,-11.655571260352977
2016-10-28,-20.367285350262296,-12.900101844625738
2016-10-29,-25.39185762740272,-14.68463838502245
2016-10-30,-23.88630591921606,-15.999162318478682
2016-10-31,-23.752926188749097,-17.106842871374454
2016-11-01,-24.26202293951467,-18.12901145253734
2016-11-02,-24.493994617155654,-19.03829476176853
2016-11-03,-24.474541282322356,-19.814901407561933
2016-11-04,-22.816696389768357,-20.24372926216285
2016-11-05,-21.538924006280048,-20.428757082751023
2016-11-06,-21.057866225045757,-20.51862981736456
2016-11-07,-20.9627510883004,-20.58207571321254
2016-11-08,-21.104702424742907,-20.65673667200259
2016-11-09,-22.013666976007162,-20.85058385828896
2016-11-10,-23.303442980427413,-21.20099230430874
2016-11-11,-25.269843251145208,-21.782256725285382
2016-11-12,-28.402221129227275,-22.727965925848512
2016-11-13,-29.364965142342328,-23.676108671061918
2016-11-14,-30.501156375569767,-24.65111548599161
2016-11-15,-29.878897137788115,-25.397941436248257
2016-11-16,-30.188287509032982,-26.082276589503216
2016-11-17,-30.745604036619483,-26.74846622480554
2016-11-18,-32.7225675369546,-27.601909269398263
2016-11-19,-33.00563851678345,-28.373870590453294
2016-11-20,-33.62441274358914,-29.123948040901276
2016-11-21,-34.30322799455747,-29.863845177137875
2016-11-22,-32.574729174323835,-30.251114319593015
2016-11-23,-31.421087452660938,-30.41825333860272
2016-11-24,-32.594182986266084,-30.729100431126064
2016-11-25,-32.15146892606308,-30.93229593040278
2016-11-26,-32.17013351944397,-31.10912987169438
2016-11-27,-33.596235228833656,-31.46443063699999
2016-11-28,-35.50381364771829,-32.04148535281689
2016-11-29,-38.64253436839503,-32.98449235504234
2016-11-30,-38.00446132136996,-33.701630778803434
2016-12-01,-37.97493535777999,-34.312102861514376
2016-12-02,-40.21221255819915,-35.15497567532649
2016-12-03,-40.455184170498086,-35.91214831749386
2016-12-04,-41.72545440669979,-36.74262061595185
2016-12-05,-44.45845481777089,-37.84488264478314
2016-12-06,-40.503436015199775,-38.22467598341409
2016-12-07,-34.74692934097413,-37.7278550344941
2016-12-08,-30.82403909484673,-36.74159561454447
2016-12-09,-26.878164944717298,-35.33253409028345
2016-12-10,-24.817948464287568,-33.8304504294269
2016-12-11,-22.787184187869975,-32.25284096634734
2016-12-12,-20.014167179226966,-30.504458996758718
2016-12-13,-18.125604475137177,-28.73605120795564
2016-12-14,-17.08552194563154,-27.071689884766485
2016-12-15,-17.448614097162412,-25.69696477225162
2016-12-16,-17.559902121115226,-24.534527250660705
2016-12-17,-17.824247639077882,-23.575915877577444
2016-12-18,-17.579789697567488,-22.719326423290312
2016-12-19,-18.26396354990148,-22.082846012806193
2016-12-20,-18.76056536356634,-21.60823449148622
2016-12-21,-17.98425212651243,-21.09052272506139
2016-12-22,-18.311967572009202,-20.693586274625364
2016-12-23,-19.899691741569775,-20.58017276990314
2016-12-24,-20.828006638416174,-20.615577608262143
2016-12-25,-21.72125094749311,-20.773530942437997
2016-12-26,-22.266809978297466,-20.98685651898935
2016-12-27,-23.010053269890737,-21.275884626260975
2016-12-28,-21.127267208506954,-21.25465356658183
2016-12-29,-16.095308546953778,-20.517604278063537
2016-12-30,-12.43343487251943,-19.36272293441438
2016-12-31,-9.85606463959817,-18.004628892297777
2017-01-01,-7.5163992310859555,-16.506310369267517
2017-01-02,-4.642166157492186,-14.811432624728186
2017-01-03,3.5469612797390817,-12.188804924090006
2017-01-04,14.668723739030515,-8.352015115072788
2017-01-05,18.650169606537496,-4.494560154842748
2017-01-06,21.014420715296072,-0.8504200305372032
2017-01-07,21.902763584215094,2.4000347715702675
2017-01-08,23.892417377234924,5.470375143808075
2017-01-09,25.09371433398392,8.273709313833196
2017-01-10,26.656720214605382,10.899853728229223
2017-01-11,25.22336343368233,12.94606940043681
2017-01-12,23.33295911669414,14.429910788473574
2017-01-13,21.946753146064268,15.50374541098653
2017-01-14,20.70202497555233,16.246356777353075
2017-01-15,19.925818051838146,16.771994102279514
2017-01-16,18.271450598038374,16.98620217310221
2017-01-17,18.638895728946697,17.222301252508565
2017-01-18,18.927249532669503,17.465865292531557
2017-01-19,19.69485929453021,17.784293007102796
2017-01-20,20.92333518683074,18.23272760420679
2017-01-21,22.78840125628665,18.883538125932485
2017-01-22,23.176584932256745,19.496830526835954
2017-01-23,23.756422802297365,20.10534370904473
2017-01-24,23.080742036927102,20.530400613027926
2017-01-25,22.373655299578726,20.793722711106614
2017-01-26,22.12349580873055,20.983690296481463
2017-01-27,21.46992653344865,21.053152616048205
2017-01-28,21.016003975223924,21.047845667359024
2017-01-29,20.27718743416801,20.937751634046023
2017-01-30,19.945504329063045,20.796002019048455
2017-01-31,20.12692917728394,20.70042018451067
2017-02-01,20.34511107065993,20.64966173967485
2017-02-02,20.94544567903813,20.691916588155323
2017-02-03,21.98041449880862,20.875987718248652
2017-02-04,24.630896465675363,21.412403253595325
2017-02-05,25.801582401380323,22.03942884613604
2017-02-06,27.134470333995083,22.76729191583019
2017-02-07,28.836421823689026,23.634310474095738
2017-02-08,29.613413967484487,24.48846811600842
2017-02-09,27.22238247629291,24.879027310334777
2017-02-10,26.906526171585487,25.168670004799164
2017-02-11,27.112192425447013,25.446316064891715
2017-02-12,27.133278557615647,25.687310706709418
2017-02-13,26.600696975773253,25.817794459432825
2017-02-14,32.92064004397705,26.83248668579629
2017-02-15,36.80768567263453,28.257515112487468
2017-02-16,38.77364121239601,29.759818841045835
2017-02-17,39.500942161842104,31.151407886873873
2017-02-18,40.42060541210295,32.4755789619066
2017-02-19,40.89252080833372,33.6779992256819
2017-02-20,40.18404675273191,34.607434586689045
2017-02-21,39.93823061407129,35.36897687631508
2017-02-22,39.1993607070038,35.916174566413474
2017-02-23,40.164023160637335,36.52301007987403
2017-02-24,40.402430226568946,37.0772129579733
2017-02-25,41.96207538223433,37.77505044715345
2017-02-26,45.90061231854984,38.93584500021007
2017-02-27,51.0584637504819,40.66764767882034
2017-02-28,54.69806802458495,42.671993442501
2017-03-01,60.0728149819229,45.15782509098984
2017-03-02,66.19645993882979,48.16334435496698
2017-03-03,70.5969016256196,51.3681382507745
2017-03-04,68.74104093840957,53.84998149186522
2017-03-05,68.00034260429887,55.87146165078431
2017-03-06,67.83281033852028,57.58022574903231
2017-03-07,64.06738300392531,58.50696249973131
2017-03-08,53.45231831481334,57.784870473314456
2017-03-09,47.30428605369553,56.287644127654616
2017-03-10,44.503814076603334,54.604239834647295
2017-03-11,44.868446810387674,53.21341225975307
2017-03-12,46.73980066016974,52.28861060266974
2017-03-13,52.081665625297255,52.259047034473674
2017-03-14,55.51915759271863,52.72477711422296
2017-03-15,60.94584953216332,53.89921603107158
2017-03-16,67.99050358455942,55.91225711014127
2017-03-17,71.14606640368359,58.08851558064732
2017-03-18,57.978010082735125,58.072729080945585
2017-03-19,53.48858410131701,57.41785122671293
2017-03-20,49.567567259814446,56.29638208858458
2017-03-21,47.16727746639499,54.99222428541464
2017-03-22,44.64984470652924,53.514741488431014
2017-03-23,43.33102652499385,52.05992506508285
2017-03-24,44.82018368937185,51.02567629712414
2017-03-25,44.17204021343669,50.046585428025935
2017-03-26,43.74667873930163,49.146598758208185
2017-03-27,42.54331687469592,48.20327277484929
2017-03-28,41.925298544470806,47.30641931336665
2017-03-29,42.06743078523485,46.5579923807764
2017-03-30,41.55434922393236,45.84318621551297
2017-03-31,40.131979060652284,45.0272994791043
2017-04-01,39.1423251790038,44.18658886480423
2017-04-02,37.26656863467134,43.19801454621382
2017-04-03,33.139456449570154,41.76107767526472
2017-04-04,29.851297848824192,40.059680557201794
2017-04-05,27.498910322459736,38.265284809381505
2017-04-06,24.423290869773453,36.28785710372321
2017-04-07,21.4667172827434,34.170551415011815
2017-04-08,19.801407825154403,32.11781661646076
2017-04-09,18.04707841698407,30.107711159392665
2017-04-10,16.611123543653992,28.17962721428714
2017-04-11,15.356601582856374,26.347766409797032
2017-04-12,15.330985397613777,24.773940550913714
2017-04-13,16.8299771560689,23.63908863736446
2017-04-14,16.376688758938588,22.60160294044648
2017-04-15,16.876567887642686,21.78374079004594
2017-04-16,16.70515933687868,21.05822915387919
2017-04-17,16.362145032853473,20.38735999373266
2017-04-18,17.001037036473207,19.903599571267023
2017-04-19,16.35594188655717,19.39679133059419
2017-04-20,16.422926001305495,18.97195342641009
2017-04-21,15.951445441267875,18.540452285675485
2017-04-22,15.59469953129128,18.1196304636206
2017-04-23,15.426265869618923,17.734864093048934
2017-04-24,15.927474511864569,17.47666558145117
2017-04-25,16.45098029380411,17.330139111787304
2017-04-26,18.625268771648482,17.515157634624615
2017-04-27,25.322135899892178,18.630440243948552
2017-04-28,34.31167078525686,20.870616035564026
2017-04-29,38.45024961873359,23.38199226173111
2017-04-30,44.33782726817604,26.375682976937533
2017-05-01,46.90456376648784,29.30838023258758
2017-05-02,48.26914974547254,32.01706159157115
2017-05-03,50.05274725728757,34.59358811524493
2017-05-04,54.17939220232936,37.391560127685565
2017-05-05,54.59361730625621,39.848996867481375
2017-05-06,55.57993907258958,42.096274325353974
2017-05-07,46.64331989023053,42.745852263193484
2017-05-08,42.80338908494929,42.7540718091586
2017-05-09,38.96121179431648,42.21223466418116
2017-05-10,36.543609401578614,41.40243105523794
2017-05-11,34.7900791476123,40.457809354148566
2017-05-12,32.507204286594764,39.32200863021231
2017-05-13,31.2202692606873,38.164617291708744
2017-05-14,30.417177443319527,37.05784017051028
2017-05-15,30.01938772969251,36.052346964679174
2017-05-16,28.824294503008076,35.019768041583305
2017-05-17,27.367571210006847,33.92659706564381
2017-05-18,27.919234583854013,33.06840242538813
2017-05-19,33.46644216487302,33.125265245314544
2017-05-20,37.44467867368728,33.74232430651065
2017-05-21,43.49519693477504,35.13559182483414
2017-05-22,48.427909534441305,37.03449435477802
2017-05-23,53.4855957613703,39.38465169857692
2017-05-24,58.912327754025476,42.17431970649814
2017-05-25,59.57573545148314,44.660236241495994
2017-05-26,55.90785904330369,46.2670394988971
2017-05-27,51.215550321793096,46.97396961645367
2017-05-28,49.1112317642641,47.279292780426594
2017-05-29,49.05765077032123,47.53334392184012
2017-05-30,51.21659571726776,48.05952274975836
2017-05-31,52.782612152067856,48.734249807231144
2017-06-01,52.484430857701575,49.26998995729835
2017-06-02,52.28660309044051,49.70093469060437
2017-06-03,52.28718008262445,50.070398318035814
2017-06-04,53.412492780275876,50.54784038407011
2017-06-05,54.41650776018259,51.10050715208618
2017-06-06,56.014163838736465,51.80245810732194
2017-06-07,55.99540315200155,52.40145025656189
2017-06-08,56.04755138492385,52.92232184632789
2017-06-09,57.046355007353206,53.51146944076008
2017-06-10,60.69114205487985,54.537136957062906
2017-06-11,63.14546352489959,55.76689789532529
2017-06-12,66.43521669692615,57.290943438411134
2017-06-13,68.50660165267834,58.893180326163595
2017-06-14,63.52824338659106,59.55533219193895
2017-06-15,59.947386944674406,59.6113400137583
2017-06-16,57.60130504787516,59.324192161489286
2017-06-17,56.329173176605394,58.89633230650588
2017-06-18,53.26608148762413,58.092010760951354
2017-06-19,51.15645432427385,57.10121698428315
2017-06-20,48.54269529700306,55.878571028957424
2017-06-21,43.279416352038936,54.078691789397645
2017-06-22,39.146356163061164,51.94550098563529
2017-06-23,36.11548127535197,49.684069598451956
2017-06-24,31.513851758630597,47.088324192763196
2017-06-25,25.097056810377616,43.94671456670811
2017-06-26,18.170352950363547,40.26437719294461
2017-06-27,14.400924896739625,36.569598293486756
2017-06-28,13.770278156892681,33.3125525596876
2017-06-29,11.444950513818945,30.1886094102778
2017-06-30,8.414912023854999,27.0780812122174
2017-07-01,4.993798083798526,23.923183622443275
2017-07-02,3.937232167783817,21.06804770034907
2017-07-03,2.4498668957728977,18.408307585409617
2017-07-04,0.8300720526067814,15.897131080723497
2017-07-05,-0.6636171776255269,13.531309900959352
2017-07-06,-1.849203214959215,11.334093741542414
2017-07-07,-4.526490897491419,9.068295935966153
2017-07-08,-6.408477002128437,6.857328373381213
2017-07-09,-8.344554447628536,4.685630827522678
2017-07-10,-12.055727851946632,2.2940081590270625
2017-07-11,-15.665519005639542,-0.27163857878245223
2017-07-12,-16.35089493363594,-2.5686752009043787
2017-07-13,-17.719768757709385,-4.733117137590808
2017-07-14,-19.291024212619153,-6.812818148309143
2017-07-15,-22.003275698423483,-8.982883512611192
2017-07-16,-24.95404204815115,-11.2644775891169
2017-07-17,-24.389199228047666,-13.139437823249867
2017-07-18,-20.744662469245007,-14.225898486963459
2017-07-19,-19.888861442084394,-15.03489319483788
2017-07-20,-16.88231778809063,-15.298810993873989
2017-07-21,-15.024506366962912,-15.259624618600977
2017-07-22,-12.537362228449688,-14.870729991436509
2017-07-23,-10.778593317103041,-14.2861390379603
2017-07-24,-9.53068872043766,-13.606788992599924
2017-07-25,-9.685019702926782,-13.046536236932333
2017-07-26,-9.907763654792475,-12.598140153769497
2017-07-27,-10.060943268560187,-12.235683455882453
2017-07-28,-10.832208118707479,-12.035186979143173
2017-07-29,-10.43727244173186,-11.806913473798701
2017-07-30,-10.652552634940927,-11.642004782533306
2017-07-31,-10.53472024546286,-11.483821277237528
2017-08-01,-8.558418594053835,-11.065906608211286
2017-08-02,-7.460613620952031,-10.550864752888536
2017-08-03,-6.06928137715464,-9.910638556355124
2017-08-04,-5.090593101152108,-9.222060634183265
2017-08-05,-2.16776689551837,-8.214304385802567
2017-08-06,1.4827409978737736,-6.829012188134519
2017-08-07,4.704440691731491,-5.181376062439375
2017-08-08,9.08858895302453,-3.1428096316588174
2017-08-09,12.775382756643403,-0.8687821476156434
2017-08-10,16.09391036141698,1.5544596393890169
2017-08-11,19.376194929680203,4.100421823716329
2017-08-12,22.03187056242059,6.662057357816938
2017-08-13,22.998674312074066,8.99585977985367
2017-08-14,23.989100695714843,11.13775133926241
2017-08-15,23.336452311075156,12.880422906664233
2017-08-16,23.772870787884788,14.43648688969574
2017-08-17,24.196554441000913,15.830782254167907
2017-08-18,23.5199115207972,16.92922929225781
2017-08-19,23.062270247049895,17.805378000085252
2017-08-20,22.975333879821466,18.543943125761857
2017-08-21,24.60452462226882,19.40974048240571
2017-08-22,25.229483049585262,20.241132277717078
2017-08-23,25.991071220085278,21.062552126626823
2017-08-24,27.122556460929456,21.9282670315272
2017-08-25,28.511492309126673,22.868727785469982
2017-08-26,29.83798268902203,23.864335628834564
2017-08-27,31.93560625808611,25.017374290156212
2017-08-28,33.83430940628584,26.2769364496033
2017-08-29,37.341782386004745,27.85762872623208
2017-08-30,40.957629771569025,29.7290574469945
2017-08-31,44.06531346820359,31.777094021452942
