Date,STOCHk_14_3_3,STOCHd_14_3_3
2015-12-24,26.06602552617153,31.693638953429414
2015-12-25,29.075915596217907,29.03633181712445
2015-12-26,-34.0199083054265,7.0406776056543094
2015-12-27,-48.19212139258275,-17.71203803393045
2015-12-28,-67.3074107379317,-49.83981347864699
2015-12-29,-19.505453701607937,-45.0016619440408
2015-12-30,-8.921281788879224,-31.911382076139628
2015-12-31,-8.899451188813734,-12.442062226433636
2016-01-01,-3.0030845834801316,-6.941272520391035
2016-01-02,6.897459154763372,-1.6683588725101695
2016-01-03,12.07043836963454,5.321604313639255
2016-01-04,14.366245122426092,11.111380882274661
2016-01-05,12.05526511712199,12.8306495363942
2016-01-06,13.777449760463902,13.399653333337321
2016-01-07,13.39433233998841,13.075682405858094
2016-01-08,30.856560817218746,19.342780972557012
2016-01-09,50.804424211988554,31.685105789731896
2016-01-10,58.31315395419292,46.658046327800065
2016-01-11,50.150244624301024,53.089274263494154
2016-01-12,32.623289248287634,47.02889594226051
2016-01-13,10.715787080561732,31.16310698438345
2016-01-14,-9.659391370764892,11.226561652694812
2016-01-15,-93.604246840118,-30.849283710107063
2016-01-16,-101.7739129958813,-68.34585040225475
2016-01-17,-101.83790969135605,-99.07202317578513
2016-01-18,-28.223923210042045,-77.27858196575981
2016-01-19,-14.771719535910336,-48.27785081243616
2016-01-20,-14.87964240011163,-19.291761715354685
2016-01-21,0.022229251975588227,-9.876377561348805
2016-01-22,-2.6621708874586525,-5.839861345198245
2016-01-23,-0.5428322174956731,-1.0609246176595932
2016-01-24,-10.114019466232389,-4.439674190395586
2016-01-25,-2.705308392780166,-4.454053358836091
2016-01-26,2.5762211442988048,-3.4143689049045975
2016-01-27,5.869407082267679,1.9134399445954247
2016-01-28,-2.903301788057723,1.8474421461695727
2016-01-29,-22.62548896700535,-6.553127890931812
2016-01-30,-29.550639035513793,-18.359809930192302
2016-01-31,-31.807854672043163,-27.994660891520784
2016-02-01,-22.207703232082537,-27.855398979879848
2016-02-02,-20.682041285119272,-24.899199729748336
2016-02-03,-16.74288793686844,-19.877544151356762
2016-02-04,-14.64197834431726,-17.355635855435004
2016-02-05,0.22087921021204693,-10.387995690324564
2016-02-06,3.690041329484919,-3.577019268206779
2016-02-07,9.508568888747638,4.473163142814854
2016-02-08,-5.817541763548635,2.4603561515612933
2016-02-09,-6.184864998070059,-0.8312792909570326
2016-02-10,-4.210558199162651,-5.404321653593795
2016-02-11,1.7780406630234424,-2.8724608447364353
2016-02-12,15.778829829208957,4.448770764356571
2016-02-13,32.985849324391204,16.847573272207857
2016-02-14,48.256391664016085,32.34035693920541
2016-02-15,61.21479113296463,47.48567737379063
2016-02-16,69.24101148048618,59.57073142582229
2016-02-17,75.86929756091088,68.77503339145387
2016-02-18,80.68485214646928,75.26505372928877
2016-02-19,83.36624236841048,79.97346402526354
2016-02-20,82.84458387224957,82.29855946237645
2016-02-21,82.55503639146279,82.92195421070763
2016-02-22,82.89282783686288,82.76414936685842
2016-02-23,78.98999371451255,81.47928598094607
2016-02-24,69.34995307274436,77.07759154137325
2016-02-25,61.154394699428764,69.83144716222856
2016-02-26,61.51609335611906,64.00681370943072
2016-02-27,65.12743016426539,62.599306073271066
2016-02-28,59.78366694495927,62.14239682178123
2016-02-29,64.04940873257735,62.986835280600665
2016-03-01,63.09324306863217,62.30877291538959
2016-03-02,48.36379921231204,58.50215033784051
2016-03-03,15.120049580241085,42.192363953728425
2016-03-04,-40.812336007582566,7.557170928323515
2016-03-05,-63.53610188233734,-29.74279610322628
2016-03-06,-75.16937939343016,-59.839272427783364
2016-03-07,-46.559091442348944,-61.7548575727055
2016-03-08,-25.920536458267673,-49.21633576468227
2016-03-09,-6.003523247338296,-26.16105038265165
2016-03-10,2.74838859694468,-9.725223702887106
2016-03-11,10.210574114177204,2.3184798212611857
2016-03-12,8.304379099517272,7.087780603546375
2016-03-13,6.27587572295429,8.263609645549579
2016-03-14,3.131027825230802,5.903760882567444
2016-03-15,14.357388895196188,7.921430814460417
2016-03-16,28.74465660840549,15.411024442944148
2016-03-17,45.82201906700615,29.641354856869267
