time,RSI_14
2016-07-19,48.86651963360731
2016-07-20,54.37717042065536
2016-07-21,55.874654073817155
2016-07-22,66.15145876333744
2016-07-23,63.24901617465031
2016-07-24,52.09507224313255
2016-07-25,57.35545431745016
2016-07-26,47.86624811458932
2016-07-27,52.788190869466135
2016-07-28,51.954389538273325
2016-07-29,51.90249323424679
2016-07-30,50.006081531876426
2016-07-31,47.05474726800871
2016-08-01,42.613103181240085
2016-08-02,33.111526306771886
2016-08-03,44.16673590954305
2016-08-04,47.25250392952404
2016-08-05,46.887692978040924
2016-08-06,46.16657068462092
2016-08-07,46.33376824320987
2016-08-08,47.840215745417765
2016-08-09,52.804569541276514
2016-08-10,51.67598587743153
2016-08-11,49.585234696550145
2016-08-12,50.10287439461035
2016-08-13,48.81615399648786
