time,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3
2018-04-18,87.83811194590986,91.21374911023425
2018-04-19,91.98721152269361,89.92585281006006
2018-04-20,97.88587698433311,92.57040015097887
2018-04-21,97.80813952874836,95.8937426785917
2018-04-22,97.18548115024942,97.62649922111031
2018-04-23,97.18548115024942,97.39303394308241
2018-04-24,99.37734162150099,97.91610130733329
2018-04-25,75.38526553283279,90.64936276819442
2018-04-26,57.372521328900426,77.3783761610781
2018-04-27,36.41261922552201,56.39013536241843
2018-04-28,44.65946525975645,46.14820193805965
2018-04-29,47.07266815711878,42.71491754746577
2018-04-30,47.10988938350969,46.28067426679499
2018-05-01,38.98173350139239,44.38809701400697
2018-05-02,30.510232769666448,38.86728521818953
2018-05-03,43.257030554612165,37.58299894189036
2018-05-04,60.29742517257537,44.68822949895135
2018-05-05,80.87948499005553,61.477980239081035
2018-05-06,75.5620222655526,72.24631080939453
2018-05-07,56.77664830932931,71.07271852164584
2018-05-08,35.703723457679494,56.01413134418717
2018-05-09,18.071546148222648,36.85063930507718
2018-05-10,10.979236468199382,21.58483535803387
2018-05-11,2.2078102073316948,10.419530941251269
2018-05-12,1.2655915761163652,4.817546083882508
2018-05-13,11.111818275083076,4.861740019510407
2018-05-14,19.75387334866687,10.710427733288798
2018-05-15,22.3302149560006,17.731968859916876
2018-05-16,16.063045335427255,19.3823778800316
2018-05-17,7.420990261843465,15.271416851090464
2018-05-18,8.594535860981859,10.692857152750884
2018-05-19,11.242974651845413,9.086166924890271
2018-05-20,26.558943983668645,15.465484832165332
2018-05-21,30.738201102805686,22.84670657943994
2018-05-22,24.510705233548766,27.269283440007722
2018-05-23,9.194735901725535,21.48121407936002
2018-05-24,5.838145593398058,13.181195576224141
2018-05-25,8.058954570662666,7.69727868859544
2018-05-26,11.836442698834878,8.57784762096522
2018-05-27,7.416777072098717,9.10405811386544
2018-05-28,5.195968094834108,8.149729288589256
2018-05-29,13.894291873115272,8.835679013349386
2018-05-30,23.86368817664015,14.317982714863199
2018-05-31,39.67440183776372,25.8107939625064
2018-06-01,43.81239321513501,35.78349440984632
2018-06-02,52.219917180772455,45.23557074455709
2018-06-03,65.93315548836,53.98848862808918
2018-06-04,75.08500459883474,64.41269242265575
2018-06-05,86.25714743153578,75.75843583957688
2018-06-06,87.20332100292417,82.84849101109826
2018-06-07,90.92416526552178,88.12821123332726
2018-06-08,88.79743614474107,88.97497413772903
2018-06-09,85.7727680779273,88.4981231627301
2018-06-10,63.600949765490206,79.39038466271957
2018-06-11,38.85966146482459,62.74445976941407
2018-06-12,11.41420399153886,37.958271740617924
2018-06-13,4.0995256470789405,18.1244637011475
2018-06-14,16.108999150268485,10.540909596295466
2018-06-15,25.683336330145995,15.297287042497844
2018-06-16,39.03905694594563,26.943797475453408
2018-06-17,36.919957191373136,33.88078348915496
2018-06-18,49.551955720247996,41.836989952522295
2018-06-19,66.26314794811445,50.91168695324524
2018-06-20,82.72120935642083,66.17877100826114
2018-06-21,88.27308582088976,79.08581437514172
2018-06-22,68.35939241514386,79.78456253081818
2018-06-23,53.68307531866393,70.10518451823255
2018-06-24,36.06072222254883,52.70106331878558
2018-06-25,38.372652890663495,42.70548347729213
2018-06-26,27.890965539946063,34.10811355105284
2018-06-27,23.33677952220177,29.866799317603817
2018-06-28,10.871629416166938,20.69979149277163
2018-06-29,15.593610533968262,16.600673157445698
2018-06-30,28.492961615328188,18.31940052182117
2018-07-01,47.01713805798656,30.36790340242771
2018-07-02,69.12075755469523,48.21028574267003
2018-07-03,77.10575836770853,64.4145513267968
2018-07-04,87.82493463500212,78.01715018580198
2018-07-05,85.7881547967291,83.57294926647995
2018-07-06,90.37252665316436,87.9952053616319
2018-07-07,94.46250727654574,90.20772957547977
2018-07-08,97.71706347683698,94.18403246884907
2018-07-09,92.91640860131133,95.0319931182314
2018-07-10,70.14940748030905,86.92762651948583
2018-07-11,54.72563150084827,72.59714919415626
2018-07-12,30.69258681958232,51.85587526691325
2018-07-13,26.091093306323703,37.16977054225147
2018-07-14,16.250087753896036,24.344589293267394
2018-07-15,34.08737907606609,25.476186712095323
2018-07-16,61.455873710327005,37.26444684676309
2018-07-17,86.72065524221544,60.75463600953623
2018-07-18,91.21106836432575,79.79586577228945
2018-07-19,78.16089949389978,85.36420770014702
2018-07-20,57.28978265294452,75.5539168370567
2018-07-21,51.34445557275612,62.26504590653351
2018-07-22,47.765649343114404,52.13329585627171
2018-07-23,48.77658431934125,49.29556307840395
2018-07-24,56.136222146675834,50.89281860304386
2018-07-25,63.08378109857531,55.99886252153083
2018-07-26,67.52578255240192,62.24859526588438
2018-07-27,61.90483120712944,64.17146495270225
2018-07-28,52.46203060204322,60.63088145385822
2018-07-29,48.43109963117515,54.265987146782635
2018-07-30,33.044461621524874,44.64586395158111
2018-07-31,18.835345041446,33.436968764715374
2018-08-01,4.951123089882553,18.943643250951176
2018-08-02,0.0,7.928822710442884
2018-08-03,4.724852054981924,3.2253250482881923
2018-08-04,4.724852054981924,3.149901369987982
2018-08-05,6.752293121420479,5.400665743794808
2018-08-06,2.3316266209742165,4.602923932458906
2018-08-07,2.3316266209742165,3.8051821211230035
2018-08-08,0.3041855545356625,1.655812932161398
2018-08-09,6.0679509785967385,2.901254384702239
2018-08-10,6.0679509785967385,4.1466958372430796
2018-08-11,6.0679509785967385,6.0679509785967705
2018-08-12,0.0,4.0453006523978585
2018-08-13,0.0,2.0226503261989452
2018-08-14,0.0,3.2566542055671256e-14
2018-08-15,3.6418611398536154,1.213953713284571
2018-08-16,10.785554746546829,4.809138628800181
2018-08-17,39.856634057853995,18.09468331475151
2018-08-18,59.052797674974606,36.564995493125174
2018-08-19,79.16555434194119,59.35832869158995
2018-08-20,70.16014546305753,69.45949915999113
2018-08-21,74.50098038593471,74.60889339697782
2018-08-22,70.70225624420272,71.787794031065
2018-08-23,78.17349534325336,74.45891065779695
2018-08-24,83.7382856591499,77.53801241553533
2018-08-25,91.63421838389513,84.51533312876614
2018-08-26,93.21085284680134,89.52778562994881
2018-08-27,93.80053618438671,92.88186913836108
2018-08-28,95.78021066104702,94.26386656407838
2018-08-29,96.28772529855985,95.28949071466455
2018-08-30,88.12587192588262,93.39793596182984
2018-08-31,78.8665835135284,87.7600602459903
2018-09-01,82.57885821496852,83.1904378847932
2018-09-02,89.93908607388032,83.79484260079244
2018-09-03,94.19605839373156,88.90466756086016
2018-09-04,86.50963533302244,90.21492660021147
2018-09-05,53.97792751345455,78.22787374673622
2018-09-06,25.646910272624197,55.3781577063671
2018-09-07,0.0,26.54161259535962
2018-09-08,0.0,8.548970090874768
2018-09-09,0.0,3.552713678800501e-14
2018-09-10,0.4357286172046493,0.1452428724015853
2018-09-11,0.4357286172046493,0.29048574480313505
2018-09-12,0.4357286172046493,0.4357286172046848
2018-09-13,21.423655628721207,7.431704287710204
2018-09-14,42.54157656775234,21.46698693789277
2018-09-15,71.04703294451609,45.00408838032991
2018-09-16,79.15158365334156,64.24673105520337
2018-09-17,79.46286542056187,76.5538273394732
2018-09-18,82.2573230687881,80.29059071423053
2018-09-19,83.83240657855144,81.85086502263384
2018-09-20,95.73653720563334,87.27542228432434
2018-09-21,97.7699565139767,92.4463000993872
2018-09-22,97.7336161008859,97.08003660683202
2018-09-23,97.0106753078561,97.50474930757294
2018-09-24,90.51308464121757,95.08579201665323
2018-09-25,83.14708479977078,90.22361491628152
2018-09-26,66.4620264864072,80.04073197579855
2018-09-27,64.52496048712749,71.37802392443518
2018-09-28,61.56248713878148,64.18315803743876
2018-09-29,73.0900800076965,66.39250921120185
2018-09-30,76.22240890637374,70.29165868428395
2018-10-01,79.38732500920015,76.23327130775682
2018-10-02,71.57032462727238,75.72668618094879
2018-10-03,49.82078817520112,66.92614593722459
2018-10-04,35.34200313629331,52.24437197958897
2018-10-05,35.594765815864626,40.25251904245305
2018-10-06,44.642337694579815,38.52636888224595
2018-10-07,57.54296184942057,45.92668845328837
2018-10-08,68.52884405990362,56.9047145346347
2018-10-09,80.83365712794624,68.96848767909016
2018-10-10,74.14271446634193,74.50173855139728
2018-10-11,43.2681428623603,66.08150481888283
